chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path1 : der(1)t(1;9)	143200001	155100001	q21.3	gneg	q21	Path1	+	1	False	150600000	155100000	gneg	0	Path1 : (1;9)	1	q21	gneg
Path1 : der(1)t(1;9)	155100001	156600001	q22	gpos50	q22	Path1	+	1	False	155100000	156600000	gpos50	0	Path1 : (1;9)	1	q22	gpos25
Path1 : der(1)t(1;9)	156600001	165500001	q23.3	gneg	q23	Path1	+	1	False	160500000	165500000	gneg	0	Path1 : (1;9)	1	q23	gneg
Path1 : der(1)t(1;9)	165500001	172726871	q24.3	gpos75	q24	Path1	+	1	True	170900000	172726871	gpos50	0	Path1 : (1;9)	1	q24	gpos50
Path1 : der(1)t(1;9)	172726871	181360773	q21.33	gpos50	q21	Path1	+	9	True	84300000	87800000	gpos50	0	Path1 : (1;9)	1	q21	gpos100
Path1 : der(1)t(1;9)	181360773	193360773	q22.33	gneg	q22	Path1	+	9	True	96500000	99800000	gneg	0	Path1 : (1;9)	1	q22	gneg
Path1 : der(1)t(1;9)	193360773	205660773	q31.3	gpos25	q31	Path1	+	9	True	108500000	112100000	gpos100	0	Path1 : (1;9)	1	q31	gpos100
Path1 : der(1)t(1;9)	205660773	208460773	q32	gneg	q32	Path1	+	9	True	112100000	114900000	gneg	0	Path1 : (1;9)	1	q32	gneg
Path1 : der(1)t(1;9)	208460773	221060773	q33.3	gpos25	q33	Path1	+	9	True	123100000	127500000	gpos75	0	Path1 : (1;9)	1	q33	gpos75
Path1 : der(1)t(1;9)	221060773	231886866	q34.3	gneg	q34	Path1	+	9	True	134500000	138326093	gneg	0	Path1 : (1;9)	1	q34	gneg
Path4 : 1	1	7100001	p36.33	gneg	p36	Path4	-	1	True	0	2300000	gneg	0	Path4 : 1	1	p36.3	gneg
Path4 : 1	7100001	15900001	p36.23	gpos25	p36	Path4	-	1	True	7100000	9100000	gneg	0	Path4 : 1	1	p36.2	gpos50
Path4 : 1	15900001	27600001	p36.13	gneg	p36	Path4	-	1	True	15900000	20100000	gneg	0	Path4 : 1	1	p36.1	gneg
Path4 : 1	27600001	34300001	p35.3	gpos25	p35	Path4	-	1	True	27600000	29900000	gpos25	0	Path4 : 1	1	p35	gpos25
Path4 : 1	34300001	39600001	p34.3	gneg	p34	Path4	-	1	True	34300000	39600000	gneg	0	Path4 : 1	1	p34.3	gneg
Path4 : 1	39600001	43700001	p34.2	gpos25	p34	Path4	-	1	True	39600000	43700000	gneg	0	Path4 : 1	1	p34.2	gpos25
Path4 : 1	43700001	46300001	p34.1	gneg	p34	Path4	-	1	True	43700000	46300000	gneg	0	Path4 : 1	1	p34.1	gneg
Path4 : 1	46300001	50200001	p33	gpos75	p33	Path4	-	1	True	46300000	50200000	gpos75	0	Path4 : 1	1	p33	gpos75
Path4 : 1	50200001	60800001	p32.3	gneg	p32	Path4	-	1	True	50200000	55600000	gneg	0	Path4 : 1	1	p32	gneg
Path4 : 1	60800001	84400001	p31.3	gpos50	p31	Path4	-	1	True	60800000	68500000	gpos100	0	Path4 : 1	1	p31	gpos100
Path4 : 1	84400001	94300001	p22.3	gneg	p22	Path4	-	1	True	84400000	87900000	gneg	0	Path4 : 1	1	p22	gneg
Path4 : 1	94300001	106700001	p21.3	gpos75	p21	Path4	-	1	True	94300000	99300000	gpos100	0	Path4 : 1	1	p21	gpos100
Path4 : 1	106700001	117200001	p13.3	gneg	p13	Path4	-	1	True	106700000	111200000	gneg	0	Path4 : 1	1	p13	gneg
Path4 : 1	117200001	120400001	p12	gpos50	p12	Path4	-	1	True	117200000	120400000	gpos50	0	Path4 : 1	1	p12	gpos575
Path4 : 1	120400001	123400001	p11.2	gneg	p11	Path4	-	1	True	120400000	121700000	acen	0	Path4 : 1	1	p11	acen
Path4 : 1	123400001	125100001	q11	acen	q11	Path4	-	1	True	123400000	125100000	acen	0	Path4 : 1	1	q11	acen
Path4 : 1	125100001	143200001	q12	gvar	q12	Path4	-	1	True	125100000	143200000	gvar	0	Path4 : 1	1	q12	gpos100
Path4 : 1	143200001	155100001	q21.1	gneg	q21	Path4	-	1	True	143200000	147500000	gneg	0	Path4 : 1	1	q21	gneg
Path4 : 1	155100001	156600001	q22	gpos50	q22	Path4	-	1	True	155100000	156600000	gpos50	0	Path4 : 1	1	q22	gpos25
Path4 : 1	156600001	165500001	q23.1	gneg	q23	Path4	-	1	True	156600000	159100000	gneg	0	Path4 : 1	1	q23	gneg
Path4 : 1	165500001	166455895	q24.1	gpos50	q24	Path4	-	1	True	165500000	166182766	gpos75	0	Path4 : 1	1	q24	gpos50
Path4 : 1	166455895	179255895	q25.1	gneg	q25	Path4	-	1	True	173000000	176100000	gneg	0	Path4 : 1	1	q25	gneg
Path4 : 1	179255895	192155895	q31.1	gpos100	q31	Path4	-	1	True	185800000	190800000	gpos100	0	Path4 : 1	1	q31	gpos100
Path4 : 1	192155895	207855895	q32.1	gneg	q32	Path4	-	1	True	198700000	207100000	gneg	0	Path4 : 1	1	q32	gneg
Path4 : 1	207855895	217355895	q41	gpos100	q41	Path4	-	1	True	214400000	223900000	gpos100	0	Path4 : 1	1	q41	gpos100
Path4 : 1	217355895	229855895	q42.11	gneg	q42	Path4	-	1	True	223900000	224400000	gneg	0	Path4 : 1	1	q42	gneg
Path4 : 1	229855895	236955895	q43	gpos75	q43	Path4	-	1	True	236400000	243500000	gpos75	0	Path4 : 1	1	q43	gpos100
Path4 : 1	236955895	242399228	q44	gneg	q44	Path4	-	1	False	243500000	248943333	gneg	0	Path4 : 1	1	q44	gneg
Path5 : 2	1	11977937	p25.1	gneg	p25	Path5	+	2	True	6900000	12000000	gneg	0	Path5 : 2	2	p25	gneg
Path5 : 2	11977937	23777937	p24.1	gpos75	p24	Path5	+	2	True	19000000	23800000	gpos75	0	Path5 : 2	2	p24	gpos100
Path5 : 2	23777937	31777937	p23.1	gneg	p23	Path5	+	2	True	29800000	31800000	gneg	0	Path5 : 2	2	p23	gneg
Path5 : 2	31777937	41477937	p22.1	gpos50	p22	Path5	+	2	True	38300000	41500000	gpos75	0	Path5 : 2	2	p22	gpos100
Path5 : 2	41477937	47477937	p21	gneg	p21	Path5	+	2	True	41500000	47500000	gneg	0	Path5 : 2	2	p21	gneg
Path5 : 2	47477937	60977935	p16.1	gpos100	p16	Path5	+	2	True	54700000	61000000	gpos100	0	Path5 : 2	2	p16	gpos100
Path5 : 2	60977935	63877935	p15	gneg	p15	Path5	+	2	True	61000000	63900000	gneg	0	Path5 : 2	2	p15	gneg
Path5 : 2	63877935	68377935	p14	gpos50	p14	Path5	+	2	True	63900000	68400000	gpos50	0	Path5 : 2	2	p14	gpos50
Path5 : 2	68377935	74777935	p13.1	gneg	p13	Path5	+	2	True	73300000	74800000	gneg	0	Path5 : 2	2	p13	gneg
Path5 : 2	74777935	83077935	p12	gpos100	p12	Path5	+	2	True	74800000	83100000	gpos100	0	Path5 : 2	2	p12	gpos100
Path5 : 2	83077935	91777935	p11.2	gneg	p11	Path5	+	2	True	83100000	91800000	acen	0	Path5 : 2	2	p11.2	gneg
Path5 : 2	91777935	93877935	p11.1	acen	p11	Path5	+	2	True	91800000	93900000	acen	0	Path5 : 2	2	p11.1	acen
Path5 : 2	93877935	95977935	q11.1	acen	q11	Path5	+	2	True	93900000	96000000	acen	0	Path5 : 2	2	q11.1	acen
Path5 : 2	95977935	102077935	q11.2	gneg	q11	Path5	+	2	True	96000000	102100000	acen	0	Path5 : 2	2	q11.2	gneg
Path5 : 2	102077935	108677935	q12.3	gpos25	q12	Path5	+	2	True	106700000	108700000	gpos50	0	Path5 : 2	2	q12	gpos50
Path5 : 2	108677935	112177935	q13	gneg	q13	Path5	+	2	True	108700000	112200000	gneg	0	Path5 : 2	2	q13	gneg
Path5 : 2	112177935	118077935	q14.1	gpos50	q14	Path5	+	2	True	112200000	118100000	gpos50	0	Path5 : 2	2	q14.1	gpos50
Path5 : 2	118077935	121577935	q14.2	gneg	q14	Path5	+	2	True	118100000	121600000	gpos50	0	Path5 : 2	2	q14.2	gneg
Path5 : 2	121577935	129077935	q14.3	gpos50	q14	Path5	+	2	True	121600000	129100000	gpos50	0	Path5 : 2	2	q14.3	gpos50
Path5 : 2	129077935	136077935	q21.3	gneg	q21	Path5	+	2	True	134300000	136100000	gneg	0	Path5 : 2	2	q21	gneg
Path5 : 2	136077935	147877935	q22.3	gpos100	q22	Path5	+	2	True	143400000	147900000	gpos100	0	Path5 : 2	2	q22	gpos100
Path5 : 2	147877935	153977935	q23.3	gneg	q23	Path5	+	2	True	149600000	154000000	gneg	0	Path5 : 2	2	q23	gneg
Path5 : 2	153977935	168877935	q24.3	gpos75	q24	Path5	+	2	True	162900000	168900000	gpos75	0	Path5 : 2	2	q24	gpos100
Path5 : 2	168877935	182077935	q31.3	gneg	q31	Path5	+	2	True	179700000	182100000	gneg	0	Path5 : 2	2	q31	gneg
Path5 : 2	182077935	196567065	q32.3	gpos75	q32	Path5	+	2	True	191100000	196600000	gpos75	0	Path5 : 2	2	q32	gpos100
Path5 : 2	196567065	208167065	q33.3	gneg	q33	Path5	+	2	True	204100000	208200000	gneg	0	Path5 : 2	2	q33	gneg
Path5 : 2	208167065	214467065	q34	gpos100	q34	Path5	+	2	True	208200000	214500000	gpos100	0	Path5 : 2	2	q34	gpos75
Path5 : 2	214467065	220667065	q35	gneg	q35	Path5	+	2	True	214500000	220700000	gneg	0	Path5 : 2	2	q35	gneg
Path5 : 2	220667065	230067065	q36.3	gpos100	q36	Path5	+	2	True	225200000	230100000	gpos75	0	Path5 : 2	2	q36	gpos75
Path5 : 2	230067065	242142985	q37.3	gneg	q37	Path5	+	2	True	236400000	242175920	gneg	0	Path5 : 2	2	q37	gneg
Path6 : 2	1	11977937	p25.3	gneg	p25	Path6	-	2	True	22064	4400000	gneg	0	Path6 : 2	2	p25	gneg
Path6 : 2	11977937	23777937	p24.3	gpos75	p24	Path6	-	2	True	12000000	16500000	gpos75	0	Path6 : 2	2	p24	gpos100
Path6 : 2	23777937	31777937	p23.3	gneg	p23	Path6	-	2	True	23800000	27700000	gneg	0	Path6 : 2	2	p23	gneg
Path6 : 2	31777937	41477937	p22.3	gpos75	p22	Path6	-	2	True	31800000	36300000	gpos50	0	Path6 : 2	2	p22	gpos100
Path6 : 2	41477937	47477937	p21	gneg	p21	Path6	-	2	True	41500000	47500000	gneg	0	Path6 : 2	2	p21	gneg
Path6 : 2	47477937	48677704	p16.3	gpos100	p16	Path6	-	2	True	47500000	48699767	gpos100	0	Path6 : 2	2	p16	gpos100
Path6 : 2	48677704	54095989	p16.2	gneg	p16	Path6	+	2	True	52600000	54118053	gpos100	0	Path6 : 2	2	p16	gpos100
Path6 : 2	54095989	60977935	p16.2	gneg	p16	Path6	-	2	True	54118054	54700000	gpos100	0	Path6 : 2	2	p16	gpos100
Path6 : 2	60977935	63877935	p15	gneg	p15	Path6	-	2	True	61000000	63900000	gneg	0	Path6 : 2	2	p15	gneg
Path6 : 2	63877935	68377935	p14	gpos50	p14	Path6	-	2	True	63900000	68400000	gpos50	0	Path6 : 2	2	p14	gpos50
Path6 : 2	68377935	74777935	p13.3	gneg	p13	Path6	-	2	True	68400000	71300000	gneg	0	Path6 : 2	2	p13	gneg
Path6 : 2	74777935	83077935	p12	gpos100	p12	Path6	-	2	True	74800000	83100000	gpos100	0	Path6 : 2	2	p12	gpos100
Path6 : 2	83077935	91777935	p11.2	gneg	p11	Path6	-	2	True	83100000	91800000	acen	0	Path6 : 2	2	p11.2	gneg
Path6 : 2	91777935	93877935	p11.1	acen	p11	Path6	-	2	True	91800000	93900000	acen	0	Path6 : 2	2	p11.1	acen
Path6 : 2	93877935	95977935	q11.1	acen	q11	Path6	-	2	True	93900000	96000000	acen	0	Path6 : 2	2	q11.1	acen
Path6 : 2	95977935	102077935	q11.2	gneg	q11	Path6	-	2	True	96000000	102100000	acen	0	Path6 : 2	2	q11.2	gneg
Path6 : 2	102077935	108677935	q12.1	gpos50	q12	Path6	-	2	True	102100000	105300000	gpos25	0	Path6 : 2	2	q12	gpos50
Path6 : 2	108677935	112177935	q13	gneg	q13	Path6	-	2	True	108700000	112200000	gneg	0	Path6 : 2	2	q13	gneg
Path6 : 2	112177935	118077935	q14.1	gpos50	q14	Path6	-	2	True	112200000	118100000	gpos50	0	Path6 : 2	2	q14.1	gpos50
Path6 : 2	118077935	121577935	q14.2	gneg	q14	Path6	-	2	True	118100000	121600000	gpos50	0	Path6 : 2	2	q14.2	gneg
Path6 : 2	121577935	129077935	q14.3	gpos50	q14	Path6	-	2	True	121600000	129100000	gpos50	0	Path6 : 2	2	q14.3	gpos50
Path6 : 2	129077935	136077935	q21.1	gneg	q21	Path6	-	2	True	129100000	131700000	gneg	0	Path6 : 2	2	q21	gneg
Path6 : 2	136077935	147877935	q22.1	gpos100	q22	Path6	-	2	True	136100000	141500000	gpos100	0	Path6 : 2	2	q22	gpos100
Path6 : 2	147877935	153977935	q23.1	gneg	q23	Path6	-	2	True	147900000	149000000	gneg	0	Path6 : 2	2	q23	gneg
Path6 : 2	153977935	168877935	q24.1	gpos75	q24	Path6	-	2	True	154000000	158900000	gpos75	0	Path6 : 2	2	q24	gpos100
Path6 : 2	168877935	182077935	q31.1	gneg	q31	Path6	-	2	True	168900000	177100000	gneg	0	Path6 : 2	2	q31	gneg
Path6 : 2	182077935	188829445	q32.1	gpos75	q32	Path6	-	2	True	182100000	185118677	gpos75	0	Path6 : 2	2	q32	gpos100
Path6 : 2	188829445	192639469	q32.2	gneg	q32	Path6	+	2	True	188862379	188939570	gneg	0	Path6 : 2	2	q32	gpos100
Path6 : 2	192639469	200299898	q32.2	gneg	q32	Path6	-	2	True	188939571	191100000	gpos75	0	Path6 : 2	2	q32	gpos100
Path6 : 2	200299898	211899898	q33.1	gneg	q33	Path6	-	2	True	196600000	202500000	gneg	0	Path6 : 2	2	q33	gneg
Path6 : 2	211899898	218199898	q34	gpos100	q34	Path6	-	2	True	208200000	214500000	gpos100	0	Path6 : 2	2	q34	gpos75
Path6 : 2	218199898	224399898	q35	gneg	q35	Path6	-	2	True	214500000	220700000	gneg	0	Path6 : 2	2	q35	gneg
Path6 : 2	224399898	233799898	q36.1	gpos75	q36	Path6	-	2	True	220700000	224300000	gpos100	0	Path6 : 2	2	q36	gpos75
Path6 : 2	233799898	245875818	q37.1	gneg	q37	Path6	-	2	True	230100000	234700000	gneg	0	Path6 : 2	2	q37	gneg
Path7 : 3	1	8100001	p26.1	gpos50	p26	Path7	+	3	False	4000000	8100000	gpos50	0	Path7 : 3	3	p26	gpos75
Path7 : 3	8100001	16300001	p25.1	gneg	p25	Path7	+	3	False	13200000	16300000	gneg	0	Path7 : 3	3	p25	gneg
Path7 : 3	16300001	30800001	p24.1	gpos75	p24	Path7	+	3	False	26300000	30800000	gpos100	0	Path7 : 3	3	p24	gpos100
Path7 : 3	30800001	32000001	p23	gneg	p23	Path7	+	3	False	30800000	32000000	gneg	0	Path7 : 3	3	p23	gneg
Path7 : 3	32000001	43600001	p22.1	gpos75	p22	Path7	+	3	False	39300000	43600000	gpos50	0	Path7 : 3	3	p22	gpos50
Path7 : 3	43600001	54400001	p21.1	gneg	p21	Path7	+	3	False	52300000	54400000	gneg	0	Path7 : 3	3	p21	gneg
Path7 : 3	54400001	69700001	p14.1	gpos50	p14	Path7	+	3	False	63800000	69700000	gpos50	0	Path7 : 3	3	p14	gpos75
Path7 : 3	69700001	74100001	p13	gneg	p13	Path7	+	3	False	69700000	74100000	gneg	0	Path7 : 3	3	p13	gneg
Path7 : 3	74100001	87100001	p12.1	gpos75	p12	Path7	+	3	False	83500000	87100000	gpos75	0	Path7 : 3	3	p12	gpos75
Path7 : 3	87100001	90900001	p11.1	acen	p11	Path7	+	3	False	87800000	90900000	acen	0	Path7 : 3	3	p11	acen
Path7 : 3	90900001	94000001	q11.1	acen	q11	Path7	+	3	False	90900000	94000000	acen	0	Path7 : 3	3	q11.1	acen
Path7 : 3	94000001	98600001	q11.2	gvar	q11	Path7	+	3	False	94000000	98600000	acen	0	Path7 : 3	3	q11.2	acen
Path7 : 3	98600001	103100001	q12.3	gneg	q12	Path7	+	3	False	101200000	103100000	gneg	0	Path7 : 3	3	q12	gneg
Path7 : 3	103100001	111600001	q13.13	gpos50	q13	Path7	+	3	False	108200000	111600000	gpos75	0	Path7 : 3	3	q13.1	gpos75
Path7 : 3	111600001	113700001	q13.2	gneg	q13	Path7	+	3	False	111600000	113700000	gpos75	0	Path7 : 3	3	q13.2	gneg
Path7 : 3	113700001	122200001	q13.33	gpos75	q13	Path7	+	3	False	119300000	122200000	gpos75	0	Path7 : 3	3	q13.3	gpos75
Path7 : 3	122200001	129500001	q21.3	gneg	q21	Path7	+	3	False	126100000	129500000	gneg	0	Path7 : 3	3	q21	gneg
Path7 : 3	129500001	139000001	q22.3	gpos25	q22	Path7	+	3	False	136000000	139000000	gpos25	0	Path7 : 3	3	q22	gpos25
Path7 : 3	139000001	143100001	q23	gneg	q23	Path7	+	3	False	139000000	143100000	gneg	0	Path7 : 3	3	q23	gneg
Path7 : 3	143100001	149200001	q24	gpos100	q24	Path7	+	3	False	143100000	149200000	gpos100	0	Path7 : 3	3	q24	gpos75
Path7 : 3	149200001	161000001	q25.33	gneg	q25	Path7	+	3	False	159300000	161000000	gneg	0	Path7 : 3	3	q25	gneg
Path7 : 3	161000001	167900001	q26.1	gpos100	q26	Path7	+	3	False	161000000	167900000	gneg	0	Path7 : 3	3	q26.1	gpos100
Path7 : 3	167900001	171200001	q26.2	gneg	q26	Path7	+	3	False	167900000	171200000	gneg	0	Path7 : 3	3	q26.2	gneg
Path7 : 3	171200001	183000001	q26.33	gpos75	q26	Path7	+	3	False	179300000	183000000	gneg	0	Path7 : 3	3	q26.3	gpos100
Path7 : 3	183000001	188200001	q27.3	gneg	q27	Path7	+	3	False	186300000	188200000	gneg	0	Path7 : 3	3	q27	gneg
Path7 : 3	188200001	192600001	q28	gpos75	q28	Path7	+	3	False	188200000	192600000	gpos75	0	Path7 : 3	3	q28	gpos50
Path7 : 3	192600001	198230597	q29	gneg	q29	Path7	+	3	False	192600000	198230596	gneg	0	Path7 : 3	3	q29	gneg
Path8 : 3	1	8100001	p26.3	gpos50	p26	Path8	-	3	True	0	2800000	gpos50	0	Path8 : 3	3	p26	gpos75
Path8 : 3	8100001	16300001	p25.3	gneg	p25	Path8	-	3	True	8100000	11600000	gneg	0	Path8 : 3	3	p25	gneg
Path8 : 3	16300001	30800001	p24.3	gpos100	p24	Path8	-	3	True	16300000	23800000	gpos75	0	Path8 : 3	3	p24	gpos100
Path8 : 3	30800001	32000001	p23	gneg	p23	Path8	-	3	True	30800000	32000000	gneg	0	Path8 : 3	3	p23	gneg
Path8 : 3	32000001	43600001	p22.3	gpos50	p22	Path8	-	3	True	32000000	36400000	gpos75	0	Path8 : 3	3	p22	gpos50
Path8 : 3	43600001	54400001	p21.33	gneg	p21	Path8	-	3	True	43600000	44100000	gneg	0	Path8 : 3	3	p21	gneg
Path8 : 3	54400001	69700001	p14.3	gpos50	p14	Path8	-	3	True	54400000	58600000	gpos50	0	Path8 : 3	3	p14	gpos75
Path8 : 3	69700001	74100001	p13	gneg	p13	Path8	-	3	True	69700000	74100000	gneg	0	Path8 : 3	3	p13	gneg
Path8 : 3	74100001	87100001	p12.3	gpos75	p12	Path8	-	3	True	74100000	79800000	gpos75	0	Path8 : 3	3	p12	gpos75
Path8 : 3	87100001	90900001	p11.2	gneg	p11	Path8	-	3	True	87100000	87800000	acen	0	Path8 : 3	3	p11	acen
Path8 : 3	90900001	94000001	q11.1	acen	q11	Path8	-	3	True	90900000	94000000	acen	0	Path8 : 3	3	q11.1	acen
Path8 : 3	94000001	98600001	q11.2	gvar	q11	Path8	-	3	True	94000000	98600000	acen	0	Path8 : 3	3	q11.2	acen
Path8 : 3	98600001	103100001	q12.1	gneg	q12	Path8	-	3	True	98600000	100300000	gneg	0	Path8 : 3	3	q12	gneg
Path8 : 3	103100001	111600001	q13.11	gpos75	q13	Path8	-	3	True	103100000	106500000	gpos75	0	Path8 : 3	3	q13.1	gpos75
Path8 : 3	111600001	113700001	q13.2	gneg	q13	Path8	-	3	True	111600000	113700000	gpos75	0	Path8 : 3	3	q13.2	gneg
Path8 : 3	113700001	122200001	q13.31	gpos75	q13	Path8	-	3	True	113700000	117600000	gpos75	0	Path8 : 3	3	q13.3	gpos75
Path8 : 3	122200001	129500001	q21.1	gneg	q21	Path8	-	3	True	122200000	124100000	gneg	0	Path8 : 3	3	q21	gneg
Path8 : 3	129500001	139000001	q22.1	gpos25	q22	Path8	-	3	True	129500000	134000000	gpos25	0	Path8 : 3	3	q22	gpos25
Path8 : 3	139000001	143100001	q23	gneg	q23	Path8	-	3	True	139000000	143100000	gneg	0	Path8 : 3	3	q23	gneg
Path8 : 3	143100001	149200001	q24	gpos100	q24	Path8	-	3	True	143100000	149200000	gpos100	0	Path8 : 3	3	q24	gpos75
Path8 : 3	149200001	161000001	q25.1	gneg	q25	Path8	-	3	True	149200000	152300000	gneg	0	Path8 : 3	3	q25	gneg
Path8 : 3	161000001	167900001	q26.1	gpos100	q26	Path8	-	3	True	161000000	167900000	gpos75	0	Path8 : 3	3	q26.1	gpos100
Path8 : 3	167900001	171200001	q26.2	gneg	q26	Path8	-	3	True	167900000	171200000	gpos75	0	Path8 : 3	3	q26.2	gneg
Path8 : 3	171200001	183000001	q26.31	gpos75	q26	Path8	-	3	True	171200000	176000000	gpos75	0	Path8 : 3	3	q26.3	gpos100
Path8 : 3	183000001	188200001	q27.1	gneg	q27	Path8	-	3	True	183000000	184800000	gneg	0	Path8 : 3	3	q27	gneg
Path8 : 3	188200001	192600001	q28	gpos75	q28	Path8	-	3	True	188200000	192600000	gpos75	0	Path8 : 3	3	q28	gpos50
Path8 : 3	192600001	198230597	q29	gneg	q29	Path8	-	3	False	192600000	198230596	gneg	0	Path8 : 3	3	q29	gneg
Path10 : 4	1	11300001	p16.3	gneg	p16	Path10	-	4	True	0	4500000	gneg	0	Path10 : 4	4	p16	gneg
Path10 : 4	11300001	21300001	p15.33	gpos50	p15	Path10	-	4	True	11300000	15000000	gneg	0	Path10 : 4	4	p15.3	gpos100
Path10 : 4	21300001	27700001	p15.2	gneg	p15	Path10	-	4	True	21300000	27700000	gneg	0	Path10 : 4	4	p15.2	gneg
Path10 : 4	27700001	35800001	p15.1	gpos100	p15	Path10	-	4	True	27700000	35800000	gneg	0	Path10 : 4	4	p15.1	gpos100
Path10 : 4	35800001	41200001	p14	gneg	p14	Path10	-	4	True	35800000	41200000	gneg	0	Path10 : 4	4	p14	gneg
Path10 : 4	41200001	44600001	p13	gpos50	p13	Path10	-	4	True	41200000	44600000	gpos50	0	Path10 : 4	4	p13	gpos75
Path10 : 4	44600001	48200001	p12	gneg	p12	Path10	-	4	True	44600000	48200000	gneg	0	Path10 : 4	4	p12	gneg
Path10 : 4	48200001	50000001	p11	acen	p11	Path10	-	4	True	48200000	50000000	acen	0	Path10 : 4	4	p11	acen
Path10 : 4	50000001	51800001	q11	acen	q11	Path10	-	4	True	50000000	51800000	acen	0	Path10 : 4	4	q11	acen
Path10 : 4	51800001	58500001	q12	gneg	q12	Path10	-	4	True	51800000	58500000	gneg	0	Path10 : 4	4	q12	gneg
Path10 : 4	58500001	75300001	q13.1	gpos100	q13	Path10	-	4	True	58500000	65500000	gpos75	0	Path10 : 4	4	q13	gpos100
Path10 : 4	75300001	87100001	q21.1	gneg	q21	Path10	-	4	True	75300000	78000000	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	87100001	97900001	q22.1	gpos75	q22	Path10	-	4	True	87100000	92800000	gpos75	0	Path10 : 4	4	q22	gpos100
Path10 : 4	97900001	100100001	q23	gneg	q23	Path10	-	4	True	97900000	100100000	gneg	0	Path10 : 4	4	q23	gneg
Path10 : 4	100100001	106700001	q24	gpos50	q24	Path10	-	4	True	100100000	106700000	gpos50	0	Path10 : 4	4	q24	gpos75
Path10 : 4	106700001	113200001	q25	gneg	q25	Path10	-	4	True	106700000	113200000	gneg	0	Path10 : 4	4	q25	gneg
Path10 : 4	113200001	119900001	q26	gpos75	q26	Path10	-	4	True	113200000	119900000	gpos75	0	Path10 : 4	4	q26	gpos100
Path10 : 4	119900001	122800001	q27	gneg	q27	Path10	-	4	True	119900000	122800000	gneg	0	Path10 : 4	4	q27	gneg
Path10 : 4	122800001	138500001	q28.1	gpos50	q28	Path10	-	4	True	122800000	127900000	gpos100	0	Path10 : 4	4	q28	gpos100
Path10 : 4	138500001	140600001	q31.1	gneg	q31	Path10	-	4	True	138500000	140600000	gneg	0	Path10 : 4	4	q31.1	gneg
Path10 : 4	140600001	150200001	q31.21	gpos25	q31	Path10	-	4	True	140600000	145900000	gneg	0	Path10 : 4	4	q31.2	gpos25
