index	origin	start	end
74	Chr18	10000	15460899
CEN18	Chr18	15460900	20861206
75	Chr18	20861207	23905169
76	Chr18	23905170	25675929
77	Chr18	25675930	80263284
78	Chr19	60000	24498980
CEN19	Chr19	24498981	27190874
79	Chr19	27190875	58607615
80	Chr20	60000	26436232
CEN20	Chr20	26436233	30038348
81	Chr20	30038349	64334166
82	Chr21	5010000	10864560
CEN21	Chr21	10864561	12915808
83	Chr21	12915809	46699982
84	Chr22	10510000	12954788
CEN22	Chr22	12954789	15054318
85	Chr22	15054319	28073206
86	Chr22	28073207	29075880
87	Chr22	29075881	50808467
88	ChrY	10000	10316944
CENY	ChrY	10316945	10544039
89	ChrY	10544040	57217414
---
chromosome	KT	telo1_len	telo2_len
Chr1a	1+,10+,3+,60+,5+,CEN1+,6+,7+,7+,8+	10000	10000
Chr2a	9+,2+,11+,CEN2+,12+,13-,14+	10000	10000
Chr3a	15+,16-,16+,17+,CEN3+,18+,66+,20+	10000	60000
Chr4a	21+,CEN4+,22+,23-,23+,24+	10000	10000
Chr5a	25+,26-,26+,27+,CEN5+,28+,41+,29+,30+	10000	60000
Chr6a	32-,31+,31-,33+,34+,35+,36+,37+,CEN6+,38+	60000	60000
Chr7a	39+,CEN7+,40+,42+	10000	10000
Chr8a	43+,CEN8+,44+	60000	60000
Chr9a	45+,CEN9+,46+	10000	60000
Chr10a	47+,CEN10+,48+,49+,50+,51-	10000	10000
Chr11a	52+,CEN11+,53+,54+,54+,55+	60000	10000
Chr12a	56+,CEN12+,57+,59+,4+,61+	10000	10000
Chr13a	62+,CEN13+,63+	16000000	10000
Chr14a	64+,CEN14+,65+,19+,67+	16000000	160000
Chr15a	68+,CEN15+,69+	17000000	10000
Chr16a	70+,CEN16+,71+	10000	110000
Chr17a	72+,CEN17+,73+	60000	10000
Chr18a	74+,CEN18+,75+,76-,76+,77+	10000	110000
Chr19a	78+,CEN19+,79+	60000	10000
Chr20a	80+,CEN20+,81+	60000	110000
Chr21a	82+,CEN21+,83+	5010000	10000
Chr22a	84+,CEN22+,85+,86-,87+	10510000	10000
ChrYa	88+,CENY+,89+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 1
	sex chromosomes: ['ChrY']
block 1: 12q14_recurrent_microdeletion
	deletion on segments [58+], from Chr12a to Chr12a
block 2: random events
	tandem duplication on segments [54+], from Chr11a to Chr11a
	left duplication inversion on segments [76+], from Chr18a to Chr18a
	nonreciprocal translocation on segments [41+], from Chr7a to Chr5a
	inversion on segments [13+], from Chr2a to Chr2a
	balanced reciprocal translocation on segments [10+], from Chr2a to Chr1a
	balanced reciprocal translocation on segments [2+], from Chr1a to Chr2a
	tandem duplication on segments [7+], from Chr1a to Chr1a
	inversion on segments [51+], from Chr10a to Chr10a
	inversion on segments [86+], from Chr22a to Chr22a
	balanced reciprocal translocation on segments [19+], from Chr3a to Chr14a
	balanced reciprocal translocation on segments [66+], from Chr14a to Chr3a
	right duplication inversion on segments [31+], from Chr6a to Chr6a
	left duplication inversion on segments [26+], from Chr5a to Chr5a
	left duplication inversion on segments [16+], from Chr3a to Chr3a
	inversion on segments [31+,31+,32+], from Chr6a to Chr6a
	balanced reciprocal translocation on segments [60+], from Chr12a to Chr1a
	balanced reciprocal translocation on segments [4+], from Chr1a to Chr12a
	left duplication inversion on segments [23+], from Chr4a to Chr4a
