index	origin	start	end
CEN17	Chr17	22813680	26885980
79	Chr17	26885981	83247440
80	Chr18	10000	15460899
CEN18	Chr18	15460900	20861206
81	Chr18	20861207	44931663
82	Chr18	44931664	46722458
83	Chr18	46722459	80263284
84	Chr19	60000	24498980
CEN19	Chr19	24498981	27190874
85	Chr19	27190875	58607615
86	Chr20	60000	26436232
CEN20	Chr20	26436233	30038348
87	Chr20	30038349	64334166
88	Chr21	5010000	10864560
CEN21	Chr21	10864561	12915808
89	Chr21	12915809	46699982
90	Chr22	10510000	12954788
CEN22	Chr22	12954789	15054318
91	Chr22	15054319	50808467
92	ChrY	10000	10316944
CENY	ChrY	10316945	10544039
93	ChrY	10544040	57217414
---
chromosome	KT	telo1_len	telo2_len
Chr1a	1+,3+,CEN1+,4+,5+,5+,6+,7+,7+,8+	10000	10000
Chr2a	9-,9+,10+,11+,12+,CEN2+,13+	10000	10000
Chr3a	14+,14+,15+,16+,17+,51+,18+,19+,CEN3+,20+,22+	10000	60000
Chr4a	23+,72+,25+,CEN4+,26+,31+,28+,29-,30+,27+,32+	10000	10000
Chr5a	33+,34+,34+,35+,CEN5+,36+,38+,54+,40+	10000	60000
Chr6a	41+,CEN6+,42+	60000	60000
Chr7a	43+,21+,44+,45+,CEN7+,46+,2+,47+,48+	10000	10000
Chr8a	49+,CEN8+,50+,52+	60000	60000
Chr9a	53+,39+,55+,CEN9+,56+	10000	60000
Chr10a	57+,CEN10+,58+	10000	10000
Chr11a	59+,CEN11+,60+,61+,62+,63-,63+	60000	10000
Chr12a	64+,CEN12+,65+,67+	10000	10000
Chr13a	68+,CEN13+,69+	16000000	10000
Chr14a	70+,CEN14+,71+,24+,73+	16000000	160000
Chr15a	74+,CEN15+,75+	17000000	10000
Chr16a	76+,CEN16+,77+	10000	110000
Chr17a	78+,CEN17+,79+	60000	10000
Chr18a	80+,CEN18+,81+,82+,82-,83+	10000	110000
Chr19a	84+,CEN19+,85+	60000	10000
Chr20a	86+,CEN20+,87+	60000	110000
Chr21a	88+,CEN21+,89+	5010000	10000
Chr22a	90+,CEN22+,91+	10510000	10000
ChrYa	92+,CENY+,93+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 1
	sex chromosomes: ['ChrY']
block 1: 12q14_recurrent_microdeletion
	deletion on segments [66+], from Chr12a to Chr12a
block 2: random events
	balanced reciprocal translocation on segments [54+], from Chr9a to Chr5a
	balanced reciprocal translocation on segments [39+], from Chr5a to Chr9a
	tandem duplication on segments [7+], from Chr1a to Chr1a
	inversion on segments [29+], from Chr4a to Chr4a
	deletion on segments [37+], from Chr5a to Chr5a
	right duplication inversion on segments [82+], from Chr18a to Chr18a
	balanced reciprocal translocation on segments [31+], from Chr4a to Chr4a
	balanced reciprocal translocation on segments [27+], from Chr4a to Chr4a
	left duplication inversion on segments [9+], from Chr2a to Chr2a
	nonreciprocal translocation on segments [21+], from Chr3a to Chr7a
	tandem duplication on segments [5+], from Chr1a to Chr1a
	balanced reciprocal translocation on segments [72+], from Chr14a to Chr4a
	balanced reciprocal translocation on segments [24+], from Chr4a to Chr14a
	tandem duplication on segments [34+], from Chr5a to Chr5a
	left duplication inversion on segments [63+], from Chr11a to Chr11a
	tandem duplication on segments [14+], from Chr3a to Chr3a
	nonreciprocal translocation on segments [51+], from Chr8a to Chr3a
	nonreciprocal translocation on segments [2+], from Chr1a to Chr7a
