index	origin	start	end
Chr10b	46+,47+,48+,49+,50+,51+,52+,CEN10+,53+	10000	10000
Chr11a	54+,2+,55+,56+,CEN11+,57+	60000	10000
Chr11b	54+,55+,56+,CEN11+,57+	60000	10000
Chr12a	58+,CEN12+,59+	10000	10000
Chr12b	58+,CEN12+,59+	10000	10000
Chr13a	60+,CEN13+,61+,63+	16000000	10000
Chr13b	60+,CEN13+,61+,62+,63+	16000000	10000
Chr14a	64+,CEN14+,65+	16000000	160000
Chr14b	64+,CEN14+,65+	16000000	160000
Chr15a	66+,CEN15+,67+	17000000	10000
Chr15b	66+,CEN15+,67+	17000000	10000
Chr16a	68+,CEN16+,69+	10000	110000
Chr16b	68+,CEN16+,69+	10000	110000
Chr17a	70+,71+,71+,72+,CEN17+,73+,75+	60000	10000
Chr17b	70+,71+,72+,CEN17+,73+,74+,75+	60000	10000
Chr18a	76+,CEN18+,77+	10000	110000
Chr18b	76+,CEN18+,77+	10000	110000
Chr19a	78+,CEN19+,79+	60000	10000
Chr19b	78+,CEN19+,79+	60000	10000
Chr20a	80+,CEN20+,81+	60000	110000
Chr20b	80+,CEN20+,81+	60000	110000
Chr21a	82+,CEN21+,83+	5010000	10000
Chr21b	82+,CEN21+,83+	5010000	10000
Chr22a	84+,CEN22+,85+	10510000	10000
Chr22b	84+,CEN22+,85+	10510000	10000
ChrXa	86+,CENX+,87+	10000	10000
ChrYa	88+,CENY+,89+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 1
	sex chromosomes: ['ChrY']
block 1: CMT1A
	duplication on segments [71+], from Chr17a to Chr17a
block 2: random events
	tandem duplication on segments [31+], from Chr7a to Chr7a
	deletion on segments [17+], from Chr4a to Chr4a
	tandem duplication on segments [7+], from Chr1a to Chr1a
	right duplication inversion on segments [13+], from Chr3a to Chr3a
	balanced reciprocal translocation on segments [35+], from Chr8a to Chr8a
	balanced reciprocal translocation on segments [40+], from Chr8a to Chr8a
	tandem duplication on segments [46+,47+,48+], from Chr10a to Chr10a
	nonreciprocal translocation on segments [2+], from Chr1a to Chr11a
	chromosomal duplication on segments [20+,CEN5+,21+,22+,23+,24+,25+], from Chr5a to Chr5a
	tandem duplication on segments [37+], from Chr8a to Chr8a
	balanced reciprocal translocation on segments [42+], from Chr8a to Chr5b
	balanced reciprocal translocation on segments [24+], from Chr5b to Chr8a
	tandem duplication on segments [22+], from Chr5a to Chr5a
	deletion on segments [62+], from Chr13a to Chr13a
	nonreciprocal translocation on segments [74+], from Chr17a to Chr3a
	left duplication inversion on segments [46+], from Chr10a to Chr10a
	left duplication inversion on segments [27+], from Chr6a to Chr6a
