index	origin	start	end
81	Chr20	60000	5815947
82	Chr20	5815948	6379373
83	Chr20	6379374	26436232
CEN20	Chr20	26436233	30038348
84	Chr20	30038349	64334166
85	Chr21	5010000	10864560
CEN21	Chr21	10864561	12915808
86	Chr21	12915809	46699982
87	Chr22	10510000	12954788
CEN22	Chr22	12954789	15054318
88	Chr22	15054319	50808467
89	ChrX	10000	48476160
90	ChrX	48476161	52374518
91	ChrX	52374519	58605579
CENX	ChrX	58605580	62412542
92	ChrX	62412543	156030894
---
chromosome	KT	telo1_len	telo2_len
Chr1a	1+,3+,CEN1+,4+,6+,75+,8+	10000	10000
Chr1b	1+,2+,3+,CEN1+,4+,5+,6+,7+,8+	10000	10000
Chr2a	9+,CEN2+,10+	10000	10000
Chr2b	9+,CEN2+,10+	10000	10000
Chr3a	11+,21+,13+,CEN3+,14+	10000	60000
Chr3b	11+,12+,13+,CEN3+,14+	10000	60000
Chr4a	15+,16-,17+,CEN4+,18+,2+,19+,20+,12+,22+	10000	10000
Chr4b	15+,16+,17+,CEN4+,18+,19+,20+,21+,22+	10000	10000
Chr5a	23+,CEN5+,24+	10000	60000
Chr5b	23+,CEN5+,24+	10000	60000
Chr6a	25+,CEN6+,26+	60000	60000
Chr6b	25+,CEN6+,26+	60000	60000
Chr7a	27+,CEN7+,28+	10000	10000
Chr7b	27+,CEN7+,28+	10000	10000
Chr8a	29+,CEN8+,30+,31+,32+,33-	60000	60000
Chr8b	29+,CEN8+,30+,31+,32+,33+	60000	60000
Chr9a	34+,40+,38+,CEN9+,39+,35+,5+,36+,37+,41+	10000	60000
Chr9b	34+,35+,36+,37+,38+,CEN9+,39+,40+,41+	10000	60000
Chr10a	42+,CEN10+,43+,55+,45+	10000	10000
Chr10b	42+,CEN10+,43+,44+,45+	10000	10000
Chr11a	46+,CEN11+,47+,48-,49+	60000	10000
Chr11b	46+,CEN11+,47+,48+,49+	60000	10000
Chr12a	50-,51+,52+,53+,CEN12+,54+,44+,56+,58+	10000	10000
Chr12b	50+,51+,52+,53+,CEN12+,54+,55+,56+,57+,58+	10000	10000
Chr13a	59+,CEN13+,60+,61+,61-,62+	16000000	10000
Chr13b	59+,CEN13+,60+,61+,62+	16000000	10000
Chr14a	63+,CEN14+,64+,65+,65-,66+	16000000	160000
Chr14b	63+,CEN14+,64+,65+,66+	16000000	160000
Chr15a	67+,CEN15+,68+,70+	17000000	10000
Chr15b	67+,CEN15+,68+,69+,70+	17000000	10000
Chr16a	71+,CEN16+,72+	10000	110000
Chr16b	71+,CEN16+,72+	10000	110000
Chr17a	73+,CEN17+,74+,7+,76+	60000	10000
Chr17b	73+,CEN17+,74+,75+,76+	60000	10000
Chr18a	77+,CEN18+,78+	10000	110000
Chr18b	77+,CEN18+,78+	10000	110000
Chr19a	79+,CEN19+,80+	60000	10000
Chr19b	79+,CEN19+,80+	60000	10000
Chr20a	81+,82-,83+,CEN20+,84+	60000	110000
Chr20b	81+,82+,83+,CEN20+,84+	60000	110000
Chr21a	85+,CEN21+,86+	5010000	10000
Chr21b	85+,CEN21+,86+	5010000	10000
Chr22a	87+,CEN22+,88+	10510000	10000
Chr22b	87+,CEN22+,88+	10510000	10000
ChrXa	89+,90+,90+,91+,CENX+,92+	10000	10000
ChrXb	89+,90+,91+,CENX+,92+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 1
	sex chromosomes: ['ChrX']
block 1: Xp11.22_Microduplication
	tandem_duplication on segments [90+], from ChrXa to ChrXa
block 2: random events
	balanced reciprocal translocation on segments [12+], from Chr3a to Chr4a
	balanced reciprocal translocation on segments [21+], from Chr4a to Chr3a
	balanced reciprocal translocation on segments [75+], from Chr17a to Chr1a
	balanced reciprocal translocation on segments [7+], from Chr1a to Chr17a
	deletion on segments [57+], from Chr12a to Chr12a
	inversion on segments [82+], from Chr20a to Chr20a
	deletion on segments [69+], from Chr15a to Chr15a
	balanced reciprocal translocation on segments [44+], from Chr10a to Chr12a
	balanced reciprocal translocation on segments [55+], from Chr12a to Chr10a
	inversion on segments [50+], from Chr12a to Chr12a
	right duplication inversion on segments [65+], from Chr14a to Chr14a
	inversion on segments [48+], from Chr11a to Chr11a
	inversion on segments [33+], from Chr8a to Chr8a
	nonreciprocal translocation on segments [2+], from Chr1a to Chr4a
	balanced reciprocal translocation on segments [35+,36+,37+], from Chr9a to Chr9a
	balanced reciprocal translocation on segments [40+], from Chr9a to Chr9a
	nonreciprocal translocation on segments [5+], from Chr1a to Chr9a
	right duplication inversion on segments [61+], from Chr13a to Chr13a
	inversion on segments [16+], from Chr4a to Chr4a
