chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path2 : 1	198700001	214400001	q32.1	gneg	q32	Path2	-	1	True	198700000	207100000	gneg	0	Path2 : 1	1	q32	gneg
Path2 : 1	214400001	223900001	q41	gpos100	q41	Path2	-	1	True	214400000	223900000	gpos100	0	Path2 : 1	1	q41	gpos100
Path2 : 1	223900001	236400001	q42.11	gneg	q42	Path2	-	1	True	223900000	224400000	gneg	0	Path2 : 1	1	q42	gneg
Path2 : 1	236400001	243500001	q43	gpos75	q43	Path2	-	1	True	236400000	243500000	gpos75	0	Path2 : 1	1	q43	gpos100
Path2 : 1	243500001	248943334	q44	gneg	q44	Path2	-	1	False	243500000	248943333	gneg	0	Path2 : 1	1	q44	gneg
Path3 : 2	1	11977937	p25.1	gneg	p25	Path3	+	2	True	6900000	12000000	gneg	0	Path3 : 2	2	p25	gneg
Path3 : 2	11977937	23777937	p24.1	gpos75	p24	Path3	+	2	True	19000000	23800000	gpos75	0	Path3 : 2	2	p24	gpos100
Path3 : 2	23777937	31728927	p23.1	gneg	p23	Path3	+	2	True	31154025	31800000	gneg	0	Path3 : 2	2	p23	gneg
Path3 : 2	31728927	41428927	p22.1	gpos50	p22	Path3	+	2	True	38300000	41500000	gpos75	0	Path3 : 2	2	p22	gpos100
Path3 : 2	41428927	47428927	p21	gneg	p21	Path3	+	2	True	41500000	47500000	gneg	0	Path3 : 2	2	p21	gneg
Path3 : 2	47428927	60928927	p16.1	gpos100	p16	Path3	+	2	True	54700000	61000000	gpos100	0	Path3 : 2	2	p16	gpos100
Path3 : 2	60928927	63828927	p15	gneg	p15	Path3	+	2	True	61000000	63900000	gneg	0	Path3 : 2	2	p15	gneg
Path3 : 2	63828927	68328927	p14	gpos50	p14	Path3	+	2	True	63900000	68400000	gpos50	0	Path3 : 2	2	p14	gpos50
Path3 : 2	68328927	74728927	p13.1	gneg	p13	Path3	+	2	True	73300000	74800000	gneg	0	Path3 : 2	2	p13	gneg
Path3 : 2	74728927	83028927	p12	gpos100	p12	Path3	+	2	True	74800000	83100000	gpos100	0	Path3 : 2	2	p12	gpos100
Path3 : 2	83028927	91728927	p11.2	gneg	p11	Path3	+	2	True	83100000	91800000	acen	0	Path3 : 2	2	p11.2	gneg
Path3 : 2	91728927	93828927	p11.1	acen	p11	Path3	+	2	True	91800000	93900000	acen	0	Path3 : 2	2	p11.1	acen
Path3 : 2	93828927	95928927	q11.1	acen	q11	Path3	+	2	True	93900000	96000000	acen	0	Path3 : 2	2	q11.1	acen
Path3 : 2	95928927	102028927	q11.2	gneg	q11	Path3	+	2	True	96000000	102100000	acen	0	Path3 : 2	2	q11.2	gneg
Path3 : 2	102028927	108628927	q12.3	gpos25	q12	Path3	+	2	True	106700000	108700000	gpos50	0	Path3 : 2	2	q12	gpos50
Path3 : 2	108628927	112128927	q13	gneg	q13	Path3	+	2	True	108700000	112200000	gneg	0	Path3 : 2	2	q13	gneg
Path3 : 2	112128927	118028927	q14.1	gpos50	q14	Path3	+	2	True	112200000	118100000	gpos50	0	Path3 : 2	2	q14.1	gpos50
Path3 : 2	118028927	121528927	q14.2	gneg	q14	Path3	+	2	True	118100000	121600000	gpos50	0	Path3 : 2	2	q14.2	gneg
Path3 : 2	121528927	129028927	q14.3	gpos50	q14	Path3	+	2	True	121600000	129100000	gpos50	0	Path3 : 2	2	q14.3	gpos50
Path3 : 2	129028927	136028927	q21.3	gneg	q21	Path3	+	2	True	134300000	136100000	gneg	0	Path3 : 2	2	q21	gneg
Path3 : 2	136028927	147828927	q22.3	gpos100	q22	Path3	+	2	True	143400000	147900000	gpos100	0	Path3 : 2	2	q22	gpos100
Path3 : 2	147828927	153928927	q23.3	gneg	q23	Path3	+	2	True	149600000	154000000	gneg	0	Path3 : 2	2	q23	gneg
Path3 : 2	153928927	168828927	q24.3	gpos75	q24	Path3	+	2	True	162900000	168900000	gpos75	0	Path3 : 2	2	q24	gpos100
Path3 : 2	168828927	182028927	q31.3	gneg	q31	Path3	+	2	True	179700000	182100000	gneg	0	Path3 : 2	2	q31	gneg
Path3 : 2	182028927	196528927	q32.3	gpos75	q32	Path3	+	2	True	191100000	196600000	gpos75	0	Path3 : 2	2	q32	gpos100
Path3 : 2	196528927	208128927	q33.3	gneg	q33	Path3	+	2	True	204100000	208200000	gneg	0	Path3 : 2	2	q33	gneg
Path3 : 2	208128927	214428927	q34	gpos100	q34	Path3	+	2	True	208200000	214500000	gpos100	0	Path3 : 2	2	q34	gpos75
Path3 : 2	214428927	220628927	q35	gneg	q35	Path3	+	2	True	214500000	220700000	gneg	0	Path3 : 2	2	q35	gneg
Path3 : 2	220628927	230028927	q36.3	gpos100	q36	Path3	+	2	True	225200000	230100000	gpos75	0	Path3 : 2	2	q36	gpos75
Path3 : 2	230028927	242104847	q37.3	gneg	q37	Path3	+	2	True	236400000	242175920	gneg	0	Path3 : 2	2	q37	gneg
Path4 : 2	1	11977937	p25.3	gneg	p25	Path4	-	2	True	22064	4400000	gneg	0	Path4 : 2	2	p25	gneg
Path4 : 2	11977937	23777937	p24.3	gpos75	p24	Path4	-	2	True	12000000	16500000	gpos75	0	Path4 : 2	2	p24	gpos100
Path4 : 2	23777937	26275077	p23.3	gneg	p23	Path4	-	2	True	23800000	25651165	gneg	0	Path4 : 2	2	p23	gneg
Path4 : 2	26275077	35975077	p22.3	gpos75	p22	Path4	-	2	True	31800000	36300000	gpos50	0	Path4 : 2	2	p22	gpos100
Path4 : 2	35975077	41975077	p21	gneg	p21	Path4	-	2	True	41500000	47500000	gneg	0	Path4 : 2	2	p21	gneg
Path4 : 2	41975077	55475077	p16.3	gpos100	p16	Path4	-	2	True	47500000	52600000	gpos100	0	Path4 : 2	2	p16	gpos100
Path4 : 2	55475077	58375077	p15	gneg	p15	Path4	-	2	True	61000000	63900000	gneg	0	Path4 : 2	2	p15	gneg
Path4 : 2	58375077	62875077	p14	gpos50	p14	Path4	-	2	True	63900000	68400000	gpos50	0	Path4 : 2	2	p14	gpos50
Path4 : 2	62875077	69275077	p13.3	gneg	p13	Path4	-	2	True	68400000	71300000	gneg	0	Path4 : 2	2	p13	gneg
Path4 : 2	69275077	77575077	p12	gpos100	p12	Path4	-	2	True	74800000	83100000	gpos100	0	Path4 : 2	2	p12	gpos100
Path4 : 2	77575077	86275077	p11.2	gneg	p11	Path4	-	2	True	83100000	91800000	acen	0	Path4 : 2	2	p11.2	gneg
Path4 : 2	86275077	88375077	p11.1	acen	p11	Path4	-	2	True	91800000	93900000	acen	0	Path4 : 2	2	p11.1	acen
Path4 : 2	88375077	90475077	q11.1	acen	q11	Path4	-	2	True	93900000	96000000	acen	0	Path4 : 2	2	q11.1	acen
Path4 : 2	90475077	96575077	q11.2	gneg	q11	Path4	-	2	True	96000000	102100000	acen	0	Path4 : 2	2	q11.2	gneg
Path4 : 2	96575077	103175077	q12.1	gpos50	q12	Path4	-	2	True	102100000	105300000	gpos25	0	Path4 : 2	2	q12	gpos50
Path4 : 2	103175077	106675077	q13	gneg	q13	Path4	-	2	True	108700000	112200000	gneg	0	Path4 : 2	2	q13	gneg
Path4 : 2	106675077	112575077	q14.1	gpos50	q14	Path4	-	2	True	112200000	118100000	gpos50	0	Path4 : 2	2	q14.1	gpos50
Path4 : 2	112575077	116075077	q14.2	gneg	q14	Path4	-	2	True	118100000	121600000	gpos50	0	Path4 : 2	2	q14.2	gneg
Path4 : 2	116075077	123575077	q14.3	gpos50	q14	Path4	-	2	True	121600000	129100000	gpos50	0	Path4 : 2	2	q14.3	gpos50
Path4 : 2	123575077	130575077	q21.1	gneg	q21	Path4	-	2	True	129100000	131700000	gneg	0	Path4 : 2	2	q21	gneg
Path4 : 2	130575077	142375077	q22.1	gpos100	q22	Path4	-	2	True	136100000	141500000	gpos100	0	Path4 : 2	2	q22	gpos100
Path4 : 2	142375077	148475077	q23.1	gneg	q23	Path4	-	2	True	147900000	149000000	gneg	0	Path4 : 2	2	q23	gneg
Path4 : 2	148475077	163375077	q24.1	gpos75	q24	Path4	-	2	True	154000000	158900000	gpos75	0	Path4 : 2	2	q24	gpos100
Path4 : 2	163375077	176575077	q31.1	gneg	q31	Path4	-	2	True	168900000	177100000	gneg	0	Path4 : 2	2	q31	gneg
Path4 : 2	176575077	191075077	q32.1	gpos75	q32	Path4	-	2	True	182100000	188500000	gpos75	0	Path4 : 2	2	q32	gpos100
Path4 : 2	191075077	202675077	q33.1	gneg	q33	Path4	-	2	True	196600000	202500000	gneg	0	Path4 : 2	2	q33	gneg
Path4 : 2	202675077	208975077	q34	gpos100	q34	Path4	-	2	True	208200000	214500000	gpos100	0	Path4 : 2	2	q34	gpos75
Path4 : 2	208975077	215175077	q35	gneg	q35	Path4	-	2	True	214500000	220700000	gneg	0	Path4 : 2	2	q35	gneg
Path4 : 2	215175077	224575077	q36.1	gpos75	q36	Path4	-	2	True	220700000	224300000	gpos100	0	Path4 : 2	2	q36	gpos75
Path4 : 2	224575077	236650997	q37.1	gneg	q37	Path4	-	2	True	230100000	234700000	gneg	0	Path4 : 2	2	q37	gneg
Path5 : 3	1	8082563	p26.1	gpos50	p26	Path5	+	3	True	4000000	8100000	gpos50	0	Path5 : 3	3	p26	gpos75
Path5 : 3	8082563	16282563	p25.1	gneg	p25	Path5	+	3	True	13200000	16300000	gneg	0	Path5 : 3	3	p25	gneg
Path5 : 3	16282563	30782563	p24.1	gpos75	p24	Path5	+	3	True	26300000	30800000	gpos100	0	Path5 : 3	3	p24	gpos100
Path5 : 3	30782563	31982563	p23	gneg	p23	Path5	+	3	True	30800000	32000000	gneg	0	Path5 : 3	3	p23	gneg
Path5 : 3	31982563	43582563	p22.1	gpos75	p22	Path5	+	3	True	39300000	43600000	gpos50	0	Path5 : 3	3	p22	gpos50
Path5 : 3	43582563	54382563	p21.1	gneg	p21	Path5	+	3	True	52300000	54400000	gneg	0	Path5 : 3	3	p21	gneg
Path5 : 3	54382563	69682563	p14.1	gpos50	p14	Path5	+	3	True	63800000	69700000	gpos50	0	Path5 : 3	3	p14	gpos75
Path5 : 3	69682563	74082563	p13	gneg	p13	Path5	+	3	True	69700000	74100000	gneg	0	Path5 : 3	3	p13	gneg
Path5 : 3	74082563	87082563	p12.1	gpos75	p12	Path5	+	3	True	83500000	87100000	gpos75	0	Path5 : 3	3	p12	gpos75
Path5 : 3	87082563	90882563	p11.1	acen	p11	Path5	+	3	True	87800000	90900000	acen	0	Path5 : 3	3	p11	acen
Path5 : 3	90882563	93982563	q11.1	acen	q11	Path5	+	3	True	90900000	94000000	acen	0	Path5 : 3	3	q11.1	acen
Path5 : 3	93982563	98582563	q11.2	gvar	q11	Path5	+	3	True	94000000	98600000	acen	0	Path5 : 3	3	q11.2	acen
Path5 : 3	98582563	103082563	q12.3	gneg	q12	Path5	+	3	True	101200000	103100000	gneg	0	Path5 : 3	3	q12	gneg
Path5 : 3	103082563	111573016	q13.13	gpos50	q13	Path5	+	3	True	108548862	111600000	gpos75	0	Path5 : 3	3	q13.1	gpos75
Path5 : 3	111573016	113673016	q13.2	gneg	q13	Path5	+	3	True	111600000	113700000	gpos75	0	Path5 : 3	3	q13.2	gneg
Path5 : 3	113673016	122161014	q13.33	gpos75	q13	Path5	+	3	True	119300000	122200000	gpos75	0	Path5 : 3	3	q13.3	gpos75
Path5 : 3	122161014	129461014	q21.3	gneg	q21	Path5	+	3	True	126100000	129500000	gneg	0	Path5 : 3	3	q21	gneg
Path5 : 3	129461014	138961014	q22.3	gpos25	q22	Path5	+	3	True	136000000	139000000	gpos25	0	Path5 : 3	3	q22	gpos25
Path5 : 3	138961014	143061014	q23	gneg	q23	Path5	+	3	True	139000000	143100000	gneg	0	Path5 : 3	3	q23	gneg
Path5 : 3	143061014	149161014	q24	gpos100	q24	Path5	+	3	True	143100000	149200000	gpos100	0	Path5 : 3	3	q24	gpos75
Path5 : 3	149161014	160961014	q25.33	gneg	q25	Path5	+	3	True	159300000	161000000	gneg	0	Path5 : 3	3	q25	gneg
Path5 : 3	160961014	167861014	q26.1	gpos100	q26	Path5	+	3	True	161000000	167900000	gneg	0	Path5 : 3	3	q26.1	gpos100
Path5 : 3	167861014	171161014	q26.2	gneg	q26	Path5	+	3	True	167900000	171200000	gneg	0	Path5 : 3	3	q26.2	gneg
Path5 : 3	171161014	182961014	q26.33	gpos75	q26	Path5	+	3	True	179300000	183000000	gneg	0	Path5 : 3	3	q26.3	gpos100
Path5 : 3	182961014	188161014	q27.3	gneg	q27	Path5	+	3	True	186300000	188200000	gneg	0	Path5 : 3	3	q27	gneg
Path5 : 3	188161014	192561014	q28	gpos75	q28	Path5	+	3	True	188200000	192600000	gpos75	0	Path5 : 3	3	q28	gpos50
Path5 : 3	192561014	198178567	q29	gneg	q29	Path5	+	3	True	192600000	198217553	gneg	0	Path5 : 3	3	q29	gneg
Path6 : 3	1	8082563	p26.3	gpos50	p26	Path6	-	3	True	17438	2800000	gpos50	0	Path6 : 3	3	p26	gpos75
Path6 : 3	8082563	16282563	p25.3	gneg	p25	Path6	-	3	True	8100000	11600000	gneg	0	Path6 : 3	3	p25	gneg
Path6 : 3	16282563	30782563	p24.3	gpos100	p24	Path6	-	3	True	16300000	23800000	gpos75	0	Path6 : 3	3	p24	gpos100
Path6 : 3	30782563	31982563	p23	gneg	p23	Path6	-	3	True	30800000	32000000	gneg	0	Path6 : 3	3	p23	gneg
Path6 : 3	31982563	43582563	p22.3	gpos50	p22	Path6	-	3	True	32000000	36400000	gpos75	0	Path6 : 3	3	p22	gpos50
Path6 : 3	43582563	54382563	p21.33	gneg	p21	Path6	-	3	True	43600000	44100000	gneg	0	Path6 : 3	3	p21	gneg
Path6 : 3	54382563	69682563	p14.3	gpos50	p14	Path6	-	3	True	54400000	58600000	gpos50	0	Path6 : 3	3	p14	gpos75
Path6 : 3	69682563	74082563	p13	gneg	p13	Path6	-	3	True	69700000	74100000	gneg	0	Path6 : 3	3	p13	gneg
Path6 : 3	74082563	87082563	p12.3	gpos75	p12	Path6	-	3	True	74100000	79800000	gpos75	0	Path6 : 3	3	p12	gpos75
Path6 : 3	87082563	90882563	p11.2	gneg	p11	Path6	-	3	True	87100000	87800000	acen	0	Path6 : 3	3	p11	acen
Path6 : 3	90882563	93982563	q11.1	acen	q11	Path6	-	3	True	90900000	94000000	acen	0	Path6 : 3	3	q11.1	acen
Path6 : 3	93982563	98582563	q11.2	gvar	q11	Path6	-	3	True	94000000	98600000	acen	0	Path6 : 3	3	q11.2	acen
Path6 : 3	98582563	103082563	q12.1	gneg	q12	Path6	-	3	True	98600000	100300000	gneg	0	Path6 : 3	3	q12	gneg
Path6 : 3	103082563	108364976	q13.11	gpos75	q13	Path6	-	3	True	103100000	106500000	gpos75	0	Path6 : 3	3	q13.1	gpos75
Path6 : 3	108364976	109493581	q13.31	gpos75	q13	Path6	+	3	True	113700000	114828605	gpos50	0	Path6 : 3	3	q13.3	gpos75
Path6 : 3	109493581	111593581	q13.2	gneg	q13	Path6	+	3	True	111600000	113700000	gpos50	0	Path6 : 3	3	q13.2	gneg
Path6 : 3	111593581	114644719	q13.13	gpos50	q13	Path6	+	3	True	108548862	111600000	gpos50	0	Path6 : 3	3	q13.1	gpos75
Path6 : 3	114644719	117852759	q13.13	gpos50	q13	Path6	-	3	True	108382414	108539316	gpos75	0	Path6 : 3	3	q13.1	gpos75
Path6 : 3	117852759	119952759	q13.2	gneg	q13	Path6	-	3	True	111600000	113700000	gpos75	0	Path6 : 3	3	q13.2	gneg
Path6 : 3	119952759	128440757	q13.31	gpos75	q13	Path6	-	3	True	113700000	114828605	gpos75	0	Path6 : 3	3	q13.3	gpos75
Path6 : 3	128440757	135740757	q21.1	gneg	q21	Path6	-	3	True	122200000	124100000	gneg	0	Path6 : 3	3	q21	gneg
Path6 : 3	135740757	145240757	q22.1	gpos25	q22	Path6	-	3	True	129500000	134000000	gpos25	0	Path6 : 3	3	q22	gpos25
Path6 : 3	145240757	149340757	q23	gneg	q23	Path6	-	3	True	139000000	143100000	gneg	0	Path6 : 3	3	q23	gneg
Path6 : 3	149340757	155440757	q24	gpos100	q24	Path6	-	3	True	143100000	149200000	gpos100	0	Path6 : 3	3	q24	gpos75
Path6 : 3	155440757	167240757	q25.1	gneg	q25	Path6	-	3	True	149200000	152300000	gneg	0	Path6 : 3	3	q25	gneg
Path6 : 3	167240757	174140757	q26.1	gpos100	q26	Path6	-	3	True	161000000	167900000	gpos75	0	Path6 : 3	3	q26.1	gpos100
Path6 : 3	174140757	177440757	q26.2	gneg	q26	Path6	-	3	True	167900000	171200000	gpos75	0	Path6 : 3	3	q26.2	gneg
Path6 : 3	177440757	189240757	q26.31	gpos75	q26	Path6	-	3	True	171200000	176000000	gpos75	0	Path6 : 3	3	q26.3	gpos100
Path6 : 3	189240757	194440757	q27.1	gneg	q27	Path6	-	3	True	183000000	184800000	gneg	0	Path6 : 3	3	q27	gneg
Path6 : 3	194440757	198840757	q28	gpos75	q28	Path6	-	3	True	188200000	192600000	gpos75	0	Path6 : 3	3	q28	gpos50
Path6 : 3	198840757	204458310	q29	gneg	q29	Path6	-	3	False	192600000	198217553	gneg	0	Path6 : 3	3	q29	gneg
Path10 : 4	1	11300001	p16.1	gneg	p16	Path10	+	4	False	6000000	11300000	gneg	0	Path10 : 4	4	p16	gneg
Path10 : 4	11300001	21300001	p15.31	gpos75	p15	Path10	+	4	False	17700000	21300000	gneg	0	Path10 : 4	4	p15.3	gpos100
Path10 : 4	21300001	27700001	p15.2	gneg	p15	Path10	+	4	False	21300000	27700000	gneg	0	Path10 : 4	4	p15.2	gneg
Path10 : 4	27700001	35800001	p15.1	gpos100	p15	Path10	+	4	False	27700000	35800000	gneg	0	Path10 : 4	4	p15.1	gpos100
Path10 : 4	35800001	41200001	p14	gneg	p14	Path10	+	4	False	35800000	41200000	gneg	0	Path10 : 4	4	p14	gneg
Path10 : 4	41200001	44600001	p13	gpos50	p13	Path10	+	4	False	41200000	44600000	gpos50	0	Path10 : 4	4	p13	gpos75
Path10 : 4	44600001	48200001	p12	gneg	p12	Path10	+	4	False	44600000	48200000	gneg	0	Path10 : 4	4	p12	gneg
Path10 : 4	48200001	50000001	p11	acen	p11	Path10	+	4	False	48200000	50000000	acen	0	Path10 : 4	4	p11	acen
Path10 : 4	50000001	51800001	q11	acen	q11	Path10	+	4	False	50000000	51800000	acen	0	Path10 : 4	4	q11	acen
Path10 : 4	51800001	58500001	q12	gneg	q12	Path10	+	4	False	51800000	58500000	gneg	0	Path10 : 4	4	q12	gneg
Path10 : 4	58500001	75300001	q13.3	gpos75	q13	Path10	+	4	False	69400000	75300000	gpos100	0	Path10 : 4	4	q13	gpos100
Path10 : 4	75300001	87100001	q21.3	gneg	q21	Path10	+	4	False	86000000	87100000	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	87100001	97900001	q22.3	gpos75	q22	Path10	+	4	False	94200000	97900000	gpos75	0	Path10 : 4	4	q22	gpos100
Path10 : 4	97900001	100100001	q23	gneg	q23	Path10	+	4	False	97900000	100100000	gneg	0	Path10 : 4	4	q23	gneg
Path10 : 4	100100001	106700001	q24	gpos50	q24	Path10	+	4	False	100100000	106700000	gpos50	0	Path10 : 4	4	q24	gpos75
Path10 : 4	106700001	113200001	q25	gneg	q25	Path10	+	4	False	106700000	113200000	gneg	0	Path10 : 4	4	q25	gneg
Path10 : 4	113200001	119900001	q26	gpos75	q26	Path10	+	4	False	113200000	119900000	gpos75	0	Path10 : 4	4	q26	gpos100
Path10 : 4	119900001	122800001	q27	gneg	q27	Path10	+	4	False	119900000	122800000	gneg	0	Path10 : 4	4	q27	gneg
Path10 : 4	122800001	138500001	q28.3	gpos100	q28	Path10	+	4	False	130100000	138500000	gpos50	0	Path10 : 4	4	q28	gpos100
Path10 : 4	138500001	140600001	q31.1	gneg	q31	Path10	+	4	False	138500000	140600000	gneg	0	Path10 : 4	4	q31.1	gneg
Path10 : 4	140600001	150200001	q31.23	gpos25	q31	Path10	+	4	False	147500000	150200000	gneg	0	Path10 : 4	4	q31.2	gpos25
Path10 : 4	150200001	154600001	q31.3	gneg	q31	Path10	+	4	False	150200000	154600000	gneg	0	Path10 : 4	4	q31.3	gneg
Path10 : 4	154600001	169200001	q32.3	gpos100	q32	Path10	+	4	False	163600000	169200000	gpos100	0	Path10 : 4	4	q32	gpos100
Path10 : 4	169200001	171000000	q33	gneg	q33	Path10	+	4	True	170152549	171000000	gneg	0	Path10 : 4	4	q33	gneg
