index	origin	start	end
67	Chr22	15054319	21562827
68	Chr22	21562828	23380258
69	Chr22	23380259	50808467
70	ChrX	10000	58605579
CENX	ChrX	58605580	62412542
71	ChrX	62412543	156030894
---
chromosome	KT	telo1_len	telo2_len
Chr1a	1+,2-,2+,3+,CEN1+,4+	10000	10000
Chr1b	1+,2+,3+,CEN1+,4+	10000	10000
Chr2a	5+,9+,7+,CEN2+,8+,6+,10+	10000	10000
Chr2b	5+,6+,7+,CEN2+,8+,9+,10+	10000	10000
Chr3a	11+,CEN3+,12+	10000	60000
Chr3b	11+,CEN3+,12+	10000	60000
Chr4a	13+,CEN4+,14+	10000	10000
Chr4b	13+,CEN4+,14+	10000	10000
Chr5a	15+,CEN5+,16+	10000	60000
Chr5b	15+,CEN5+,16+	10000	60000
Chr6a	17+,CEN6+,18+,19-,20+	60000	60000
Chr6b	17+,CEN6+,18+,19+,20+	60000	60000
Chr6c	17+,CEN6+,18+,19+,20+	60000	60000
Chr7a	21+,CEN7+,22+	10000	10000
Chr7b	21+,CEN7+,22+	10000	10000
Chr8a	23+,CEN8+,24+,25+,26+	60000	60000
Chr8b	23+,CEN8+,24+,25+,26+,27+	60000	60000
Chr9a	28+,31+,29+,30+,32+,CEN9+,33+	10000	60000
Chr9b	28+,29+,30+,31+,32+,CEN9+,33+	10000	60000
Chr10a	34+,CEN10+,35+	10000	10000
Chr10b	34+,CEN10+,35+	10000	10000
Chr11a	36+,37-,37+,38+,CEN11+,39+	60000	10000
Chr11b	36+,37+,38+,CEN11+,39+	60000	10000
Chr12a	40+,CEN12+,41+,43+	10000	10000
Chr12b	40+,CEN12+,41+,42+,43+	10000	10000
Chr13a	44+,CEN13+,45+	16000000	10000
Chr13b	44+,CEN13+,45+	16000000	10000
Chr14a	46+,CEN14+,47+	16000000	160000
Chr14b	46+,CEN14+,47+	16000000	160000
Chr15a	48+,CEN15+,49+	17000000	10000
Chr15b	48+,CEN15+,49+	17000000	10000
Chr16a	50+,CEN16+,51+	10000	110000
Chr16b	50+,CEN16+,51+	10000	110000
Chr17a	52+,CEN17+,53+	60000	10000
Chr17b	52+,CEN17+,53+	60000	10000
Chr18a	54+,CEN18+,55+,58-,57-,57-,56-,56+,57+,58+,59+	10000	110000
Chr18b	54+,CEN18+,55+,56+,57+,58+,59+	10000	110000
Chr19a	60+,CEN19+,61+	60000	10000
Chr19b	60+,CEN19+,61+	60000	10000
Chr20a	62+,CEN20+,63+	60000	110000
Chr20b	62+,CEN20+,63+	60000	110000
Chr21a	64+,CEN21+,65+	5010000	10000
Chr21b	64+,CEN21+,65+	5010000	10000
Chr22a	66+,CEN22+,67+,69+	10510000	10000
Chr22b	66+,CEN22+,67+,68+,69+	10510000	10000
ChrXa	70+,CENX+,71+	10000	10000
ChrXb	70+,CENX+,71+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 1
	sex chromosomes: ['ChrX']
block 1: 22q11.2_distal_deletion
	deletion on segments [68+], from Chr22a to Chr22a
block 2: random events
	left duplication inversion on segments [2+], from Chr1a to Chr1a
	left duplication inversion on segments [56+,57+,58+], from Chr18a to Chr18a
	tandem duplication on segments [57+], from Chr18a to Chr18a
	balanced reciprocal translocation on segments [9+], from Chr2a to Chr2a
	balanced reciprocal translocation on segments [6+], from Chr2a to Chr2a
	deletion on segments [27+], from Chr8a to Chr8a
	balanced reciprocal translocation on segments [29+], from Chr9a to Chr9a
	balanced reciprocal translocation on segments [31+], from Chr9a to Chr9a
	left duplication inversion on segments [37+], from Chr11a to Chr11a
	chromosomal duplication on segments [17+,CEN6+,18+,19+,20+], from Chr6a to Chr6a
	deletion on segments [42+], from Chr12a to Chr12a
	inversion on segments [19+], from Chr6a to Chr6a
