chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path1 : 1	125021173	143121173	q12	gvar	q12	Path1	+	1	True	125100000	143200000	gvar	0	Path1 : 1	1	q12	gpos100
Path1 : 1	143121173	155021173	q21.3	gneg	q21	Path1	+	1	True	150600000	155100000	gneg	0	Path1 : 1	1	q21	gneg
Path1 : 1	155021173	156521173	q22	gpos50	q22	Path1	+	1	True	155100000	156600000	gpos50	0	Path1 : 1	1	q22	gpos25
Path1 : 1	156521173	165421173	q23.3	gneg	q23	Path1	+	1	True	160500000	165500000	gneg	0	Path1 : 1	1	q23	gneg
Path1 : 1	165421173	172921173	q24.3	gpos75	q24	Path1	+	1	True	170900000	173000000	gpos50	0	Path1 : 1	1	q24	gpos50
Path1 : 1	172921173	185721173	q25.3	gneg	q25	Path1	+	1	True	180300000	185800000	gneg	0	Path1 : 1	1	q25	gneg
Path1 : 1	185721173	198621173	q31.3	gpos100	q31	Path1	+	1	True	193800000	198700000	gpos100	0	Path1 : 1	1	q31	gpos100
Path1 : 1	198621173	214321173	q32.3	gneg	q32	Path1	+	1	True	211300000	214400000	gneg	0	Path1 : 1	1	q32	gneg
Path1 : 1	214321173	223821173	q41	gpos100	q41	Path1	+	1	True	214400000	223900000	gpos100	0	Path1 : 1	1	q41	gpos100
Path1 : 1	223821173	236321173	q42.3	gneg	q42	Path1	+	1	True	234600000	236400000	gneg	0	Path1 : 1	1	q42	gneg
Path1 : 1	236321173	243421173	q43	gpos75	q43	Path1	+	1	True	236400000	243500000	gpos75	0	Path1 : 1	1	q43	gpos100
Path1 : 1	243421173	248863493	q44	gneg	q44	Path1	+	1	True	243500000	248942320	gneg	0	Path1 : 1	1	q44	gneg
Path4 : der(1)t(1;12)	1	7080315	p36.33	gneg	p36	Path4	-	1	True	19686	2300000	gneg	0	Path4 : (1;12)	1	p36.3	gneg
Path4 : der(1)t(1;12)	7080315	15880315	p36.23	gpos25	p36	Path4	-	1	True	7100000	9100000	gneg	0	Path4 : (1;12)	1	p36.2	gpos50
Path4 : der(1)t(1;12)	15880315	27580315	p36.13	gneg	p36	Path4	-	1	True	15900000	20100000	gneg	0	Path4 : (1;12)	1	p36.1	gneg
Path4 : der(1)t(1;12)	27580315	32761439	p35.3	gpos25	p35	Path4	-	1	True	27600000	29900000	gpos25	0	Path4 : (1;12)	1	p35	gpos25
Path4 : der(1)t(1;12)	32761439	34171843	q21.1	gpos75	q21	Path4	-	12	True	75189552	75300000	gneg	0	Path4 : (1;12)	1	q21	gpos100
Path4 : der(1)t(1;12)	34171843	35665970	p35.2	gneg	p35	Path4	-	1	True	31394481	32300000	gpos25	0	Path4 : (1;12)	1	p35	gpos25
Path4 : der(1)t(1;12)	35665970	38688494	q15	gneg	q15	Path4	-	12	True	68077476	71100000	gneg	0	Path4 : (1;12)	1	q15	gneg
Path4 : der(1)t(1;12)	38688494	44745111	q21.1	gpos75	q21	Path4	-	12	True	71100000	75176690	gneg	0	Path4 : (1;12)	1	q21	gpos100
Path4 : der(1)t(1;12)	44745111	46137377	p35.1	gpos25	p35	Path4	-	1	True	32907734	34300000	gpos25	0	Path4 : (1;12)	1	p35	gpos25
Path4 : der(1)t(1;12)	46137377	51437377	p34.3	gneg	p34	Path4	-	1	True	34300000	39600000	gneg	0	Path4 : (1;12)	1	p34.3	gneg
Path4 : der(1)t(1;12)	51437377	55537377	p34.2	gpos25	p34	Path4	-	1	True	39600000	43700000	gneg	0	Path4 : (1;12)	1	p34.2	gpos25
Path4 : der(1)t(1;12)	55537377	58137377	p34.1	gneg	p34	Path4	-	1	True	43700000	46300000	gneg	0	Path4 : (1;12)	1	p34.1	gneg
Path4 : der(1)t(1;12)	58137377	62037377	p33	gpos75	p33	Path4	-	1	True	46300000	50200000	gpos75	0	Path4 : (1;12)	1	p33	gpos75
Path4 : der(1)t(1;12)	62037377	72637377	p32.3	gneg	p32	Path4	-	1	True	50200000	55600000	gneg	0	Path4 : (1;12)	1	p32	gneg
Path4 : der(1)t(1;12)	72637377	96237377	p31.3	gpos50	p31	Path4	-	1	True	60800000	68500000	gpos100	0	Path4 : (1;12)	1	p31	gpos100
Path4 : der(1)t(1;12)	96237377	106137377	p22.3	gneg	p22	Path4	-	1	True	84400000	87900000	gneg	0	Path4 : (1;12)	1	p22	gneg
Path4 : der(1)t(1;12)	106137377	118537377	p21.3	gpos75	p21	Path4	-	1	True	94300000	99300000	gpos100	0	Path4 : (1;12)	1	p21	gpos100
Path4 : der(1)t(1;12)	118537377	129037377	p13.3	gneg	p13	Path4	-	1	True	106700000	111200000	gneg	0	Path4 : (1;12)	1	p13	gneg
Path4 : der(1)t(1;12)	129037377	132237377	p12	gpos50	p12	Path4	-	1	True	117200000	120400000	gpos50	0	Path4 : (1;12)	1	p12	gpos575
Path4 : der(1)t(1;12)	132237377	135237377	p11.2	gneg	p11	Path4	-	1	True	120400000	121700000	acen	0	Path4 : (1;12)	1	p11	acen
Path4 : der(1)t(1;12)	135237377	136937377	q11	acen	q11	Path4	-	1	True	123400000	125100000	acen	0	Path4 : (1;12)	1	q11	acen
Path4 : der(1)t(1;12)	136937377	155037377	q12	gvar	q12	Path4	-	1	True	125100000	143200000	gvar	0	Path4 : (1;12)	1	q12	gpos100
Path4 : der(1)t(1;12)	155037377	166937377	q21.1	gneg	q21	Path4	-	1	True	143200000	147500000	gneg	0	Path4 : (1;12)	1	q21	gneg
Path4 : der(1)t(1;12)	166937377	168437377	q22	gpos50	q22	Path4	-	1	True	155100000	156600000	gpos50	0	Path4 : (1;12)	1	q22	gpos25
Path4 : der(1)t(1;12)	168437377	177337377	q23.1	gneg	q23	Path4	-	1	True	156600000	159100000	gneg	0	Path4 : (1;12)	1	q23	gneg
Path4 : der(1)t(1;12)	177337377	184837377	q24.1	gpos50	q24	Path4	-	1	True	165500000	167200000	gpos75	0	Path4 : (1;12)	1	q24	gpos50
Path4 : der(1)t(1;12)	184837377	197637377	q25.1	gneg	q25	Path4	-	1	True	173000000	176100000	gneg	0	Path4 : (1;12)	1	q25	gneg
Path4 : der(1)t(1;12)	197637377	210537377	q31.1	gpos100	q31	Path4	-	1	True	185800000	190800000	gpos100	0	Path4 : (1;12)	1	q31	gpos100
Path4 : der(1)t(1;12)	210537377	226237377	q32.1	gneg	q32	Path4	-	1	True	198700000	207100000	gneg	0	Path4 : (1;12)	1	q32	gneg
Path4 : der(1)t(1;12)	226237377	235737377	q41	gpos100	q41	Path4	-	1	True	214400000	223900000	gpos100	0	Path4 : (1;12)	1	q41	gpos100
Path4 : der(1)t(1;12)	235737377	248237377	q42.11	gneg	q42	Path4	-	1	True	223900000	224400000	gneg	0	Path4 : (1;12)	1	q42	gneg
Path4 : der(1)t(1;12)	248237377	255337377	q43	gpos75	q43	Path4	-	1	True	236400000	243500000	gpos75	0	Path4 : (1;12)	1	q43	gpos100
Path4 : der(1)t(1;12)	255337377	260779697	q44	gneg	q44	Path4	-	1	False	243500000	248942320	gneg	0	Path4 : (1;12)	1	q44	gneg
Path6 : 2	1	11836058	p25.3	gneg	p25	Path6	-	2	True	22064	4400000	gneg	0	Path6 : 2	2	p25	gneg
Path6 : 2	11836058	21198423	p24.3	gpos75	p24	Path6	-	2	True	14437635	16500000	gpos75	0	Path6 : 2	2	p24	gpos100
Path6 : 2	21198423	29198423	p23.3	gneg	p23	Path6	-	2	True	23800000	27700000	gneg	0	Path6 : 2	2	p23	gneg
Path6 : 2	29198423	38898423	p22.3	gpos75	p22	Path6	-	2	True	31800000	36300000	gpos50	0	Path6 : 2	2	p22	gpos100
Path6 : 2	38898423	44898423	p21	gneg	p21	Path6	-	2	True	41500000	47500000	gneg	0	Path6 : 2	2	p21	gneg
Path6 : 2	44898423	58398423	p16.3	gpos100	p16	Path6	-	2	True	47500000	52600000	gpos100	0	Path6 : 2	2	p16	gpos100
Path6 : 2	58398423	61298423	p15	gneg	p15	Path6	-	2	True	61000000	63900000	gneg	0	Path6 : 2	2	p15	gneg
Path6 : 2	61298423	65798423	p14	gpos50	p14	Path6	-	2	True	63900000	68400000	gpos50	0	Path6 : 2	2	p14	gpos50
Path6 : 2	65798423	72198423	p13.3	gneg	p13	Path6	-	2	True	68400000	71300000	gneg	0	Path6 : 2	2	p13	gneg
Path6 : 2	72198423	80498423	p12	gpos100	p12	Path6	-	2	True	74800000	83100000	gpos100	0	Path6 : 2	2	p12	gpos100
Path6 : 2	80498423	89198423	p11.2	gneg	p11	Path6	-	2	True	83100000	91800000	acen	0	Path6 : 2	2	p11.2	gneg
Path6 : 2	89198423	91298423	p11.1	acen	p11	Path6	-	2	True	91800000	93900000	acen	0	Path6 : 2	2	p11.1	acen
Path6 : 2	91298423	93398423	q11.1	acen	q11	Path6	-	2	True	93900000	96000000	acen	0	Path6 : 2	2	q11.1	acen
Path6 : 2	93398423	99498423	q11.2	gneg	q11	Path6	-	2	True	96000000	102100000	acen	0	Path6 : 2	2	q11.2	gneg
Path6 : 2	99498423	106098423	q12.1	gpos50	q12	Path6	-	2	True	102100000	105300000	gpos25	0	Path6 : 2	2	q12	gpos50
Path6 : 2	106098423	109598423	q13	gneg	q13	Path6	-	2	True	108700000	112200000	gneg	0	Path6 : 2	2	q13	gneg
Path6 : 2	109598423	115498423	q14.1	gpos50	q14	Path6	-	2	True	112200000	118100000	gpos50	0	Path6 : 2	2	q14.1	gpos50
Path6 : 2	115498423	118998423	q14.2	gneg	q14	Path6	-	2	True	118100000	121600000	gpos50	0	Path6 : 2	2	q14.2	gneg
Path6 : 2	118998423	126498423	q14.3	gpos50	q14	Path6	-	2	True	121600000	129100000	gpos50	0	Path6 : 2	2	q14.3	gpos50
Path6 : 2	126498423	133498423	q21.1	gneg	q21	Path6	-	2	True	129100000	131700000	gneg	0	Path6 : 2	2	q21	gneg
Path6 : 2	133498423	145298423	q22.1	gpos100	q22	Path6	-	2	True	136100000	141500000	gpos100	0	Path6 : 2	2	q22	gpos100
Path6 : 2	145298423	151398423	q23.1	gneg	q23	Path6	-	2	True	147900000	149000000	gneg	0	Path6 : 2	2	q23	gneg
Path6 : 2	151398423	156884171	q24.1	gpos75	q24	Path6	-	2	True	154000000	154009602	gpos75	0	Path6 : 2	2	q24	gpos100
Path6 : 2	156884171	170084171	q31.1	gneg	q31	Path6	-	2	True	168900000	177100000	gneg	0	Path6 : 2	2	q31	gneg
Path6 : 2	170084171	184584171	q32.1	gpos75	q32	Path6	-	2	True	182100000	188500000	gpos75	0	Path6 : 2	2	q32	gpos100
Path6 : 2	184584171	196184171	q33.1	gneg	q33	Path6	-	2	True	196600000	202500000	gneg	0	Path6 : 2	2	q33	gneg
Path6 : 2	196184171	202484171	q34	gpos100	q34	Path6	-	2	True	208200000	214500000	gpos100	0	Path6 : 2	2	q34	gpos75
Path6 : 2	202484171	208684171	q35	gneg	q35	Path6	-	2	True	214500000	220700000	gneg	0	Path6 : 2	2	q35	gneg
Path6 : 2	208684171	218084171	q36.1	gpos75	q36	Path6	-	2	True	220700000	224300000	gpos100	0	Path6 : 2	2	q36	gpos75
Path6 : 2	218084171	230160091	q37.1	gneg	q37	Path6	-	2	True	230100000	234700000	gneg	0	Path6 : 2	2	q37	gneg
Path8 : 2	1	11969823	p25.1	gneg	p25	Path8	+	2	True	11866235	12000000	gneg	0	Path8 : 2	2	p25	gneg
Path8 : 2	11969823	23768270	p24.1	gpos75	p24	Path8	+	2	True	19000000	23800000	gpos75	0	Path8 : 2	2	p24	gpos100
Path8 : 2	23768270	31768270	p23.1	gneg	p23	Path8	+	2	True	29800000	31800000	gneg	0	Path8 : 2	2	p23	gneg
Path8 : 2	31768270	41468270	p22.1	gpos50	p22	Path8	+	2	True	38300000	41500000	gpos75	0	Path8 : 2	2	p22	gpos100
Path8 : 2	41468270	47468270	p21	gneg	p21	Path8	+	2	True	41500000	47500000	gneg	0	Path8 : 2	2	p21	gneg
Path8 : 2	47468270	60968270	p16.1	gpos100	p16	Path8	+	2	True	54700000	61000000	gpos100	0	Path8 : 2	2	p16	gpos100
Path8 : 2	60968270	63868270	p15	gneg	p15	Path8	+	2	True	61000000	63900000	gneg	0	Path8 : 2	2	p15	gneg
Path8 : 2	63868270	68368270	p14	gpos50	p14	Path8	+	2	True	63900000	68400000	gpos50	0	Path8 : 2	2	p14	gpos50
Path8 : 2	68368270	74768270	p13.1	gneg	p13	Path8	+	2	True	73300000	74800000	gneg	0	Path8 : 2	2	p13	gneg
Path8 : 2	74768270	83068270	p12	gpos100	p12	Path8	+	2	True	74800000	83100000	gpos100	0	Path8 : 2	2	p12	gpos100
Path8 : 2	83068270	91768270	p11.2	gneg	p11	Path8	+	2	True	83100000	91800000	acen	0	Path8 : 2	2	p11.2	gneg
Path8 : 2	91768270	93868270	p11.1	acen	p11	Path8	+	2	True	91800000	93900000	acen	0	Path8 : 2	2	p11.1	acen
Path8 : 2	93868270	95968270	q11.1	acen	q11	Path8	+	2	True	93900000	96000000	acen	0	Path8 : 2	2	q11.1	acen
Path8 : 2	95968270	102068270	q11.2	gneg	q11	Path8	+	2	True	96000000	102100000	acen	0	Path8 : 2	2	q11.2	gneg
Path8 : 2	102068270	108668270	q12.3	gpos25	q12	Path8	+	2	True	106700000	108700000	gpos50	0	Path8 : 2	2	q12	gpos50
Path8 : 2	108668270	112168270	q13	gneg	q13	Path8	+	2	True	108700000	112200000	gneg	0	Path8 : 2	2	q13	gneg
Path8 : 2	112168270	118068270	q14.1	gpos50	q14	Path8	+	2	True	112200000	118100000	gpos50	0	Path8 : 2	2	q14.1	gpos50
Path8 : 2	118068270	121568270	q14.2	gneg	q14	Path8	+	2	True	118100000	121600000	gpos50	0	Path8 : 2	2	q14.2	gneg
Path8 : 2	121568270	129068270	q14.3	gpos50	q14	Path8	+	2	True	121600000	129100000	gpos50	0	Path8 : 2	2	q14.3	gpos50
Path8 : 2	129068270	136068270	q21.3	gneg	q21	Path8	+	2	True	134300000	136100000	gneg	0	Path8 : 2	2	q21	gneg
Path8 : 2	136068270	147868270	q22.3	gpos100	q22	Path8	+	2	True	143400000	147900000	gpos100	0	Path8 : 2	2	q22	gpos100
Path8 : 2	147868270	153968270	q23.3	gneg	q23	Path8	+	2	True	149600000	154000000	gneg	0	Path8 : 2	2	q23	gneg
Path8 : 2	153968270	168868268	q24.3	gpos75	q24	Path8	+	2	True	163423854	168900000	gpos75	0	Path8 : 2	2	q24	gpos100
Path8 : 2	168868268	182068268	q31.3	gneg	q31	Path8	+	2	True	179700000	182100000	gneg	0	Path8 : 2	2	q31	gneg
Path8 : 2	182068268	196568268	q32.3	gpos75	q32	Path8	+	2	True	191100000	196600000	gpos75	0	Path8 : 2	2	q32	gpos100
Path8 : 2	196568268	208168268	q33.3	gneg	q33	Path8	+	2	True	204100000	208200000	gneg	0	Path8 : 2	2	q33	gneg
Path8 : 2	208168268	214468268	q34	gpos100	q34	Path8	+	2	True	208200000	214500000	gpos100	0	Path8 : 2	2	q34	gpos75
Path8 : 2	214468268	220668268	q35	gneg	q35	Path8	+	2	True	214500000	220700000	gneg	0	Path8 : 2	2	q35	gneg
Path8 : 2	220668268	230068268	q36.3	gpos100	q36	Path8	+	2	True	225200000	230100000	gpos75	0	Path8 : 2	2	q36	gpos75
Path8 : 2	230068268	242144188	q37.3	gneg	q37	Path8	+	2	True	236400000	242175920	gneg	0	Path8 : 2	2	q37	gneg
Path12 : der(3)t(3;18)	1	8082563	p26.3	gpos50	p26	Path12	-	3	True	17438	2800000	gpos50	0	Path12 : (3;18)	3	p26	gpos75
Path12 : der(3)t(3;18)	8082563	16282563	p25.3	gneg	p25	Path12	-	3	True	8100000	11600000	gneg	0	Path12 : (3;18)	3	p25	gneg
Path12 : der(3)t(3;18)	16282563	30782563	p24.3	gpos100	p24	Path12	-	3	True	16300000	23800000	gpos75	0	Path12 : (3;18)	3	p24	gpos100
Path12 : der(3)t(3;18)	30782563	31982563	p23	gneg	p23	Path12	-	3	True	30800000	32000000	gneg	0	Path12 : (3;18)	3	p23	gneg
Path12 : der(3)t(3;18)	31982563	43582563	p22.3	gpos50	p22	Path12	-	3	True	32000000	36400000	gpos75	0	Path12 : (3;18)	3	p22	gpos50
Path12 : der(3)t(3;18)	43582563	54382563	p21.33	gneg	p21	Path12	-	3	True	43600000	44100000	gneg	0	Path12 : (3;18)	3	p21	gneg
Path12 : der(3)t(3;18)	54382563	69682563	p14.3	gpos50	p14	Path12	-	3	True	54400000	58600000	gpos50	0	Path12 : (3;18)	3	p14	gpos75
Path12 : der(3)t(3;18)	69682563	74082563	p13	gneg	p13	Path12	-	3	True	69700000	74100000	gneg	0	Path12 : (3;18)	3	p13	gneg
Path12 : der(3)t(3;18)	74082563	87082563	p12.3	gpos75	p12	Path12	-	3	True	74100000	79800000	gpos75	0	Path12 : (3;18)	3	p12	gpos75
Path12 : der(3)t(3;18)	87082563	90882563	p11.2	gneg	p11	Path12	-	3	True	87100000	87800000	acen	0	Path12 : (3;18)	3	p11	acen
Path12 : der(3)t(3;18)	90882563	93982563	q11.1	acen	q11	Path12	-	3	True	90900000	94000000	acen	0	Path12 : (3;18)	3	q11.1	acen
Path12 : der(3)t(3;18)	93982563	98582563	q11.2	gvar	q11	Path12	-	3	True	94000000	98600000	acen	0	Path12 : (3;18)	3	q11.2	acen
Path12 : der(3)t(3;18)	98582563	103082563	q12.1	gneg	q12	Path12	-	3	True	98600000	100300000	gneg	0	Path12 : (3;18)	3	q12	gneg
Path12 : der(3)t(3;18)	103082563	111582563	q13.11	gpos75	q13	Path12	-	3	True	103100000	106500000	gneg	0	Path12 : (3;18)	3	q13.1	gpos75
Path12 : der(3)t(3;18)	111582563	113334949	q13.2	gneg	q13	Path12	-	3	True	111600000	113246459	gneg	0	Path12 : (3;18)	3	q13.2	gneg
Path12 : der(3)t(3;18)	113334949	115861157	q13.33	gpos75	q13	Path12	-	3	True	119673792	122200000	gneg	0	Path12 : (3;18)	3	q13.3	gpos75
Path12 : der(3)t(3;18)	115861157	123161157	q21.1	gneg	q21	Path12	-	3	True	122200000	124100000	gneg	0	Path12 : (3;18)	3	q21	gneg
Path12 : der(3)t(3;18)	123161157	132661157	q22.1	gpos25	q22	Path12	-	3	True	129500000	134000000	gpos25	0	Path12 : (3;18)	3	q22	gpos25
Path12 : der(3)t(3;18)	132661157	136761157	q23	gneg	q23	Path12	-	3	True	139000000	143100000	gneg	0	Path12 : (3;18)	3	q23	gneg
Path12 : der(3)t(3;18)	136761157	142861157	q24	gpos100	q24	Path12	-	3	True	143100000	149200000	gpos100	0	Path12 : (3;18)	3	q24	gpos75
Path12 : der(3)t(3;18)	142861157	154661157	q25.1	gneg	q25	Path12	-	3	True	149200000	152300000	gneg	0	Path12 : (3;18)	3	q25	gneg
Path12 : der(3)t(3;18)	154661157	158610904	q26.1	gpos100	q26	Path12	-	3	True	161000000	164949747	gpos100	0	Path12 : (3;18)	3	q26.1	gpos100
Path12 : der(3)t(3;18)	158610904	161687459	q21.2	gpos75	q21	Path12	-	18	True	53123445	56200000	gneg	0	Path12 : (3;18)	3	q21.2	gpos50
Path12 : der(3)t(3;18)	161687459	169387458	q21.31	gneg	q21	Path12	-	18	True	56200000	58243372	gneg	0	Path12 : (3;18)	3	q21.3	gneg
Path12 : der(3)t(3;18)	169387458	180887458	q22.1	gpos100	q22	Path12	-	18	True	63900000	69100000	gpos25	0	Path12 : (3;18)	3	q22	gpos100
Path12 : der(3)t(3;18)	180887458	185743832	q23	gneg	q23	Path12	-	18	False	75400000	80256374	gneg	0	Path12 : (3;18)	3	q23	gneg
Path9 : 3	1	8082563	p26.1	gpos50	p26	Path9	+	3	True	4000000	8100000	gpos50	0	Path9 : 3	3	p26	gpos75
Path9 : 3	8082563	16282563	p25.1	gneg	p25	Path9	+	3	True	13200000	16300000	gneg	0	Path9 : 3	3	p25	gneg
Path9 : 3	16282563	30782563	p24.1	gpos75	p24	Path9	+	3	True	26300000	30800000	gpos100	0	Path9 : 3	3	p24	gpos100
Path9 : 3	30782563	31982563	p23	gneg	p23	Path9	+	3	True	30800000	32000000	gneg	0	Path9 : 3	3	p23	gneg
Path9 : 3	31982563	43582563	p22.1	gpos75	p22	Path9	+	3	True	39300000	43600000	gpos50	0	Path9 : 3	3	p22	gpos50
Path9 : 3	43582563	54382563	p21.1	gneg	p21	Path9	+	3	True	52300000	54400000	gneg	0	Path9 : 3	3	p21	gneg
Path9 : 3	54382563	69682563	p14.1	gpos50	p14	Path9	+	3	True	63800000	69700000	gpos50	0	Path9 : 3	3	p14	gpos75
Path9 : 3	69682563	74082563	p13	gneg	p13	Path9	+	3	True	69700000	74100000	gneg	0	Path9 : 3	3	p13	gneg
Path9 : 3	74082563	87082563	p12.1	gpos75	p12	Path9	+	3	True	83500000	87100000	gpos75	0	Path9 : 3	3	p12	gpos75
Path9 : 3	87082563	90882563	p11.1	acen	p11	Path9	+	3	True	87800000	90900000	acen	0	Path9 : 3	3	p11	acen
Path9 : 3	90882563	93982563	q11.1	acen	q11	Path9	+	3	True	90900000	94000000	acen	0	Path9 : 3	3	q11.1	acen
Path9 : 3	93982563	98582563	q11.2	gvar	q11	Path9	+	3	True	94000000	98600000	acen	0	Path9 : 3	3	q11.2	acen
Path9 : 3	98582563	103082563	q12.3	gneg	q12	Path9	+	3	True	101200000	103100000	gneg	0	Path9 : 3	3	q12	gneg
Path9 : 3	103082563	111582563	q13.13	gpos50	q13	Path9	+	3	True	108200000	111600000	gneg	0	Path9 : 3	3	q13.1	gpos75
Path9 : 3	111582563	113681792	q13.2	gneg	q13	Path9	+	3	True	113353157	113700000	gneg	0	Path9 : 3	3	q13.2	gneg
Path9 : 3	113681792	122180699	q13.33	gpos75	q13	Path9	+	3	True	119673792	122200000	gneg	0	Path9 : 3	3	q13.3	gpos75
Path9 : 3	122180699	129480699	q21.3	gneg	q21	Path9	+	3	True	126100000	129500000	gneg	0	Path9 : 3	3	q21	gneg
Path9 : 3	129480699	138980699	q22.3	gpos25	q22	Path9	+	3	True	136000000	139000000	gpos25	0	Path9 : 3	3	q22	gpos25
Path9 : 3	138980699	143080699	q23	gneg	q23	Path9	+	3	True	139000000	143100000	gneg	0	Path9 : 3	3	q23	gneg
Path9 : 3	143080699	149180699	q24	gpos100	q24	Path9	+	3	True	143100000	149200000	gpos100	0	Path9 : 3	3	q24	gpos75
Path9 : 3	149180699	160980699	q25.33	gneg	q25	Path9	+	3	True	159300000	161000000	gneg	0	Path9 : 3	3	q25	gneg
Path9 : 3	160980699	167880697	q26.1	gpos100	q26	Path9	+	3	True	167314259	167900000	gpos100	0	Path9 : 3	3	q26.1	gpos100
Path9 : 3	167880697	171180697	q26.2	gneg	q26	Path9	+	3	True	167900000	171200000	gpos100	0	Path9 : 3	3	q26.2	gneg
Path9 : 3	171180697	182980697	q26.33	gpos75	q26	Path9	+	3	True	179300000	183000000	gpos100	0	Path9 : 3	3	q26.3	gpos100
Path9 : 3	182980697	188180697	q27.3	gneg	q27	Path9	+	3	True	186300000	188200000	gneg	0	Path9 : 3	3	q27	gneg
Path9 : 3	188180697	192580697	q28	gpos75	q28	Path9	+	3	True	188200000	192600000	gpos75	0	Path9 : 3	3	q28	gpos50
Path9 : 3	192580697	198198250	q29	gneg	q29	Path9	+	3	True	192600000	198217553	gneg	0	Path9 : 3	3	q29	gneg
Path13 : 4	1	11300001	p16.1	gneg	p16	Path13	+	4	False	6000000	11300000	gneg	0	Path13 : 4	4	p16	gneg
Path13 : 4	11300001	21300001	p15.31	gpos75	p15	Path13	+	4	False	17700000	21300000	gneg	0	Path13 : 4	4	p15.3	gpos100
Path13 : 4	21300001	27700001	p15.2	gneg	p15	Path13	+	4	False	21300000	27700000	gneg	0	Path13 : 4	4	p15.2	gneg
Path13 : 4	27700001	35800001	p15.1	gpos100	p15	Path13	+	4	False	27700000	35800000	gneg	0	Path13 : 4	4	p15.1	gpos100
Path13 : 4	35800001	41200001	p14	gneg	p14	Path13	+	4	False	35800000	41200000	gneg	0	Path13 : 4	4	p14	gneg
Path13 : 4	41200001	44600001	p13	gpos50	p13	Path13	+	4	False	41200000	44600000	gpos50	0	Path13 : 4	4	p13	gpos75
Path13 : 4	44600001	48200001	p12	gneg	p12	Path13	+	4	False	44600000	48200000	gneg	0	Path13 : 4	4	p12	gneg
Path13 : 4	48200001	50000001	p11	acen	p11	Path13	+	4	False	48200000	50000000	acen	0	Path13 : 4	4	p11	acen
Path13 : 4	50000001	51800001	q11	acen	q11	Path13	+	4	False	50000000	51800000	acen	0	Path13 : 4	4	q11	acen
Path13 : 4	51800001	58500001	q12	gneg	q12	Path13	+	4	False	51800000	58500000	gneg	0	Path13 : 4	4	q12	gneg
Path13 : 4	58500001	75300001	q13.3	gpos75	q13	Path13	+	4	False	69400000	75300000	gpos100	0	Path13 : 4	4	q13	gpos100
Path13 : 4	75300001	87100001	q21.3	gneg	q21	Path13	+	4	False	86000000	87100000	gneg	0	Path13 : 4	4	q21	gneg
Path13 : 4	87100001	97900001	q22.3	gpos75	q22	Path13	+	4	False	94200000	97900000	gpos75	0	Path13 : 4	4	q22	gpos100
Path13 : 4	97900001	100100001	q23	gneg	q23	Path13	+	4	False	97900000	100100000	gneg	0	Path13 : 4	4	q23	gneg
Path13 : 4	100100001	106700001	q24	gpos50	q24	Path13	+	4	False	100100000	106700000	gpos50	0	Path13 : 4	4	q24	gpos75
