chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path1 : 1	125080315	143180315	q12	gvar	q12	Path1	+	1	True	125100000	143200000	gvar	0	Path1 : 1	1	q12	gpos100
Path1 : 1	143180315	155075223	q21.3	gneg	q21	Path1	+	1	True	150600000	155100000	gneg	0	Path1 : 1	1	q21	gneg
Path1 : 1	155075223	156575223	q22	gpos50	q22	Path1	+	1	True	155100000	156600000	gpos50	0	Path1 : 1	1	q22	gpos25
Path1 : 1	156575223	165475223	q23.3	gneg	q23	Path1	+	1	True	160500000	165500000	gneg	0	Path1 : 1	1	q23	gneg
Path1 : 1	165475223	172975223	q24.3	gpos75	q24	Path1	+	1	True	170900000	173000000	gpos50	0	Path1 : 1	1	q24	gpos50
Path1 : 1	172975223	185775223	q25.3	gneg	q25	Path1	+	1	True	180300000	185800000	gneg	0	Path1 : 1	1	q25	gneg
Path1 : 1	185775223	198675223	q31.3	gpos100	q31	Path1	+	1	True	193800000	198700000	gpos100	0	Path1 : 1	1	q31	gpos100
Path1 : 1	198675223	214375223	q32.3	gneg	q32	Path1	+	1	True	211300000	214400000	gneg	0	Path1 : 1	1	q32	gneg
Path1 : 1	214375223	223875223	q41	gpos100	q41	Path1	+	1	True	214400000	223900000	gpos100	0	Path1 : 1	1	q41	gpos100
Path1 : 1	223875223	236375223	q42.3	gneg	q42	Path1	+	1	True	234600000	236400000	gneg	0	Path1 : 1	1	q42	gneg
Path1 : 1	236375223	243475223	q43	gpos75	q43	Path1	+	1	True	236400000	243500000	gpos75	0	Path1 : 1	1	q43	gpos100
Path1 : 1	243475223	248917543	q44	gneg	q44	Path1	+	1	True	243500000	248942320	gneg	0	Path1 : 1	1	q44	gneg
Path2 : 1	1	7080315	p36.33	gneg	p36	Path2	-	1	True	19686	2300000	gneg	0	Path2 : 1	1	p36.3	gneg
Path2 : 1	7080315	15880315	p36.23	gpos25	p36	Path2	-	1	True	7100000	9100000	gneg	0	Path2 : 1	1	p36.2	gpos50
Path2 : 1	15880315	27580315	p36.13	gneg	p36	Path2	-	1	True	15900000	20100000	gneg	0	Path2 : 1	1	p36.1	gneg
Path2 : 1	27580315	34280315	p35.3	gpos25	p35	Path2	-	1	True	27600000	29900000	gpos25	0	Path2 : 1	1	p35	gpos25
Path2 : 1	34280315	39580315	p34.3	gneg	p34	Path2	-	1	True	34300000	39600000	gneg	0	Path2 : 1	1	p34.3	gneg
Path2 : 1	39580315	43680315	p34.2	gpos25	p34	Path2	-	1	True	39600000	43700000	gneg	0	Path2 : 1	1	p34.2	gpos25
Path2 : 1	43680315	46280315	p34.1	gneg	p34	Path2	-	1	True	43700000	46300000	gneg	0	Path2 : 1	1	p34.1	gneg
Path2 : 1	46280315	50180315	p33	gpos75	p33	Path2	-	1	True	46300000	50200000	gpos75	0	Path2 : 1	1	p33	gpos75
Path2 : 1	50180315	60780315	p32.3	gneg	p32	Path2	-	1	True	50200000	55600000	gneg	0	Path2 : 1	1	p32	gneg
Path2 : 1	60780315	84380315	p31.3	gpos50	p31	Path2	-	1	True	60800000	68500000	gpos100	0	Path2 : 1	1	p31	gpos100
Path2 : 1	84380315	94280315	p22.3	gneg	p22	Path2	-	1	True	84400000	87900000	gneg	0	Path2 : 1	1	p22	gneg
Path2 : 1	94280315	106680315	p21.3	gpos75	p21	Path2	-	1	True	94300000	99300000	gpos100	0	Path2 : 1	1	p21	gpos100
Path2 : 1	106680315	117180315	p13.3	gneg	p13	Path2	-	1	True	106700000	111200000	gneg	0	Path2 : 1	1	p13	gneg
Path2 : 1	117180315	120380315	p12	gpos50	p12	Path2	-	1	True	117200000	120400000	gpos50	0	Path2 : 1	1	p12	gpos575
Path2 : 1	120380315	123380315	p11.2	gneg	p11	Path2	-	1	True	120400000	121700000	acen	0	Path2 : 1	1	p11	acen
Path2 : 1	123380315	125080315	q11	acen	q11	Path2	-	1	True	123400000	125100000	acen	0	Path2 : 1	1	q11	acen
Path2 : 1	125080315	143180315	q12	gvar	q12	Path2	-	1	True	125100000	143200000	gvar	0	Path2 : 1	1	q12	gpos100
Path2 : 1	143180315	156319886	q21.1	gneg	q21	Path2	-	1	True	143200000	147055820	gneg	0	Path2 : 1	1	q21	gneg
Path2 : 1	156319886	157819886	q22	gpos50	q22	Path2	-	1	True	155100000	156600000	gpos50	0	Path2 : 1	1	q22	gpos25
Path2 : 1	157819886	166719886	q23.1	gneg	q23	Path2	-	1	True	156600000	159100000	gneg	0	Path2 : 1	1	q23	gneg
Path2 : 1	166719886	174219886	q24.1	gpos50	q24	Path2	-	1	True	165500000	167200000	gpos75	0	Path2 : 1	1	q24	gpos50
Path2 : 1	174219886	187019886	q25.1	gneg	q25	Path2	-	1	True	173000000	176100000	gneg	0	Path2 : 1	1	q25	gneg
Path2 : 1	187019886	199919886	q31.1	gpos100	q31	Path2	-	1	True	185800000	190800000	gpos100	0	Path2 : 1	1	q31	gpos100
Path2 : 1	199919886	215619886	q32.1	gneg	q32	Path2	-	1	True	198700000	207100000	gneg	0	Path2 : 1	1	q32	gneg
Path2 : 1	215619886	225119886	q41	gpos100	q41	Path2	-	1	True	214400000	223900000	gpos100	0	Path2 : 1	1	q41	gpos100
Path2 : 1	225119886	237619886	q42.11	gneg	q42	Path2	-	1	True	223900000	224400000	gneg	0	Path2 : 1	1	q42	gneg
Path2 : 1	237619886	244719886	q43	gpos75	q43	Path2	-	1	True	236400000	243500000	gpos75	0	Path2 : 1	1	q43	gpos100
Path2 : 1	244719886	250162206	q44	gneg	q44	Path2	-	1	False	243500000	248942320	gneg	0	Path2 : 1	1	q44	gneg
Path3 : 2	1	11977937	p25.1	gneg	p25	Path3	+	2	True	6900000	12000000	gneg	0	Path3 : 2	2	p25	gneg
Path3 : 2	11977937	23752159	p24.1	gpos75	p24	Path3	+	2	True	19000000	23800000	gpos75	0	Path3 : 2	2	p24	gpos100
Path3 : 2	23752159	31752159	p23.1	gneg	p23	Path3	+	2	True	29800000	31800000	gneg	0	Path3 : 2	2	p23	gneg
Path3 : 2	31752159	41452159	p22.1	gpos50	p22	Path3	+	2	True	38300000	41500000	gpos75	0	Path3 : 2	2	p22	gpos100
Path3 : 2	41452159	47452159	p21	gneg	p21	Path3	+	2	True	41500000	47500000	gneg	0	Path3 : 2	2	p21	gneg
Path3 : 2	47452159	60946841	p16.1	gpos100	p16	Path3	+	2	True	54700000	61000000	gpos100	0	Path3 : 2	2	p16	gpos100
Path3 : 2	60946841	63846841	p15	gneg	p15	Path3	+	2	True	61000000	63900000	gneg	0	Path3 : 2	2	p15	gneg
Path3 : 2	63846841	68346841	p14	gpos50	p14	Path3	+	2	True	63900000	68400000	gpos50	0	Path3 : 2	2	p14	gpos50
Path3 : 2	68346841	74746841	p13.1	gneg	p13	Path3	+	2	True	73300000	74800000	gneg	0	Path3 : 2	2	p13	gneg
Path3 : 2	74746841	83046841	p12	gpos100	p12	Path3	+	2	True	74800000	83100000	gpos100	0	Path3 : 2	2	p12	gpos100
Path3 : 2	83046841	91746841	p11.2	gneg	p11	Path3	+	2	True	83100000	91800000	acen	0	Path3 : 2	2	p11.2	gneg
Path3 : 2	91746841	93846841	p11.1	acen	p11	Path3	+	2	True	91800000	93900000	acen	0	Path3 : 2	2	p11.1	acen
Path3 : 2	93846841	95946841	q11.1	acen	q11	Path3	+	2	True	93900000	96000000	acen	0	Path3 : 2	2	q11.1	acen
Path3 : 2	95946841	102046841	q11.2	gneg	q11	Path3	+	2	True	96000000	102100000	acen	0	Path3 : 2	2	q11.2	gneg
Path3 : 2	102046841	108646841	q12.3	gpos25	q12	Path3	+	2	True	106700000	108700000	gpos50	0	Path3 : 2	2	q12	gpos50
Path3 : 2	108646841	112146841	q13	gneg	q13	Path3	+	2	True	108700000	112200000	gneg	0	Path3 : 2	2	q13	gneg
Path3 : 2	112146841	118046841	q14.1	gpos50	q14	Path3	+	2	True	112200000	118100000	gpos50	0	Path3 : 2	2	q14.1	gpos50
Path3 : 2	118046841	121546841	q14.2	gneg	q14	Path3	+	2	True	118100000	121600000	gpos50	0	Path3 : 2	2	q14.2	gneg
Path3 : 2	121546841	129046841	q14.3	gpos50	q14	Path3	+	2	True	121600000	129100000	gpos50	0	Path3 : 2	2	q14.3	gpos50
Path3 : 2	129046841	136046841	q21.3	gneg	q21	Path3	+	2	True	134300000	136100000	gneg	0	Path3 : 2	2	q21	gneg
Path3 : 2	136046841	147846841	q22.3	gpos100	q22	Path3	+	2	True	143400000	147900000	gpos100	0	Path3 : 2	2	q22	gpos100
Path3 : 2	147846841	153946841	q23.3	gneg	q23	Path3	+	2	True	149600000	154000000	gneg	0	Path3 : 2	2	q23	gneg
Path3 : 2	153946841	168846841	q24.3	gpos75	q24	Path3	+	2	True	162900000	168900000	gpos75	0	Path3 : 2	2	q24	gpos100
Path3 : 2	168846841	182046841	q31.3	gneg	q31	Path3	+	2	True	179700000	182100000	gneg	0	Path3 : 2	2	q31	gneg
Path3 : 2	182046841	196546841	q32.3	gpos75	q32	Path3	+	2	True	191100000	196600000	gpos75	0	Path3 : 2	2	q32	gpos100
Path3 : 2	196546841	208146841	q33.3	gneg	q33	Path3	+	2	True	204100000	208200000	gneg	0	Path3 : 2	2	q33	gneg
Path3 : 2	208146841	214446841	q34	gpos100	q34	Path3	+	2	True	208200000	214500000	gpos100	0	Path3 : 2	2	q34	gpos75
Path3 : 2	214446841	220646841	q35	gneg	q35	Path3	+	2	True	214500000	220700000	gneg	0	Path3 : 2	2	q35	gneg
Path3 : 2	220646841	230046841	q36.3	gpos100	q36	Path3	+	2	True	225200000	230100000	gpos75	0	Path3 : 2	2	q36	gpos75
Path3 : 2	230046841	242122761	q37.3	gneg	q37	Path3	+	2	True	236400000	242175920	gneg	0	Path3 : 2	2	q37	gneg
Path4 : 2	1	11977937	p25.3	gneg	p25	Path4	-	2	True	22064	4400000	gneg	0	Path4 : 2	2	p25	gneg
Path4 : 2	11977937	22319884	p24.3	gpos75	p24	Path4	-	2	True	12000000	12894942	gpos75	0	Path4 : 2	2	p24	gpos100
Path4 : 2	22319884	30319884	p23.3	gneg	p23	Path4	-	2	True	23800000	27700000	gneg	0	Path4 : 2	2	p23	gneg
Path4 : 2	30319884	40019884	p22.3	gpos75	p22	Path4	-	2	True	31800000	36300000	gpos50	0	Path4 : 2	2	p22	gpos100
Path4 : 2	40019884	46019884	p21	gneg	p21	Path4	-	2	True	41500000	47500000	gneg	0	Path4 : 2	2	p21	gneg
Path4 : 2	46019884	60253195	p16.3	gpos100	p16	Path4	-	2	True	47500000	52093035	gpos100	0	Path4 : 2	2	p16	gpos100
Path4 : 2	60253195	63153195	p15	gneg	p15	Path4	-	2	True	61000000	63900000	gneg	0	Path4 : 2	2	p15	gneg
Path4 : 2	63153195	67653195	p14	gpos50	p14	Path4	-	2	True	63900000	68400000	gpos50	0	Path4 : 2	2	p14	gpos50
Path4 : 2	67653195	74053195	p13.3	gneg	p13	Path4	-	2	True	68400000	71300000	gneg	0	Path4 : 2	2	p13	gneg
Path4 : 2	74053195	82353195	p12	gpos100	p12	Path4	-	2	True	74800000	83100000	gpos100	0	Path4 : 2	2	p12	gpos100
Path4 : 2	82353195	91053195	p11.2	gneg	p11	Path4	-	2	True	83100000	91800000	acen	0	Path4 : 2	2	p11.2	gneg
Path4 : 2	91053195	93153195	p11.1	acen	p11	Path4	-	2	True	91800000	93900000	acen	0	Path4 : 2	2	p11.1	acen
Path4 : 2	93153195	95253195	q11.1	acen	q11	Path4	-	2	True	93900000	96000000	acen	0	Path4 : 2	2	q11.1	acen
Path4 : 2	95253195	101353195	q11.2	gneg	q11	Path4	-	2	True	96000000	102100000	acen	0	Path4 : 2	2	q11.2	gneg
Path4 : 2	101353195	107953195	q12.1	gpos50	q12	Path4	-	2	True	102100000	105300000	gpos25	0	Path4 : 2	2	q12	gpos50
Path4 : 2	107953195	111453195	q13	gneg	q13	Path4	-	2	True	108700000	112200000	gneg	0	Path4 : 2	2	q13	gneg
Path4 : 2	111453195	117353195	q14.1	gpos50	q14	Path4	-	2	True	112200000	118100000	gpos50	0	Path4 : 2	2	q14.1	gpos50
Path4 : 2	117353195	120853195	q14.2	gneg	q14	Path4	-	2	True	118100000	121600000	gpos50	0	Path4 : 2	2	q14.2	gneg
Path4 : 2	120853195	128353195	q14.3	gpos50	q14	Path4	-	2	True	121600000	129100000	gpos50	0	Path4 : 2	2	q14.3	gpos50
Path4 : 2	128353195	135353195	q21.1	gneg	q21	Path4	-	2	True	129100000	131700000	gneg	0	Path4 : 2	2	q21	gneg
Path4 : 2	135353195	147153195	q22.1	gpos100	q22	Path4	-	2	True	136100000	141500000	gpos100	0	Path4 : 2	2	q22	gpos100
Path4 : 2	147153195	153253195	q23.1	gneg	q23	Path4	-	2	True	147900000	149000000	gneg	0	Path4 : 2	2	q23	gneg
Path4 : 2	153253195	168153195	q24.1	gpos75	q24	Path4	-	2	True	154000000	158900000	gpos75	0	Path4 : 2	2	q24	gpos100
Path4 : 2	168153195	181353195	q31.1	gneg	q31	Path4	-	2	True	168900000	177100000	gneg	0	Path4 : 2	2	q31	gneg
Path4 : 2	181353195	195853195	q32.1	gpos75	q32	Path4	-	2	True	182100000	188500000	gpos75	0	Path4 : 2	2	q32	gpos100
Path4 : 2	195853195	207453195	q33.1	gneg	q33	Path4	-	2	True	196600000	202500000	gneg	0	Path4 : 2	2	q33	gneg
Path4 : 2	207453195	213753195	q34	gpos100	q34	Path4	-	2	True	208200000	214500000	gpos100	0	Path4 : 2	2	q34	gpos75
Path4 : 2	213753195	219953195	q35	gneg	q35	Path4	-	2	True	214500000	220700000	gneg	0	Path4 : 2	2	q35	gneg
Path4 : 2	219953195	229353195	q36.1	gpos75	q36	Path4	-	2	True	220700000	224300000	gpos100	0	Path4 : 2	2	q36	gpos75
Path4 : 2	229353195	241429115	q37.1	gneg	q37	Path4	-	2	True	230100000	234700000	gneg	0	Path4 : 2	2	q37	gneg
Path5 : 3	1	8082563	p26.1	gpos50	p26	Path5	+	3	True	4000000	8100000	gpos50	0	Path5 : 3	3	p26	gpos75
Path5 : 3	8082563	16282563	p25.1	gneg	p25	Path5	+	3	True	13200000	16300000	gneg	0	Path5 : 3	3	p25	gneg
Path5 : 3	16282563	30782563	p24.1	gpos75	p24	Path5	+	3	True	26300000	30800000	gpos100	0	Path5 : 3	3	p24	gpos100
Path5 : 3	30782563	31982563	p23	gneg	p23	Path5	+	3	True	30800000	32000000	gneg	0	Path5 : 3	3	p23	gneg
Path5 : 3	31982563	43582563	p22.1	gpos75	p22	Path5	+	3	True	39300000	43600000	gpos50	0	Path5 : 3	3	p22	gpos50
Path5 : 3	43582563	54382562	p21.1	gneg	p21	Path5	+	3	True	52300000	54400000	gneg	0	Path5 : 3	3	p21	gneg
Path5 : 3	54382562	69619638	p14.1	gpos50	p14	Path5	+	3	True	63800000	69700000	gpos50	0	Path5 : 3	3	p14	gpos75
Path5 : 3	69619638	74019638	p13	gneg	p13	Path5	+	3	True	69700000	74100000	gneg	0	Path5 : 3	3	p13	gneg
Path5 : 3	74019638	87019638	p12.1	gpos75	p12	Path5	+	3	True	83500000	87100000	gpos75	0	Path5 : 3	3	p12	gpos75
Path5 : 3	87019638	90815459	p11.1	acen	p11	Path5	+	3	True	89232295	90900000	acen	0	Path5 : 3	3	p11	acen
Path5 : 3	90815459	93915459	q11.1	acen	q11	Path5	+	3	True	90900000	94000000	acen	0	Path5 : 3	3	q11.1	acen
Path5 : 3	93915459	98515459	q11.2	gvar	q11	Path5	+	3	True	94000000	98600000	acen	0	Path5 : 3	3	q11.2	acen
Path5 : 3	98515459	103015459	q12.3	gneg	q12	Path5	+	3	True	101200000	103100000	gneg	0	Path5 : 3	3	q12	gneg
Path5 : 3	103015459	111515459	q13.13	gpos50	q13	Path5	+	3	True	108200000	111600000	gpos75	0	Path5 : 3	3	q13.1	gpos75
Path5 : 3	111515459	113615459	q13.2	gneg	q13	Path5	+	3	True	111600000	113700000	gpos75	0	Path5 : 3	3	q13.2	gneg
Path5 : 3	113615459	122115459	q13.33	gpos75	q13	Path5	+	3	True	119300000	122200000	gpos75	0	Path5 : 3	3	q13.3	gpos75
Path5 : 3	122115459	129415459	q21.3	gneg	q21	Path5	+	3	True	126100000	129500000	gneg	0	Path5 : 3	3	q21	gneg
Path5 : 3	129415459	138915459	q22.3	gpos25	q22	Path5	+	3	True	136000000	139000000	gpos25	0	Path5 : 3	3	q22	gpos25
Path5 : 3	138915459	143015459	q23	gneg	q23	Path5	+	3	True	139000000	143100000	gneg	0	Path5 : 3	3	q23	gneg
Path5 : 3	143015459	149115459	q24	gpos100	q24	Path5	+	3	True	143100000	149200000	gpos100	0	Path5 : 3	3	q24	gpos75
Path5 : 3	149115459	160915459	q25.33	gneg	q25	Path5	+	3	True	159300000	161000000	gneg	0	Path5 : 3	3	q25	gneg
Path5 : 3	160915459	167815459	q26.1	gpos100	q26	Path5	+	3	True	161000000	167900000	gneg	0	Path5 : 3	3	q26.1	gpos100
Path5 : 3	167815459	171115459	q26.2	gneg	q26	Path5	+	3	True	167900000	171200000	gneg	0	Path5 : 3	3	q26.2	gneg
Path5 : 3	171115459	182915459	q26.33	gpos75	q26	Path5	+	3	True	179300000	183000000	gneg	0	Path5 : 3	3	q26.3	gpos100
Path5 : 3	182915459	188115459	q27.3	gneg	q27	Path5	+	3	True	186300000	188200000	gneg	0	Path5 : 3	3	q27	gneg
Path5 : 3	188115459	192515459	q28	gpos75	q28	Path5	+	3	True	188200000	192600000	gpos75	0	Path5 : 3	3	q28	gpos50
Path5 : 3	192515459	198133012	q29	gneg	q29	Path5	+	3	True	192600000	198217553	gneg	0	Path5 : 3	3	q29	gneg
Path8 : der(3)t(3;6)	1	8082563	p26.3	gpos50	p26	Path8	-	3	True	17438	2800000	gpos50	0	Path8 : (3;6)	3	p26	gpos75
Path8 : der(3)t(3;6)	8082563	16282563	p25.3	gneg	p25	Path8	-	3	True	8100000	11600000	gneg	0	Path8 : (3;6)	3	p25	gneg
Path8 : der(3)t(3;6)	16282563	30782563	p24.3	gpos100	p24	Path8	-	3	True	16300000	23800000	gpos75	0	Path8 : (3;6)	3	p24	gpos100
Path8 : der(3)t(3;6)	30782563	31982563	p23	gneg	p23	Path8	-	3	True	30800000	32000000	gneg	0	Path8 : (3;6)	3	p23	gneg
Path8 : der(3)t(3;6)	31982563	43582563	p22.3	gpos50	p22	Path8	-	3	True	32000000	36400000	gpos75	0	Path8 : (3;6)	3	p22	gpos50
Path8 : der(3)t(3;6)	43582563	50837632	p21.33	gneg	p21	Path8	-	3	True	43600000	44100000	gneg	0	Path8 : (3;6)	3	p21	gneg
Path8 : der(3)t(3;6)	50837632	52141452	q24.1	gpos75	q24	Path8	-	6	True	139612419	140916239	gpos75	0	Path8 : (3;6)	3	q24	gpos100
Path8 : der(3)t(3;6)	52141452	55686382	p21.2	gpos25	p21	Path8	-	3	True	50855070	52300000	gneg	0	Path8 : (3;6)	3	p21	gneg
Path8 : der(3)t(3;6)	55686382	58854230	p14.3	gpos50	p14	Path8	-	3	True	54400000	55869272	gpos50	0	Path8 : (3;6)	3	p14	gpos75
Path8 : der(3)t(3;6)	58854230	60552806	p14.3	gpos50	p14	Path8	+	3	True	55886654	57585230	gpos50	0	Path8 : (3;6)	3	p14	gpos75
Path8 : der(3)t(3;6)	60552806	61378762	p14.3	gpos50	p14	Path8	-	3	True	57599856	58425812	gpos50	0	Path8 : (3;6)	3	p14	gpos75
Path8 : der(3)t(3;6)	61378762	63189785	p14.2	gneg	p14	Path8	+	3	True	58600000	60264626	gpos50	0	Path8 : (3;6)	3	p14	gpos75
Path8 : der(3)t(3;6)	63189785	74433057	p14.3	gpos50	p14	Path8	-	3	True	58453603	58600000	gpos50	0	Path8 : (3;6)	3	p14	gpos75
Path8 : der(3)t(3;6)	74433057	78833057	p13	gneg	p13	Path8	-	3	True	69700000	74100000	gneg	0	Path8 : (3;6)	3	p13	gneg
Path8 : der(3)t(3;6)	78833057	91833057	p12.3	gpos75	p12	Path8	-	3	True	74100000	79800000	gpos75	0	Path8 : (3;6)	3	p12	gpos75
Path8 : der(3)t(3;6)	91833057	96326519	p11.2	gneg	p11	Path8	-	3	True	87100000	87800000	acen	0	Path8 : (3;6)	3	p11	acen
Path8 : der(3)t(3;6)	96326519	99426519	q11.1	acen	q11	Path8	-	3	True	90900000	94000000	acen	0	Path8 : (3;6)	3	q11.1	acen
Path8 : der(3)t(3;6)	99426519	104026519	q11.2	gvar	q11	Path8	-	3	True	94000000	98600000	acen	0	Path8 : (3;6)	3	q11.2	acen
Path8 : der(3)t(3;6)	104026519	108526519	q12.1	gneg	q12	Path8	-	3	True	98600000	100300000	gneg	0	Path8 : (3;6)	3	q12	gneg
Path8 : der(3)t(3;6)	108526519	117026519	q13.11	gpos75	q13	Path8	-	3	True	103100000	106500000	gpos75	0	Path8 : (3;6)	3	q13.1	gpos75
Path8 : der(3)t(3;6)	117026519	119126519	q13.2	gneg	q13	Path8	-	3	True	111600000	113700000	gpos75	0	Path8 : (3;6)	3	q13.2	gneg
Path8 : der(3)t(3;6)	119126519	127626519	q13.31	gpos75	q13	Path8	-	3	True	113700000	117600000	gpos75	0	Path8 : (3;6)	3	q13.3	gpos75
Path8 : der(3)t(3;6)	127626519	134926519	q21.1	gneg	q21	Path8	-	3	True	122200000	124100000	gneg	0	Path8 : (3;6)	3	q21	gneg
Path8 : der(3)t(3;6)	134926519	144426519	q22.1	gpos25	q22	Path8	-	3	True	129500000	134000000	gpos25	0	Path8 : (3;6)	3	q22	gpos25
Path8 : der(3)t(3;6)	144426519	148526519	q23	gneg	q23	Path8	-	3	True	139000000	143100000	gneg	0	Path8 : (3;6)	3	q23	gneg
Path8 : der(3)t(3;6)	148526519	154626519	q24	gpos100	q24	Path8	-	3	True	143100000	149200000	gpos100	0	Path8 : (3;6)	3	q24	gpos75
Path8 : der(3)t(3;6)	154626519	166426519	q25.1	gneg	q25	Path8	-	3	True	149200000	152300000	gneg	0	Path8 : (3;6)	3	q25	gneg
Path8 : der(3)t(3;6)	166426519	173326519	q26.1	gpos100	q26	Path8	-	3	True	161000000	167900000	gpos75	0	Path8 : (3;6)	3	q26.1	gpos100
Path8 : der(3)t(3;6)	173326519	176626519	q26.2	gneg	q26	Path8	-	3	True	167900000	171200000	gpos75	0	Path8 : (3;6)	3	q26.2	gneg
Path8 : der(3)t(3;6)	176626519	188426519	q26.31	gpos75	q26	Path8	-	3	True	171200000	176000000	gpos75	0	Path8 : (3;6)	3	q26.3	gpos100
Path8 : der(3)t(3;6)	188426519	193626519	q27.1	gneg	q27	Path8	-	3	True	183000000	184800000	gneg	0	Path8 : (3;6)	3	q27	gneg
Path8 : der(3)t(3;6)	193626519	198026519	q28	gpos75	q28	Path8	-	3	True	188200000	192600000	gpos75	0	Path8 : (3;6)	3	q28	gpos50
Path8 : der(3)t(3;6)	198026519	203644072	q29	gneg	q29	Path8	-	3	False	192600000	198217553	gneg	0	Path8 : (3;6)	3	q29	gneg
Path10 : 4	1	11300001	p16.3	gneg	p16	Path10	-	4	True	0	4500000	gneg	0	Path10 : 4	4	p16	gneg
Path10 : 4	11300001	21300001	p15.33	gpos50	p15	Path10	-	4	True	11300000	15000000	gneg	0	Path10 : 4	4	p15.3	gpos100
Path10 : 4	21300001	27700001	p15.2	gneg	p15	Path10	-	4	True	21300000	27700000	gneg	0	Path10 : 4	4	p15.2	gneg
Path10 : 4	27700001	35800001	p15.1	gpos100	p15	Path10	-	4	True	27700000	35800000	gneg	0	Path10 : 4	4	p15.1	gpos100
Path10 : 4	35800001	41200001	p14	gneg	p14	Path10	-	4	True	35800000	41200000	gneg	0	Path10 : 4	4	p14	gneg
Path10 : 4	41200001	44600001	p13	gpos50	p13	Path10	-	4	True	41200000	44600000	gpos50	0	Path10 : 4	4	p13	gpos75
Path10 : 4	44600001	48200001	p12	gneg	p12	Path10	-	4	True	44600000	48200000	gneg	0	Path10 : 4	4	p12	gneg
Path10 : 4	48200001	50000001	p11	acen	p11	Path10	-	4	True	48200000	50000000	acen	0	Path10 : 4	4	p11	acen
Path10 : 4	50000001	51800001	q11	acen	q11	Path10	-	4	True	50000000	51800000	acen	0	Path10 : 4	4	q11	acen
Path10 : 4	51800001	58500001	q12	gneg	q12	Path10	-	4	True	51800000	58500000	gneg	0	Path10 : 4	4	q12	gneg
Path10 : 4	58500001	75300001	q13.1	gpos100	q13	Path10	-	4	True	58500000	65500000	gpos75	0	Path10 : 4	4	q13	gpos100
Path10 : 4	75300001	87100001	q21.1	gneg	q21	Path10	-	4	True	75300000	78000000	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	87100001	97900001	q22.1	gpos75	q22	Path10	-	4	True	87100000	92800000	gpos75	0	Path10 : 4	4	q22	gpos100
Path10 : 4	97900001	100100001	q23	gneg	q23	Path10	-	4	True	97900000	100100000	gneg	0	Path10 : 4	4	q23	gneg
Path10 : 4	100100001	106700001	q24	gpos50	q24	Path10	-	4	True	100100000	106700000	gpos50	0	Path10 : 4	4	q24	gpos75
Path10 : 4	106700001	113200001	q25	gneg	q25	Path10	-	4	True	106700000	113200000	gneg	0	Path10 : 4	4	q25	gneg
Path10 : 4	113200001	119900001	q26	gpos75	q26	Path10	-	4	True	113200000	119900000	gpos75	0	Path10 : 4	4	q26	gpos100
