index	origin	start	end
Chr10a	39+,CEN10+,40+,6+,41+,42+,43+,43+,44+	10000	10000
Chr10b	39+,CEN10+,40+,41+,42+,43+,44+	10000	10000
Chr11a	45+,46-,47+,CEN11+,48+	60000	10000
Chr11b	45+,46+,47+,CEN11+,48+	60000	10000
Chr12a	49+,CEN12+,50+,51+,51+,52+,54+	10000	10000
Chr12b	49+,CEN12+,50+,51+,52+,53+,54+	10000	10000
Chr13a	55+,CEN13+,56+	16000000	10000
Chr13b	55+,CEN13+,56+	16000000	10000
Chr14a	57+,CEN14+,58+,33+,60+,71+,61+,62+	16000000	160000
Chr14b	57+,CEN14+,58+,59+,60+,61+,62+	16000000	160000
Chr15a	63+,CEN15+,64+	17000000	10000
Chr15b	63+,CEN15+,64+	17000000	10000
Chr16a	65+,CEN16+,66+	10000	110000
Chr16b	65+,CEN16+,66+	10000	110000
Chr17a	67+,CEN17+,68+	60000	10000
Chr17b	67+,CEN17+,68+	60000	10000
Chr18a	69+,CEN18+,70+,72+	10000	110000
Chr18b	69+,CEN18+,70+,71+,72+	10000	110000
Chr19a	73+,CEN19+,74+,29+,75+,76+	60000	10000
Chr19b	73+,CEN19+,74+,75+,76+	60000	10000
Chr20a	77+,CEN20+,78+	60000	110000
Chr20b	77+,CEN20+,78+	60000	110000
Chr21a	79+,CEN21+,80+,81+,81+,82+	5010000	10000
Chr21b	79+,CEN21+,80+,81+,82+	5010000	10000
Chr22a	83+,CEN22+,84+	10510000	10000
Chr22b	83+,CEN22+,84+	10510000	10000
ChrXa	85+,CENX+,86+	10000	10000
ChrXb	85+,CENX+,86+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 1
	sex chromosomes: ['ChrX']
block 1: Early_onset_Alzheimer
	tandem_duplication on segments [81+], from Chr21a to Chr21a
block 2: random events
	deletion on segments [2+], from Chr1a to Chr1a
	left duplication inversion on segments [35+], from Chr8a to Chr8a
	inversion on segments [9+], from Chr2a to Chr2a
	inversion on segments [12+], from Chr3a to Chr3a
	inversion on segments [26+], from Chr7a to Chr7a
	nonreciprocal translocation on segments [29+], from Chr7a to Chr19a
	right duplication inversion on segments [15+], from Chr3a to Chr3a
	tandem duplication on segments [51+], from Chr12a to Chr12a
	deletion on segments [53+], from Chr12a to Chr12a
	nonreciprocal translocation on segments [6+], from Chr2a to Chr10a
	tandem duplication on segments [43+], from Chr10a to Chr10a
	balanced reciprocal translocation on segments [59+], from Chr14a to Chr8a
	balanced reciprocal translocation on segments [33+], from Chr8a to Chr14a
	inversion on segments [46+], from Chr11a to Chr11a
	tandem duplication on segments [21+], from Chr5a to Chr5a
	nonreciprocal translocation on segments [71+], from Chr18a to Chr14a
