chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path4 : der(1)t(1;21)	163854209	165354209	q22	gpos50	q22	Path4	-	1	True	155100000	156600000	gpos50	0	Path4 : (1;21)	1	q22	gpos25
Path4 : der(1)t(1;21)	165354209	174254209	q23.1	gneg	q23	Path4	-	1	True	156600000	159100000	gneg	0	Path4 : (1;21)	1	q23	gneg
Path4 : der(1)t(1;21)	174254209	181754209	q24.1	gpos50	q24	Path4	-	1	True	165500000	167200000	gpos75	0	Path4 : (1;21)	1	q24	gpos50
Path4 : der(1)t(1;21)	181754209	194554209	q25.1	gneg	q25	Path4	-	1	True	173000000	176100000	gneg	0	Path4 : (1;21)	1	q25	gneg
Path4 : der(1)t(1;21)	194554209	207454209	q31.1	gpos100	q31	Path4	-	1	True	185800000	190800000	gpos100	0	Path4 : (1;21)	1	q31	gpos100
Path4 : der(1)t(1;21)	207454209	223154209	q32.1	gneg	q32	Path4	-	1	True	198700000	207100000	gneg	0	Path4 : (1;21)	1	q32	gneg
Path4 : der(1)t(1;21)	223154209	232654209	q41	gpos100	q41	Path4	-	1	True	214400000	223900000	gpos100	0	Path4 : (1;21)	1	q41	gpos100
Path4 : der(1)t(1;21)	232654209	245154209	q42.11	gneg	q42	Path4	-	1	True	223900000	224400000	gneg	0	Path4 : (1;21)	1	q42	gneg
Path4 : der(1)t(1;21)	245154209	252254209	q43	gpos75	q43	Path4	-	1	True	236400000	243500000	gpos75	0	Path4 : (1;21)	1	q43	gpos100
Path4 : der(1)t(1;21)	252254209	257697542	q44	gneg	q44	Path4	-	1	False	243500000	248943333	gneg	0	Path4 : (1;21)	1	q44	gneg
Path5 : 2	1	11977937	p25.1	gneg	p25	Path5	+	2	True	6900000	12000000	gneg	0	Path5 : 2	2	p25	gneg
Path5 : 2	11977937	23777937	p24.1	gpos75	p24	Path5	+	2	True	19000000	23800000	gpos75	0	Path5 : 2	2	p24	gpos100
Path5 : 2	23777937	31777937	p23.1	gneg	p23	Path5	+	2	True	29800000	31800000	gneg	0	Path5 : 2	2	p23	gneg
Path5 : 2	31777937	41477937	p22.1	gpos50	p22	Path5	+	2	True	38300000	41500000	gpos75	0	Path5 : 2	2	p22	gpos100
Path5 : 2	41477937	47477937	p21	gneg	p21	Path5	+	2	True	41500000	47500000	gneg	0	Path5 : 2	2	p21	gneg
Path5 : 2	47477937	60977937	p16.1	gpos100	p16	Path5	+	2	True	54700000	61000000	gpos100	0	Path5 : 2	2	p16	gpos100
Path5 : 2	60977937	63877937	p15	gneg	p15	Path5	+	2	True	61000000	63900000	gneg	0	Path5 : 2	2	p15	gneg
Path5 : 2	63877937	68377937	p14	gpos50	p14	Path5	+	2	True	63900000	68400000	gpos50	0	Path5 : 2	2	p14	gpos50
Path5 : 2	68377937	74777937	p13.1	gneg	p13	Path5	+	2	True	73300000	74800000	gneg	0	Path5 : 2	2	p13	gneg
Path5 : 2	74777937	83077937	p12	gpos100	p12	Path5	+	2	True	74800000	83100000	gpos100	0	Path5 : 2	2	p12	gpos100
Path5 : 2	83077937	91777937	p11.2	gneg	p11	Path5	+	2	True	83100000	91800000	acen	0	Path5 : 2	2	p11.2	gneg
Path5 : 2	91777937	93877937	p11.1	acen	p11	Path5	+	2	True	91800000	93900000	acen	0	Path5 : 2	2	p11.1	acen
Path5 : 2	93877937	95977937	q11.1	acen	q11	Path5	+	2	True	93900000	96000000	acen	0	Path5 : 2	2	q11.1	acen
Path5 : 2	95977937	102077937	q11.2	gneg	q11	Path5	+	2	True	96000000	102100000	acen	0	Path5 : 2	2	q11.2	gneg
Path5 : 2	102077937	108677937	q12.3	gpos25	q12	Path5	+	2	True	106700000	108700000	gpos50	0	Path5 : 2	2	q12	gpos50
Path5 : 2	108677937	112177937	q13	gneg	q13	Path5	+	2	True	108700000	112200000	gneg	0	Path5 : 2	2	q13	gneg
Path5 : 2	112177937	118077937	q14.1	gpos50	q14	Path5	+	2	True	112200000	118100000	gpos50	0	Path5 : 2	2	q14.1	gpos50
Path5 : 2	118077937	121577937	q14.2	gneg	q14	Path5	+	2	True	118100000	121600000	gpos50	0	Path5 : 2	2	q14.2	gneg
Path5 : 2	121577937	129077937	q14.3	gpos50	q14	Path5	+	2	True	121600000	129100000	gpos50	0	Path5 : 2	2	q14.3	gpos50
Path5 : 2	129077937	136077937	q21.3	gneg	q21	Path5	+	2	True	134300000	136100000	gneg	0	Path5 : 2	2	q21	gneg
Path5 : 2	136077937	147877937	q22.3	gpos100	q22	Path5	+	2	True	143400000	147900000	gpos100	0	Path5 : 2	2	q22	gpos100
Path5 : 2	147877937	153977937	q23.3	gneg	q23	Path5	+	2	True	149600000	154000000	gneg	0	Path5 : 2	2	q23	gneg
Path5 : 2	153977937	168877937	q24.3	gpos75	q24	Path5	+	2	True	162900000	168900000	gpos75	0	Path5 : 2	2	q24	gpos100
Path5 : 2	168877937	182069393	q31.3	gneg	q31	Path5	+	2	True	179700000	182100000	gneg	0	Path5 : 2	2	q31	gneg
Path5 : 2	182069393	196562168	q32.3	gpos75	q32	Path5	+	2	True	191100000	196600000	gpos75	0	Path5 : 2	2	q32	gpos100
Path5 : 2	196562168	208162168	q33.3	gneg	q33	Path5	+	2	True	204100000	208200000	gneg	0	Path5 : 2	2	q33	gneg
Path5 : 2	208162168	214462168	q34	gpos100	q34	Path5	+	2	True	208200000	214500000	gpos100	0	Path5 : 2	2	q34	gpos75
Path5 : 2	214462168	220662168	q35	gneg	q35	Path5	+	2	True	214500000	220700000	gneg	0	Path5 : 2	2	q35	gneg
Path5 : 2	220662168	230062168	q36.3	gpos100	q36	Path5	+	2	True	225200000	230100000	gpos75	0	Path5 : 2	2	q36	gpos75
Path5 : 2	230062168	242138088	q37.3	gneg	q37	Path5	+	2	True	236400000	242175920	gneg	0	Path5 : 2	2	q37	gneg
Path6 : 2	1	11977937	p25.3	gneg	p25	Path6	-	2	True	22064	4400000	gneg	0	Path6 : 2	2	p25	gneg
Path6 : 2	11977937	23777937	p24.3	gpos75	p24	Path6	-	2	True	12000000	16500000	gpos75	0	Path6 : 2	2	p24	gpos100
Path6 : 2	23777937	31777937	p23.3	gneg	p23	Path6	-	2	True	23800000	27700000	gneg	0	Path6 : 2	2	p23	gneg
Path6 : 2	31777937	41477937	p22.3	gpos75	p22	Path6	-	2	True	31800000	36300000	gpos50	0	Path6 : 2	2	p22	gpos100
Path6 : 2	41477937	47477937	p21	gneg	p21	Path6	-	2	True	41500000	47500000	gneg	0	Path6 : 2	2	p21	gneg
Path6 : 2	47477937	60977937	p16.3	gpos100	p16	Path6	-	2	True	47500000	52600000	gpos100	0	Path6 : 2	2	p16	gpos100
Path6 : 2	60977937	63877937	p15	gneg	p15	Path6	-	2	True	61000000	63900000	gneg	0	Path6 : 2	2	p15	gneg
Path6 : 2	63877937	68377937	p14	gpos50	p14	Path6	-	2	True	63900000	68400000	gpos50	0	Path6 : 2	2	p14	gpos50
Path6 : 2	68377937	74777937	p13.3	gneg	p13	Path6	-	2	True	68400000	71300000	gneg	0	Path6 : 2	2	p13	gneg
Path6 : 2	74777937	83077937	p12	gpos100	p12	Path6	-	2	True	74800000	83100000	gpos100	0	Path6 : 2	2	p12	gpos100
Path6 : 2	83077937	91777937	p11.2	gneg	p11	Path6	-	2	True	83100000	91800000	acen	0	Path6 : 2	2	p11.2	gneg
Path6 : 2	91777937	93877937	p11.1	acen	p11	Path6	-	2	True	91800000	93900000	acen	0	Path6 : 2	2	p11.1	acen
Path6 : 2	93877937	95977937	q11.1	acen	q11	Path6	-	2	True	93900000	96000000	acen	0	Path6 : 2	2	q11.1	acen
Path6 : 2	95977937	102077937	q11.2	gneg	q11	Path6	-	2	True	96000000	102100000	acen	0	Path6 : 2	2	q11.2	gneg
Path6 : 2	102077937	108677937	q12.1	gpos50	q12	Path6	-	2	True	102100000	105300000	gpos25	0	Path6 : 2	2	q12	gpos50
Path6 : 2	108677937	112177937	q13	gneg	q13	Path6	-	2	True	108700000	112200000	gneg	0	Path6 : 2	2	q13	gneg
Path6 : 2	112177937	118077937	q14.1	gpos50	q14	Path6	-	2	True	112200000	118100000	gpos50	0	Path6 : 2	2	q14.1	gpos50
Path6 : 2	118077937	121577937	q14.2	gneg	q14	Path6	-	2	True	118100000	121600000	gpos50	0	Path6 : 2	2	q14.2	gneg
Path6 : 2	121577937	129077937	q14.3	gpos50	q14	Path6	-	2	True	121600000	129100000	gpos50	0	Path6 : 2	2	q14.3	gpos50
Path6 : 2	129077937	136077937	q21.1	gneg	q21	Path6	-	2	True	129100000	131700000	gneg	0	Path6 : 2	2	q21	gneg
Path6 : 2	136077937	147877937	q22.1	gpos100	q22	Path6	-	2	True	136100000	141500000	gpos100	0	Path6 : 2	2	q22	gpos100
Path6 : 2	147877937	153977937	q23.1	gneg	q23	Path6	-	2	True	147900000	149000000	gneg	0	Path6 : 2	2	q23	gneg
Path6 : 2	153977937	168877937	q24.1	gpos75	q24	Path6	-	2	True	154000000	158900000	gpos75	0	Path6 : 2	2	q24	gpos100
Path6 : 2	168877937	175562336	q31.1	gneg	q31	Path6	-	2	True	168900000	175584399	gneg	0	Path6 : 2	2	q31	gneg
Path6 : 2	175562336	188225358	q32.1	gpos75	q32	Path6	-	2	True	183929754	183984819	gpos75	0	Path6 : 2	2	q32	gpos100
Path6 : 2	188225358	199825358	q33.1	gneg	q33	Path6	-	2	True	196600000	202500000	gneg	0	Path6 : 2	2	q33	gneg
Path6 : 2	199825358	206125358	q34	gpos100	q34	Path6	-	2	True	208200000	214500000	gpos100	0	Path6 : 2	2	q34	gpos75
Path6 : 2	206125358	212325358	q35	gneg	q35	Path6	-	2	True	214500000	220700000	gneg	0	Path6 : 2	2	q35	gneg
Path6 : 2	212325358	221725358	q36.1	gpos75	q36	Path6	-	2	True	220700000	224300000	gpos100	0	Path6 : 2	2	q36	gpos75
Path6 : 2	221725358	233801278	q37.1	gneg	q37	Path6	-	2	True	230100000	234700000	gneg	0	Path6 : 2	2	q37	gneg
Path7 : 3	1	8082563	p26.1	gpos50	p26	Path7	+	3	True	4000000	8100000	gpos50	0	Path7 : 3	3	p26	gpos75
Path7 : 3	8082563	16282563	p25.1	gneg	p25	Path7	+	3	True	13200000	16300000	gneg	0	Path7 : 3	3	p25	gneg
Path7 : 3	16282563	30782563	p24.1	gpos75	p24	Path7	+	3	True	26300000	30800000	gpos100	0	Path7 : 3	3	p24	gpos100
Path7 : 3	30782563	31982563	p23	gneg	p23	Path7	+	3	True	30800000	32000000	gneg	0	Path7 : 3	3	p23	gneg
Path7 : 3	31982563	43582563	p22.1	gpos75	p22	Path7	+	3	True	39300000	43600000	gpos50	0	Path7 : 3	3	p22	gpos50
Path7 : 3	43582563	54382563	p21.1	gneg	p21	Path7	+	3	True	52300000	54400000	gneg	0	Path7 : 3	3	p21	gneg
Path7 : 3	54382563	69682563	p14.1	gpos50	p14	Path7	+	3	True	63800000	69700000	gpos50	0	Path7 : 3	3	p14	gpos75
Path7 : 3	69682563	74082563	p13	gneg	p13	Path7	+	3	True	69700000	74100000	gneg	0	Path7 : 3	3	p13	gneg
Path7 : 3	74082563	87082563	p12.1	gpos75	p12	Path7	+	3	True	83500000	87100000	gpos75	0	Path7 : 3	3	p12	gpos75
Path7 : 3	87082563	90882563	p11.1	acen	p11	Path7	+	3	True	87800000	90900000	acen	0	Path7 : 3	3	p11	acen
Path7 : 3	90882563	91515201	q11.1	acen	q11	Path7	+	3	True	90900000	91532638	acen	0	Path7 : 3	3	q11.1	acen
Path8 : 3	1	8082563	p26.3	gpos50	p26	Path8	-	3	True	17438	2800000	gpos50	0	Path8 : 3	3	p26	gpos75
Path8 : 3	8082563	16282563	p25.3	gneg	p25	Path8	-	3	True	8100000	11600000	gneg	0	Path8 : 3	3	p25	gneg
Path8 : 3	16282563	30782563	p24.3	gpos100	p24	Path8	-	3	True	16300000	23800000	gpos75	0	Path8 : 3	3	p24	gpos100
Path8 : 3	30782563	31982563	p23	gneg	p23	Path8	-	3	True	30800000	32000000	gneg	0	Path8 : 3	3	p23	gneg
Path8 : 3	31982563	43582563	p22.3	gpos50	p22	Path8	-	3	True	32000000	36400000	gpos75	0	Path8 : 3	3	p22	gpos50
Path8 : 3	43582563	54382563	p21.33	gneg	p21	Path8	-	3	True	43600000	44100000	gneg	0	Path8 : 3	3	p21	gneg
Path8 : 3	54382563	69682563	p14.3	gpos50	p14	Path8	-	3	True	54400000	58600000	gpos50	0	Path8 : 3	3	p14	gpos75
Path8 : 3	69682563	74082563	p13	gneg	p13	Path8	-	3	True	69700000	74100000	gneg	0	Path8 : 3	3	p13	gneg
Path8 : 3	74082563	87082563	p12.3	gpos75	p12	Path8	-	3	True	74100000	79800000	gpos75	0	Path8 : 3	3	p12	gpos75
Path8 : 3	87082563	90882563	p11.2	gneg	p11	Path8	-	3	True	87100000	87800000	acen	0	Path8 : 3	3	p11	acen
Path8 : 3	90882563	93568689	q11.1	acen	q11	Path8	-	3	True	90900000	91532638	acen	0	Path8 : 3	3	q11.1	acen
Path8 : 3	93568689	98168689	q11.2	gvar	q11	Path8	-	3	True	94000000	98600000	acen	0	Path8 : 3	3	q11.2	acen
Path8 : 3	98168689	102668689	q12.1	gneg	q12	Path8	-	3	True	98600000	100300000	gneg	0	Path8 : 3	3	q12	gneg
Path8 : 3	102668689	111168689	q13.11	gpos75	q13	Path8	-	3	True	103100000	106500000	gpos75	0	Path8 : 3	3	q13.1	gpos75
Path8 : 3	111168689	113268689	q13.2	gneg	q13	Path8	-	3	True	111600000	113700000	gpos75	0	Path8 : 3	3	q13.2	gneg
Path8 : 3	113268689	121768689	q13.31	gpos75	q13	Path8	-	3	True	113700000	117600000	gpos75	0	Path8 : 3	3	q13.3	gpos75
Path8 : 3	121768689	129068689	q21.1	gneg	q21	Path8	-	3	True	122200000	124100000	gneg	0	Path8 : 3	3	q21	gneg
Path8 : 3	129068689	138568689	q22.1	gpos25	q22	Path8	-	3	True	129500000	134000000	gpos25	0	Path8 : 3	3	q22	gpos25
Path8 : 3	138568689	142668689	q23	gneg	q23	Path8	-	3	True	139000000	143100000	gneg	0	Path8 : 3	3	q23	gneg
Path8 : 3	142668689	148756323	q24	gpos100	q24	Path8	-	3	True	143100000	144382183	gpos100	0	Path8 : 3	3	q24	gpos75
Path8 : 3	148756323	160556323	q25.1	gneg	q25	Path8	-	3	True	149200000	152300000	gneg	0	Path8 : 3	3	q25	gneg
Path8 : 3	160556323	167456323	q26.1	gpos100	q26	Path8	-	3	True	161000000	167900000	gpos75	0	Path8 : 3	3	q26.1	gpos100
Path8 : 3	167456323	170756323	q26.2	gneg	q26	Path8	-	3	True	167900000	171200000	gpos75	0	Path8 : 3	3	q26.2	gneg
Path8 : 3	170756323	182556323	q26.31	gpos75	q26	Path8	-	3	True	171200000	176000000	gpos75	0	Path8 : 3	3	q26.3	gpos100
Path8 : 3	182556323	187756323	q27.1	gneg	q27	Path8	-	3	True	183000000	184800000	gneg	0	Path8 : 3	3	q27	gneg
Path8 : 3	187756323	192156323	q28	gpos75	q28	Path8	-	3	True	188200000	192600000	gpos75	0	Path8 : 3	3	q28	gpos50
Path8 : 3	192156323	197786919	q29	gneg	q29	Path8	-	3	False	192600000	198230596	gneg	0	Path8 : 3	3	q29	gneg
Path10 : 4	1	11285426	p16.3	gneg	p16	Path10	-	4	True	14575	4500000	gneg	0	Path10 : 4	4	p16	gneg
Path10 : 4	11285426	21285426	p15.33	gpos50	p15	Path10	-	4	True	11300000	15000000	gneg	0	Path10 : 4	4	p15.3	gpos100
Path10 : 4	21285426	27685426	p15.2	gneg	p15	Path10	-	4	True	21300000	27700000	gneg	0	Path10 : 4	4	p15.2	gneg
Path10 : 4	27685426	35785426	p15.1	gpos100	p15	Path10	-	4	True	27700000	35800000	gneg	0	Path10 : 4	4	p15.1	gpos100
Path10 : 4	35785426	41185426	p14	gneg	p14	Path10	-	4	True	35800000	41200000	gneg	0	Path10 : 4	4	p14	gneg
Path10 : 4	41185426	44585426	p13	gpos50	p13	Path10	-	4	True	41200000	44600000	gpos50	0	Path10 : 4	4	p13	gpos75
Path10 : 4	44585426	48185426	p12	gneg	p12	Path10	-	4	True	44600000	48200000	gneg	0	Path10 : 4	4	p12	gneg
Path10 : 4	48185426	49985426	p11	acen	p11	Path10	-	4	True	48200000	50000000	acen	0	Path10 : 4	4	p11	acen
Path10 : 4	49985426	51785426	q11	acen	q11	Path10	-	4	True	50000000	51800000	acen	0	Path10 : 4	4	q11	acen
Path10 : 4	51785426	58485426	q12	gneg	q12	Path10	-	4	True	51800000	58500000	gneg	0	Path10 : 4	4	q12	gneg
Path10 : 4	58485426	75281462	q13.1	gpos100	q13	Path10	-	4	True	58500000	65500000	gpos75	0	Path10 : 4	4	q13	gpos100
Path10 : 4	75281462	75597369	q21.1	gneg	q21	Path10	-	4	True	75300000	75615907	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	75597369	77705350	q13.3	gpos75	q13	Path10	-	4	True	73192019	75300000	gpos75	0	Path10 : 4	4	q13	gpos100
Path10 : 4	77705350	89489407	q21.1	gneg	q21	Path10	-	4	True	75300000	75615907	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	89489407	100289407	q22.1	gpos75	q22	Path10	-	4	True	87100000	92800000	gpos75	0	Path10 : 4	4	q22	gpos100
Path10 : 4	100289407	102489407	q23	gneg	q23	Path10	-	4	True	97900000	100100000	gneg	0	Path10 : 4	4	q23	gneg
Path10 : 4	102489407	109089407	q24	gpos50	q24	Path10	-	4	True	100100000	106700000	gpos50	0	Path10 : 4	4	q24	gpos75
Path10 : 4	109089407	115589407	q25	gneg	q25	Path10	-	4	True	106700000	113200000	gneg	0	Path10 : 4	4	q25	gneg
Path10 : 4	115589407	122289407	q26	gpos75	q26	Path10	-	4	True	113200000	119900000	gpos75	0	Path10 : 4	4	q26	gpos100
Path10 : 4	122289407	125189407	q27	gneg	q27	Path10	-	4	True	119900000	122800000	gneg	0	Path10 : 4	4	q27	gneg
Path10 : 4	125189407	140889407	q28.1	gpos50	q28	Path10	-	4	True	122800000	127900000	gpos100	0	Path10 : 4	4	q28	gpos100
Path10 : 4	140889407	142989407	q31.1	gneg	q31	Path10	-	4	True	138500000	140600000	gneg	0	Path10 : 4	4	q31.1	gneg
Path10 : 4	142989407	152589407	q31.21	gpos25	q31	Path10	-	4	True	140600000	145900000	gneg	0	Path10 : 4	4	q31.2	gpos25
Path10 : 4	152589407	156989407	q31.3	gneg	q31	Path10	-	4	True	150200000	154600000	gneg	0	Path10 : 4	4	q31.3	gneg
Path10 : 4	156989407	171589407	q32.1	gpos100	q32	Path10	-	4	True	154600000	160800000	gpos100	0	Path10 : 4	4	q32	gpos100
Path10 : 4	171589407	173389407	q33	gneg	q33	Path10	-	4	True	169200000	171000000	gneg	0	Path10 : 4	4	q33	gneg
Path10 : 4	173389407	184689407	q34.1	gpos75	q34	Path10	-	4	True	171000000	175400000	gpos100	0	Path10 : 4	4	q34	gpos100
Path10 : 4	184689407	192585881	q35.1	gneg	q35	Path10	-	4	True	182300000	186200000	gpos25	0	Path10 : 4	4	q35	gneg
Path9 : 4	1	11285426	p16.1	gneg	p16	Path9	+	4	True	6000000	11300000	gneg	0	Path9 : 4	4	p16	gneg
Path9 : 4	11285426	21285426	p15.31	gpos75	p15	Path9	+	4	True	17700000	21300000	gneg	0	Path9 : 4	4	p15.3	gpos100
Path9 : 4	21285426	27685426	p15.2	gneg	p15	Path9	+	4	True	21300000	27700000	gneg	0	Path9 : 4	4	p15.2	gneg
Path9 : 4	27685426	35785426	p15.1	gpos100	p15	Path9	+	4	True	27700000	35800000	gneg	0	Path9 : 4	4	p15.1	gpos100
Path9 : 4	35785426	41185426	p14	gneg	p14	Path9	+	4	True	35800000	41200000	gneg	0	Path9 : 4	4	p14	gneg
Path9 : 4	41185426	44585426	p13	gpos50	p13	Path9	+	4	True	41200000	44600000	gpos50	0	Path9 : 4	4	p13	gpos75
Path9 : 4	44585426	48185426	p12	gneg	p12	Path9	+	4	True	44600000	48200000	gneg	0	Path9 : 4	4	p12	gneg
Path9 : 4	48185426	49985426	p11	acen	p11	Path9	+	4	True	48200000	50000000	acen	0	Path9 : 4	4	p11	acen
Path9 : 4	49985426	51785426	q11	acen	q11	Path9	+	4	True	50000000	51800000	acen	0	Path9 : 4	4	q11	acen
