chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path4 : der(2)t(2;14)	102073340	108673340	q12.3	gpos25	q12	Path4	+	2	True	106700000	108700000	gpos50	0	Path4 : (2;14)	2	q12	gpos50
Path4 : der(2)t(2;14)	108673340	112173340	q13	gneg	q13	Path4	+	2	True	108700000	112200000	gneg	0	Path4 : (2;14)	2	q13	gneg
Path4 : der(2)t(2;14)	112173340	118073340	q14.1	gpos50	q14	Path4	+	2	True	112200000	118100000	gpos50	0	Path4 : (2;14)	2	q14.1	gpos50
Path4 : der(2)t(2;14)	118073340	121573340	q14.2	gneg	q14	Path4	+	2	True	118100000	121600000	gpos50	0	Path4 : (2;14)	2	q14.2	gneg
Path4 : der(2)t(2;14)	121573340	129073340	q14.3	gpos50	q14	Path4	+	2	True	121600000	129100000	gpos50	0	Path4 : (2;14)	2	q14.3	gpos50
Path4 : der(2)t(2;14)	129073340	136073340	q21.3	gneg	q21	Path4	+	2	True	134300000	136100000	gneg	0	Path4 : (2;14)	2	q21	gneg
Path4 : der(2)t(2;14)	136073340	147873340	q22.3	gpos100	q22	Path4	+	2	True	143400000	147900000	gpos100	0	Path4 : (2;14)	2	q22	gpos100
Path4 : der(2)t(2;14)	147873340	153973340	q23.3	gneg	q23	Path4	+	2	True	149600000	154000000	gneg	0	Path4 : (2;14)	2	q23	gneg
Path4 : der(2)t(2;14)	153973340	168873340	q24.3	gpos75	q24	Path4	+	2	True	162900000	168900000	gpos75	0	Path4 : (2;14)	2	q24	gpos100
Path4 : der(2)t(2;14)	168873340	182073340	q31.3	gneg	q31	Path4	+	2	True	179700000	182100000	gneg	0	Path4 : (2;14)	2	q31	gneg
Path4 : der(2)t(2;14)	182073340	193377772	q32.3	gpos75	q32	Path4	+	2	True	191100000	193404433	gpos75	0	Path4 : (2;14)	2	q32	gpos100
Path4 : der(2)t(2;14)	193377772	204575620	q24.3	gneg	q24	Path4	+	14	True	73300000	78800000	gneg	0	Path4 : (2;14)	2	q24	gneg
Path4 : der(2)t(2;14)	204575620	215075620	q31.3	gpos100	q31	Path4	+	14	True	84400000	89300000	gpos100	0	Path4 : (2;14)	2	q31	gpos100
Path4 : der(2)t(2;14)	215075620	232648902	q32.33	gneg	q32	Path4	+	14	True	103500000	106873282	gneg	0	Path4 : (2;14)	2	q32	gneg
Path7 : 2	1	11977937	p25.3	gneg	p25	Path7	-	2	True	22064	4400000	gneg	0	Path7 : 2	2	p25	gneg
Path7 : 2	11977937	23777937	p24.3	gpos75	p24	Path7	-	2	True	12000000	16500000	gpos75	0	Path7 : 2	2	p24	gpos100
Path7 : 2	23777937	31777937	p23.3	gneg	p23	Path7	-	2	True	23800000	27700000	gneg	0	Path7 : 2	2	p23	gneg
Path7 : 2	31777937	41477937	p22.3	gpos75	p22	Path7	-	2	True	31800000	36300000	gpos50	0	Path7 : 2	2	p22	gpos100
Path7 : 2	41477937	47477937	p21	gneg	p21	Path7	-	2	True	41500000	47500000	gneg	0	Path7 : 2	2	p21	gneg
Path7 : 2	47477937	58990178	p16.3	gpos100	p16	Path7	-	2	True	47500000	52600000	gpos100	0	Path7 : 2	2	p16	gpos100
Path7 : 2	58990178	61290301	p15	gneg	p15	Path7	-	2	True	61599877	63900000	gneg	0	Path7 : 2	2	p15	gneg
Path7 : 2	61290301	65790301	p14	gpos50	p14	Path7	-	2	True	63900000	68400000	gpos50	0	Path7 : 2	2	p14	gpos50
Path7 : 2	65790301	72190301	p13.3	gneg	p13	Path7	-	2	True	68400000	71300000	gneg	0	Path7 : 2	2	p13	gneg
Path7 : 2	72190301	80490301	p12	gpos100	p12	Path7	-	2	True	74800000	83100000	gpos100	0	Path7 : 2	2	p12	gpos100
Path7 : 2	80490301	89190301	p11.2	gneg	p11	Path7	-	2	True	83100000	91800000	acen	0	Path7 : 2	2	p11.2	gneg
Path7 : 2	89190301	91290301	p11.1	acen	p11	Path7	-	2	True	91800000	93900000	acen	0	Path7 : 2	2	p11.1	acen
Path7 : 2	91290301	93390301	q11.1	acen	q11	Path7	-	2	True	93900000	96000000	acen	0	Path7 : 2	2	q11.1	acen
Path7 : 2	93390301	99490301	q11.2	gneg	q11	Path7	-	2	True	96000000	102100000	acen	0	Path7 : 2	2	q11.2	gneg
Path7 : 2	99490301	106090301	q12.1	gpos50	q12	Path7	-	2	True	102100000	105300000	gpos25	0	Path7 : 2	2	q12	gpos50
Path7 : 2	106090301	109590301	q13	gneg	q13	Path7	-	2	True	108700000	112200000	gneg	0	Path7 : 2	2	q13	gneg
Path7 : 2	109590301	115490301	q14.1	gpos50	q14	Path7	-	2	True	112200000	118100000	gpos50	0	Path7 : 2	2	q14.1	gpos50
Path7 : 2	115490301	118990301	q14.2	gneg	q14	Path7	-	2	True	118100000	121600000	gpos50	0	Path7 : 2	2	q14.2	gneg
Path7 : 2	118990301	126490301	q14.3	gpos50	q14	Path7	-	2	True	121600000	129100000	gpos50	0	Path7 : 2	2	q14.3	gpos50
Path7 : 2	126490301	133490301	q21.1	gneg	q21	Path7	-	2	True	129100000	131700000	gneg	0	Path7 : 2	2	q21	gneg
Path7 : 2	133490301	145290301	q22.1	gpos100	q22	Path7	-	2	True	136100000	141500000	gpos100	0	Path7 : 2	2	q22	gpos100
Path7 : 2	145290301	151390301	q23.1	gneg	q23	Path7	-	2	True	147900000	149000000	gneg	0	Path7 : 2	2	q23	gneg
Path7 : 2	151390301	166290301	q24.1	gpos75	q24	Path7	-	2	True	154000000	158900000	gpos75	0	Path7 : 2	2	q24	gpos100
Path7 : 2	166290301	179490301	q31.1	gneg	q31	Path7	-	2	True	168900000	177100000	gneg	0	Path7 : 2	2	q31	gneg
Path7 : 2	179490301	187571769	q32.1	gpos75	q32	Path7	-	2	True	182100000	186985902	gpos75	0	Path7 : 2	2	q32	gpos100
Path7 : 2	187571769	199171769	q33.1	gneg	q33	Path7	-	2	True	196600000	202500000	gneg	0	Path7 : 2	2	q33	gneg
Path7 : 2	199171769	205471769	q34	gpos100	q34	Path7	-	2	True	208200000	214500000	gpos100	0	Path7 : 2	2	q34	gpos75
Path7 : 2	205471769	211671769	q35	gneg	q35	Path7	-	2	True	214500000	220700000	gneg	0	Path7 : 2	2	q35	gneg
Path7 : 2	211671769	221071769	q36.1	gpos75	q36	Path7	-	2	True	220700000	224300000	gpos100	0	Path7 : 2	2	q36	gpos75
Path7 : 2	221071769	233147689	q37.1	gneg	q37	Path7	-	2	True	230100000	234700000	gneg	0	Path7 : 2	2	q37	gneg
Path8 : 3	1	8100001	p26.1	gpos50	p26	Path8	+	3	False	4000000	8100000	gpos50	0	Path8 : 3	3	p26	gpos75
Path8 : 3	8100001	16300001	p25.1	gneg	p25	Path8	+	3	False	13200000	16300000	gneg	0	Path8 : 3	3	p25	gneg
Path8 : 3	16300001	30800001	p24.1	gpos75	p24	Path8	+	3	False	26300000	30800000	gpos100	0	Path8 : 3	3	p24	gpos100
Path8 : 3	30800001	32000001	p23	gneg	p23	Path8	+	3	False	30800000	32000000	gneg	0	Path8 : 3	3	p23	gneg
Path8 : 3	32000001	43600001	p22.1	gpos75	p22	Path8	+	3	False	39300000	43600000	gpos50	0	Path8 : 3	3	p22	gpos50
Path8 : 3	43600001	54400001	p21.1	gneg	p21	Path8	+	3	False	52300000	54400000	gneg	0	Path8 : 3	3	p21	gneg
Path8 : 3	54400001	69700001	p14.1	gpos50	p14	Path8	+	3	False	63800000	69700000	gpos50	0	Path8 : 3	3	p14	gpos75
Path8 : 3	69700001	74100001	p13	gneg	p13	Path8	+	3	False	69700000	74100000	gneg	0	Path8 : 3	3	p13	gneg
Path8 : 3	74100001	87100001	p12.1	gpos75	p12	Path8	+	3	False	83500000	87100000	gpos75	0	Path8 : 3	3	p12	gpos75
Path8 : 3	87100001	90900001	p11.1	acen	p11	Path8	+	3	False	87800000	90900000	acen	0	Path8 : 3	3	p11	acen
Path8 : 3	90900001	94000001	q11.1	acen	q11	Path8	+	3	False	90900000	94000000	acen	0	Path8 : 3	3	q11.1	acen
Path8 : 3	94000001	98600001	q11.2	gvar	q11	Path8	+	3	False	94000000	98600000	acen	0	Path8 : 3	3	q11.2	acen
Path8 : 3	98600001	103100001	q12.3	gneg	q12	Path8	+	3	False	101200000	103100000	gneg	0	Path8 : 3	3	q12	gneg
Path8 : 3	103100001	111600001	q13.13	gpos50	q13	Path8	+	3	False	108200000	111600000	gpos75	0	Path8 : 3	3	q13.1	gpos75
Path8 : 3	111600001	113700001	q13.2	gneg	q13	Path8	+	3	False	111600000	113700000	gpos75	0	Path8 : 3	3	q13.2	gneg
Path8 : 3	113700001	122200001	q13.33	gpos75	q13	Path8	+	3	False	119300000	122200000	gpos75	0	Path8 : 3	3	q13.3	gpos75
Path8 : 3	122200001	129500001	q21.3	gneg	q21	Path8	+	3	False	126100000	129500000	gneg	0	Path8 : 3	3	q21	gneg
Path8 : 3	129500001	139000001	q22.3	gpos25	q22	Path8	+	3	False	136000000	139000000	gpos25	0	Path8 : 3	3	q22	gpos25
Path8 : 3	139000001	143100001	q23	gneg	q23	Path8	+	3	False	139000000	143100000	gneg	0	Path8 : 3	3	q23	gneg
Path8 : 3	143100001	149200001	q24	gpos100	q24	Path8	+	3	False	143100000	149200000	gpos100	0	Path8 : 3	3	q24	gpos75
Path8 : 3	149200001	161000001	q25.33	gneg	q25	Path8	+	3	False	159300000	161000000	gneg	0	Path8 : 3	3	q25	gneg
Path8 : 3	161000001	167900001	q26.1	gpos100	q26	Path8	+	3	False	161000000	167900000	gneg	0	Path8 : 3	3	q26.1	gpos100
Path8 : 3	167900001	171200001	q26.2	gneg	q26	Path8	+	3	False	167900000	171200000	gneg	0	Path8 : 3	3	q26.2	gneg
Path8 : 3	171200001	183000001	q26.33	gpos75	q26	Path8	+	3	False	179300000	183000000	gneg	0	Path8 : 3	3	q26.3	gpos100
Path8 : 3	183000001	188200001	q27.3	gneg	q27	Path8	+	3	False	186300000	188200000	gneg	0	Path8 : 3	3	q27	gneg
Path8 : 3	188200001	192600001	q28	gpos75	q28	Path8	+	3	False	188200000	192600000	gpos75	0	Path8 : 3	3	q28	gpos50
Path8 : 3	192600001	198230597	q29	gneg	q29	Path8	+	3	False	192600000	198230596	gneg	0	Path8 : 3	3	q29	gneg
Path9 : 3	1	8100001	p26.3	gpos50	p26	Path9	-	3	True	0	2800000	gpos50	0	Path9 : 3	3	p26	gpos75
Path9 : 3	8100001	16300001	p25.3	gneg	p25	Path9	-	3	True	8100000	11600000	gneg	0	Path9 : 3	3	p25	gneg
Path9 : 3	16300001	30800001	p24.3	gpos100	p24	Path9	-	3	True	16300000	23800000	gpos75	0	Path9 : 3	3	p24	gpos100
Path9 : 3	30800001	32000001	p23	gneg	p23	Path9	-	3	True	30800000	32000000	gneg	0	Path9 : 3	3	p23	gneg
Path9 : 3	32000001	43600001	p22.3	gpos50	p22	Path9	-	3	True	32000000	36400000	gpos75	0	Path9 : 3	3	p22	gpos50
Path9 : 3	43600001	54400001	p21.33	gneg	p21	Path9	-	3	True	43600000	44100000	gneg	0	Path9 : 3	3	p21	gneg
Path9 : 3	54400001	69700001	p14.3	gpos50	p14	Path9	-	3	True	54400000	58600000	gpos50	0	Path9 : 3	3	p14	gpos75
Path9 : 3	69700001	74100001	p13	gneg	p13	Path9	-	3	True	69700000	74100000	gneg	0	Path9 : 3	3	p13	gneg
Path9 : 3	74100001	87100001	p12.3	gpos75	p12	Path9	-	3	True	74100000	79800000	gpos75	0	Path9 : 3	3	p12	gpos75
Path9 : 3	87100001	90900001	p11.2	gneg	p11	Path9	-	3	True	87100000	87800000	acen	0	Path9 : 3	3	p11	acen
Path9 : 3	90900001	94000001	q11.1	acen	q11	Path9	-	3	True	90900000	94000000	acen	0	Path9 : 3	3	q11.1	acen
Path9 : 3	94000001	98600001	q11.2	gvar	q11	Path9	-	3	True	94000000	98600000	acen	0	Path9 : 3	3	q11.2	acen
Path9 : 3	98600001	103100001	q12.1	gneg	q12	Path9	-	3	True	98600000	100300000	gneg	0	Path9 : 3	3	q12	gneg
Path9 : 3	103100001	111600001	q13.11	gpos75	q13	Path9	-	3	True	103100000	106500000	gpos75	0	Path9 : 3	3	q13.1	gpos75
Path9 : 3	111600001	113700001	q13.2	gneg	q13	Path9	-	3	True	111600000	113700000	gpos75	0	Path9 : 3	3	q13.2	gneg
Path9 : 3	113700001	122200001	q13.31	gpos75	q13	Path9	-	3	True	113700000	117600000	gpos75	0	Path9 : 3	3	q13.3	gpos75
Path9 : 3	122200001	129500001	q21.1	gneg	q21	Path9	-	3	True	122200000	124100000	gneg	0	Path9 : 3	3	q21	gneg
Path9 : 3	129500001	139000001	q22.1	gpos25	q22	Path9	-	3	True	129500000	134000000	gpos25	0	Path9 : 3	3	q22	gpos25
Path9 : 3	139000001	143100001	q23	gneg	q23	Path9	-	3	True	139000000	143100000	gneg	0	Path9 : 3	3	q23	gneg
Path9 : 3	143100001	149200001	q24	gpos100	q24	Path9	-	3	True	143100000	149200000	gpos100	0	Path9 : 3	3	q24	gpos75
Path9 : 3	149200001	161000001	q25.1	gneg	q25	Path9	-	3	True	149200000	152300000	gneg	0	Path9 : 3	3	q25	gneg
Path9 : 3	161000001	167900001	q26.1	gpos100	q26	Path9	-	3	True	161000000	167900000	gpos75	0	Path9 : 3	3	q26.1	gpos100
Path9 : 3	167900001	171200001	q26.2	gneg	q26	Path9	-	3	True	167900000	171200000	gpos75	0	Path9 : 3	3	q26.2	gneg
Path9 : 3	171200001	183000001	q26.31	gpos75	q26	Path9	-	3	True	171200000	176000000	gpos75	0	Path9 : 3	3	q26.3	gpos100
Path9 : 3	183000001	188200001	q27.1	gneg	q27	Path9	-	3	True	183000000	184800000	gneg	0	Path9 : 3	3	q27	gneg
Path9 : 3	188200001	192600001	q28	gpos75	q28	Path9	-	3	True	188200000	192600000	gpos75	0	Path9 : 3	3	q28	gpos50
Path9 : 3	192600001	198230597	q29	gneg	q29	Path9	-	3	False	192600000	198230596	gneg	0	Path9 : 3	3	q29	gneg
Path10 : 4	1	11285426	p16.3	gneg	p16	Path10	-	4	True	14575	4500000	gneg	0	Path10 : 4	4	p16	gneg
Path10 : 4	11285426	21285426	p15.33	gpos50	p15	Path10	-	4	True	11300000	15000000	gneg	0	Path10 : 4	4	p15.3	gpos100
Path10 : 4	21285426	27685426	p15.2	gneg	p15	Path10	-	4	True	21300000	27700000	gneg	0	Path10 : 4	4	p15.2	gneg
Path10 : 4	27685426	35785426	p15.1	gpos100	p15	Path10	-	4	True	27700000	35800000	gneg	0	Path10 : 4	4	p15.1	gpos100
Path10 : 4	35785426	41185426	p14	gneg	p14	Path10	-	4	True	35800000	41200000	gneg	0	Path10 : 4	4	p14	gneg
Path10 : 4	41185426	44585426	p13	gpos50	p13	Path10	-	4	True	41200000	44600000	gpos50	0	Path10 : 4	4	p13	gpos75
Path10 : 4	44585426	48185426	p12	gneg	p12	Path10	-	4	True	44600000	48200000	gneg	0	Path10 : 4	4	p12	gneg
Path10 : 4	48185426	49985426	p11	acen	p11	Path10	-	4	True	48200000	50000000	acen	0	Path10 : 4	4	p11	acen
Path10 : 4	49985426	51785426	q11	acen	q11	Path10	-	4	True	50000000	51800000	acen	0	Path10 : 4	4	q11	acen
Path10 : 4	51785426	58485426	q12	gneg	q12	Path10	-	4	True	51800000	58500000	gneg	0	Path10 : 4	4	q12	gneg
Path10 : 4	58485426	75285426	q13.1	gpos100	q13	Path10	-	4	True	58500000	65500000	gpos75	0	Path10 : 4	4	q13	gpos100
Path10 : 4	75285426	87085426	q21.1	gneg	q21	Path10	-	4	True	75300000	78000000	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	87085426	97885426	q22.1	gpos75	q22	Path10	-	4	True	87100000	92800000	gpos75	0	Path10 : 4	4	q22	gpos100
Path10 : 4	97885426	100085426	q23	gneg	q23	Path10	-	4	True	97900000	100100000	gneg	0	Path10 : 4	4	q23	gneg
Path10 : 4	100085426	106685426	q24	gpos50	q24	Path10	-	4	True	100100000	106700000	gpos50	0	Path10 : 4	4	q24	gpos75
Path10 : 4	106685426	113185426	q25	gneg	q25	Path10	-	4	True	106700000	113200000	gneg	0	Path10 : 4	4	q25	gneg
Path10 : 4	113185426	119885426	q26	gpos75	q26	Path10	-	4	True	113200000	119900000	gpos75	0	Path10 : 4	4	q26	gpos100
Path10 : 4	119885426	122785426	q27	gneg	q27	Path10	-	4	True	119900000	122800000	gneg	0	Path10 : 4	4	q27	gneg
Path10 : 4	122785426	138485426	q28.1	gpos50	q28	Path10	-	4	True	122800000	127900000	gpos100	0	Path10 : 4	4	q28	gpos100
Path10 : 4	138485426	140585426	q31.1	gneg	q31	Path10	-	4	True	138500000	140600000	gneg	0	Path10 : 4	4	q31.1	gneg
Path10 : 4	140585426	150185426	q31.21	gpos25	q31	Path10	-	4	True	140600000	145900000	gneg	0	Path10 : 4	4	q31.2	gpos25
Path10 : 4	150185426	154585426	q31.3	gneg	q31	Path10	-	4	True	150200000	154600000	gneg	0	Path10 : 4	4	q31.3	gneg
Path10 : 4	154585426	169185426	q32.1	gpos100	q32	Path10	-	4	True	154600000	160800000	gpos100	0	Path10 : 4	4	q32	gpos100
Path10 : 4	169185426	170985426	q33	gneg	q33	Path10	-	4	True	169200000	171000000	gneg	0	Path10 : 4	4	q33	gneg
Path10 : 4	170985426	182285426	q34.1	gpos75	q34	Path10	-	4	True	171000000	175400000	gpos100	0	Path10 : 4	4	q34	gpos100
