index	origin	start	end
Chr1a	1+,2+,37+,38+,39+,3+,4+,5+,6+,CEN1+,7+,9+	10000	10000
Chr1b	1+,1-,2+,3+,4+,5+,6+,CEN1+,7+,8+,9+	10000	10000
Chr2a	10-,11+,12+,13+,CEN2+,14+	10000	10000
Chr2b	10+,11+,12+,13+,CEN2+,14+	10000	10000
Chr3a	15+,19+,17+,CEN3+,18+,16+,20+	10000	60000
Chr3b	15+,16+,17+,CEN3+,18+,19+,20+	10000	60000
Chr4a	21+,CEN4+,22+	10000	10000
Chr4b	21+,CEN4+,22+	10000	10000
Chr4c	CEN4+,22+	10000	10000
Chr5a	23+,CEN5+,24+,43+,25+,26+	10000	60000
Chr5b	23+,CEN5+,24+,25+,26+	10000	60000
Chr6a	27+,CEN6+,28+,49+,30+	60000	60000
Chr6b	27+,CEN6+,28+,29+,30+	60000	60000
Chr7a	31+,CEN7+,32+	10000	10000
Chr7b	31+,CEN7+,32+	10000	10000
Chr8a	33+,CEN8+,34+,35+,36+,40+	60000	60000
Chr8b	33+,CEN8+,34+,35-,36+,37+,38+,38-,39+,40+	60000	60000
Chr9a	41+,CEN9+,42+,44+	10000	60000
Chr9b	41+,CEN9+,42+,43+,44+	10000	60000
Chr10a	45+,46+,47+,CEN10+,48+,49+,50+	10000	10000
Chr10b	45+,57+,47+,CEN10+,48+,49+,50+	10000	10000
Chr10c	45+,57+,47+,CEN10+,48+,29+,50+	10000	10000
Chr11a	51+,52+,53+,CEN11+,54+	60000	10000
Chr11b	51+,52+,52+,53+,CEN11+,54+	60000	10000
Chr12a	55+,CEN12+,56+,46+,58+	10000	10000
Chr12b	55+,CEN12+,56+,57+,58+	10000	10000
Chr13a	59+,CEN13+,60+	16000000	10000
Chr13b	59+,CEN13+,60+	16000000	10000
Chr14a	61+,CEN14+,62+	16000000	160000
Chr14b	61+,CEN14+,62+	16000000	160000
Chr15a	63+,CEN15+,64+,65+,66+,67+,67-,68+	17000000	10000
Chr15b	63+,CEN15+,64+,65+,65+,66+,67+,68+	17000000	10000
Chr16a	69+,CEN16+,70+	10000	110000
Chr16b	69+,CEN16+,70+	10000	110000
Chr17a	71+,CEN17+,72+	60000	10000
Chr17b	71+,CEN17+,72+	60000	10000
Chr18a	73+,CEN18+,74+	10000	110000
Chr18b	73+,CEN18+,74+	10000	110000
Chr19a	75+,CEN19+,76+	60000	10000
Chr19b	75+,CEN19+,76+	60000	10000
Chr20a	77+,78+,78-,79+,CEN20+,80+	60000	110000
Chr20b	77+,78+,79+,CEN20+,80+	60000	110000
Chr21a	81+,CEN21+,82+	5010000	10000
Chr21b	81+,CEN21+,82+	5010000	10000
Chr22a	83+,CEN22+,84+	10510000	10000
Chr22b	83+,CEN22+,84+	10510000	10000
ChrXa	85+,CENX+,86+	10000	10000
ChrXb	85+,CENX+,86+	10000	10000
---
initialization
	autosomes: ['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr16', 'Chr17', 'Chr18', 'Chr19', 'Chr20', 'Chr21', 'Chr22']
	autosomal copy number: 2
	sex chromosomes: ['ChrX', 'ChrX']
block 1: random events
	deletion on segments [8+], from Chr1a to Chr1a
	balanced reciprocal translocation on segments [57+], from Chr12a to Chr10b
	balanced reciprocal translocation on segments [46+], from Chr10b to Chr12a
	nonreciprocal translocation on segments [37+,38+,39+], from Chr8a to Chr1a
	chromosomal duplication on segments [45+,57+,47+,CEN10+,48+,49+,50+], from Chr10b to Chr10b
	tandem duplication on segments [65+], from Chr15b to Chr15b
	balanced reciprocal translocation on segments [29+], from Chr6a to Chr10c
	balanced reciprocal translocation on segments [49+], from Chr10c to Chr6a
	right duplication inversion on segments [67+], from Chr15a to Chr15a
	right duplication inversion on segments [78+], from Chr20a to Chr20a
	right duplication inversion on segments [1+], from Chr1b to Chr1b
	inversion on segments [35+], from Chr8b to Chr8b
	inversion on segments [10+], from Chr2a to Chr2a
	nonreciprocal translocation on segments [43+], from Chr9a to Chr5a
	balanced reciprocal translocation on segments [16+], from Chr3a to Chr3a
	balanced reciprocal translocation on segments [19+], from Chr3a to Chr3a
	tandem duplication on segments [52+], from Chr11b to Chr11b
	right duplication inversion on segments [38+], from Chr8b to Chr8b
	arm tandem duplication on segments [22+], from Chr4a to Chr4c
