chr	start	end	original_name	original_stain	band_base	Path	strand	chrom	bp	original_start	original_end	Updated_stain	centromere	iscn	sort_chrom	name	gieStain
Path4 : der(1)t(1;6)	165500001	173000001	q24.1	gpos50	q24	Path4	-	1	True	165500000	167200000	gpos75	0	Path4 : (1;6)	1	q24	gpos50
Path4 : der(1)t(1;6)	173000001	185800001	q25.1	gneg	q25	Path4	-	1	True	173000000	176100000	gneg	0	Path4 : (1;6)	1	q25	gneg
Path4 : der(1)t(1;6)	185800001	198700001	q31.1	gpos100	q31	Path4	-	1	True	185800000	190800000	gpos100	0	Path4 : (1;6)	1	q31	gpos100
Path4 : der(1)t(1;6)	198700001	209351649	q32.1	gneg	q32	Path4	-	1	True	198700000	207100000	gpos25	0	Path4 : (1;6)	1	q32	gneg
Path4 : der(1)t(1;6)	209351649	211272291	q15	gneg	q15	Path4	-	6	True	90579358	92500000	gneg	0	Path4 : (1;6)	1	q15	gneg
Path4 : der(1)t(1;6)	211272291	223772290	q16.1	gpos100	q16	Path4	-	6	True	92500000	93990037	gpos100	0	Path4 : (1;6)	1	q16	gpos100
Path4 : der(1)t(1;6)	223772290	232972290	q21	gneg	q21	Path4	-	6	True	105000000	114200000	gneg	0	Path4 : (1;6)	1	q21	gneg
Path4 : der(1)t(1;6)	232972290	248772290	q22.1	gpos75	q22	Path4	-	6	True	114200000	117900000	gpos75	0	Path4 : (1;6)	1	q22	gpos100
Path4 : der(1)t(1;6)	248772290	257072290	q23.1	gneg	q23	Path4	-	6	True	130000000	130900000	gneg	0	Path4 : (1;6)	1	q23	gneg
Path4 : der(1)t(1;6)	257072290	267272290	q24.1	gpos75	q24	Path4	-	6	True	138300000	142200000	gpos75	0	Path4 : (1;6)	1	q24	gpos100
Path4 : der(1)t(1;6)	267272290	279372290	q25.1	gneg	q25	Path4	-	6	True	148500000	152100000	gneg	0	Path4 : (1;6)	1	q25	gneg
Path4 : der(1)t(1;6)	279372290	282872290	q26	gpos50	q26	Path4	-	6	True	160600000	164100000	gpos50	0	Path4 : (1;6)	1	q26	gpos100
Path4 : der(1)t(1;6)	282872290	289512187	q27	gneg	q27	Path4	-	6	False	164100000	170739897	gneg	0	Path4 : (1;6)	1	q27	gneg
Path5 : 2	1	11970202	p25.1	gneg	p25	Path5	+	2	True	11097906	12000000	gneg	0	Path5 : 2	2	p25	gneg
Path5 : 2	11970202	23770202	p24.1	gpos75	p24	Path5	+	2	True	19000000	23800000	gpos75	0	Path5 : 2	2	p24	gpos100
Path5 : 2	23770202	31770202	p23.1	gneg	p23	Path5	+	2	True	29800000	31800000	gneg	0	Path5 : 2	2	p23	gneg
Path5 : 2	31770202	41470202	p22.1	gpos50	p22	Path5	+	2	True	38300000	41500000	gpos75	0	Path5 : 2	2	p22	gpos100
Path5 : 2	41470202	47470201	p21	gneg	p21	Path5	+	2	True	45355521	47500000	gneg	0	Path5 : 2	2	p21	gneg
Path5 : 2	47470201	60970200	p16.1	gpos100	p16	Path5	+	2	True	54700000	61000000	gpos100	0	Path5 : 2	2	p16	gpos100
Path5 : 2	60970200	63870200	p15	gneg	p15	Path5	+	2	True	61000000	63900000	gneg	0	Path5 : 2	2	p15	gneg
Path5 : 2	63870200	68370200	p14	gpos50	p14	Path5	+	2	True	63900000	68400000	gpos50	0	Path5 : 2	2	p14	gpos50
Path5 : 2	68370200	74770200	p13.1	gneg	p13	Path5	+	2	True	73300000	74800000	gneg	0	Path5 : 2	2	p13	gneg
Path5 : 2	74770200	83070200	p12	gpos100	p12	Path5	+	2	True	74800000	83100000	gpos100	0	Path5 : 2	2	p12	gpos100
Path5 : 2	83070200	91770200	p11.2	gneg	p11	Path5	+	2	True	83100000	91800000	acen	0	Path5 : 2	2	p11.2	gneg
Path5 : 2	91770200	93870200	p11.1	acen	p11	Path5	+	2	True	91800000	93900000	acen	0	Path5 : 2	2	p11.1	acen
Path5 : 2	93870200	95970200	q11.1	acen	q11	Path5	+	2	True	93900000	96000000	acen	0	Path5 : 2	2	q11.1	acen
Path5 : 2	95970200	102070200	q11.2	gneg	q11	Path5	+	2	True	96000000	102100000	acen	0	Path5 : 2	2	q11.2	gneg
Path5 : 2	102070200	108670200	q12.3	gpos25	q12	Path5	+	2	True	106700000	108700000	gpos50	0	Path5 : 2	2	q12	gpos50
Path5 : 2	108670200	112170200	q13	gneg	q13	Path5	+	2	True	108700000	112200000	gneg	0	Path5 : 2	2	q13	gneg
Path5 : 2	112170200	118070200	q14.1	gpos50	q14	Path5	+	2	True	112200000	118100000	gpos50	0	Path5 : 2	2	q14.1	gpos50
Path5 : 2	118070200	121570200	q14.2	gneg	q14	Path5	+	2	True	118100000	121600000	gpos50	0	Path5 : 2	2	q14.2	gneg
Path5 : 2	121570200	129070200	q14.3	gpos50	q14	Path5	+	2	True	121600000	129100000	gpos50	0	Path5 : 2	2	q14.3	gpos50
Path5 : 2	129070200	136070200	q21.3	gneg	q21	Path5	+	2	True	134300000	136100000	gneg	0	Path5 : 2	2	q21	gneg
Path5 : 2	136070200	147870200	q22.3	gpos100	q22	Path5	+	2	True	143400000	147900000	gpos100	0	Path5 : 2	2	q22	gpos100
Path5 : 2	147870200	153970200	q23.3	gneg	q23	Path5	+	2	True	149600000	154000000	gneg	0	Path5 : 2	2	q23	gneg
Path5 : 2	153970200	168870200	q24.3	gpos75	q24	Path5	+	2	True	162900000	168900000	gpos75	0	Path5 : 2	2	q24	gpos100
Path5 : 2	168870200	182070199	q31.3	gneg	q31	Path5	+	2	True	180861030	182100000	gneg	0	Path5 : 2	2	q31	gneg
Path5 : 2	182070199	196570198	q32.3	gpos75	q32	Path5	+	2	True	191100000	196600000	gpos75	0	Path5 : 2	2	q32	gpos100
Path5 : 2	196570198	208168999	q33.3	gneg	q33	Path5	+	2	True	205822040	208200000	gneg	0	Path5 : 2	2	q33	gneg
Path5 : 2	208168999	214463790	q34	gpos100	q34	Path5	+	2	True	208796737	214500000	gpos100	0	Path5 : 2	2	q34	gpos75
Path5 : 2	214463790	220663790	q35	gneg	q35	Path5	+	2	True	214500000	220700000	gneg	0	Path5 : 2	2	q35	gneg
Path5 : 2	220663790	230063790	q36.3	gpos100	q36	Path5	+	2	True	225200000	230100000	gpos75	0	Path5 : 2	2	q36	gpos75
Path5 : 2	230063790	242139710	q37.3	gneg	q37	Path5	+	2	True	236400000	242175920	gneg	0	Path5 : 2	2	q37	gneg
Path6 : 2	1	15627012	p25.3	gneg	p25	Path6	-	2	True	22064	4400000	gneg	0	Path6 : 2	2	p25	gneg
Path6 : 2	15627012	27427012	p24.3	gpos75	p24	Path6	-	2	True	12000000	16500000	gpos75	0	Path6 : 2	2	p24	gpos100
Path6 : 2	27427012	35427012	p23.3	gneg	p23	Path6	-	2	True	23800000	27700000	gneg	0	Path6 : 2	2	p23	gneg
Path6 : 2	35427012	45127012	p22.3	gpos75	p22	Path6	-	2	True	31800000	36300000	gpos50	0	Path6 : 2	2	p22	gpos100
Path6 : 2	45127012	48982532	p21	gneg	p21	Path6	-	2	True	41500000	45355520	gneg	0	Path6 : 2	2	p21	gneg
Path6 : 2	48982532	50221502	q31.3	gneg	q31	Path6	-	2	True	180861030	182100000	gneg	0	Path6 : 2	2	q31	gneg
Path6 : 2	50221502	57361296	q32.1	gpos75	q32	Path6	-	2	True	182100000	188500000	gpos75	0	Path6 : 2	2	q32	gpos100
Path6 : 2	57361296	67334936	p16.3	gpos100	p16	Path6	-	2	True	51026360	52600000	gpos100	0	Path6 : 2	2	p16	gpos100
Path6 : 2	67334936	70234936	p15	gneg	p15	Path6	-	2	True	61000000	63900000	gneg	0	Path6 : 2	2	p15	gneg
Path6 : 2	70234936	74734936	p14	gpos50	p14	Path6	-	2	True	63900000	68400000	gpos50	0	Path6 : 2	2	p14	gpos50
Path6 : 2	74734936	81134936	p13.3	gneg	p13	Path6	-	2	True	68400000	71300000	gneg	0	Path6 : 2	2	p13	gneg
Path6 : 2	81134936	89434936	p12	gpos100	p12	Path6	-	2	True	74800000	83100000	gpos100	0	Path6 : 2	2	p12	gpos100
Path6 : 2	89434936	98134936	p11.2	gneg	p11	Path6	-	2	True	83100000	91800000	acen	0	Path6 : 2	2	p11.2	gneg
Path6 : 2	98134936	100234936	p11.1	acen	p11	Path6	-	2	True	91800000	93900000	acen	0	Path6 : 2	2	p11.1	acen
Path6 : 2	100234936	102334936	q11.1	acen	q11	Path6	-	2	True	93900000	96000000	acen	0	Path6 : 2	2	q11.1	acen
Path6 : 2	102334936	108434936	q11.2	gneg	q11	Path6	-	2	True	96000000	102100000	acen	0	Path6 : 2	2	q11.2	gneg
Path6 : 2	108434936	115034936	q12.1	gpos50	q12	Path6	-	2	True	102100000	105300000	gpos25	0	Path6 : 2	2	q12	gpos50
Path6 : 2	115034936	118534936	q13	gneg	q13	Path6	-	2	True	108700000	112200000	gneg	0	Path6 : 2	2	q13	gneg
Path6 : 2	118534936	124434936	q14.1	gpos50	q14	Path6	-	2	True	112200000	118100000	gpos50	0	Path6 : 2	2	q14.1	gpos50
Path6 : 2	124434936	127934936	q14.2	gneg	q14	Path6	-	2	True	118100000	121600000	gpos50	0	Path6 : 2	2	q14.2	gneg
Path6 : 2	127934936	135434936	q14.3	gpos50	q14	Path6	-	2	True	121600000	129100000	gpos50	0	Path6 : 2	2	q14.3	gpos50
Path6 : 2	135434936	142434936	q21.1	gneg	q21	Path6	-	2	True	129100000	131700000	gneg	0	Path6 : 2	2	q21	gneg
Path6 : 2	142434936	154234936	q22.1	gpos100	q22	Path6	-	2	True	136100000	141500000	gpos100	0	Path6 : 2	2	q22	gpos100
Path6 : 2	154234936	160334936	q23.1	gneg	q23	Path6	-	2	True	147900000	149000000	gneg	0	Path6 : 2	2	q23	gneg
Path6 : 2	160334936	175234936	q24.1	gpos75	q24	Path6	-	2	True	154000000	158900000	gpos75	0	Path6 : 2	2	q24	gpos100
Path6 : 2	175234936	187195965	q31.1	gneg	q31	Path6	-	2	True	168900000	177100000	gneg	0	Path6 : 2	2	q31	gneg
Path6 : 2	187195965	189340444	p21	gneg	p21	Path6	-	2	True	45355521	47500000	gneg	0	Path6 : 2	2	p21	gneg
Path6 : 2	189340444	192866803	p16.3	gpos100	p16	Path6	-	2	True	47500000	51026359	gpos100	0	Path6 : 2	2	p16	gpos100
Path6 : 2	192866803	200227008	q32.2	gneg	q32	Path6	-	2	True	189239795	191100000	gpos75	0	Path6 : 2	2	q32	gpos100
Path6 : 2	200227008	209447849	q33.1	gneg	q33	Path6	-	2	True	196600000	202500000	gneg	0	Path6 : 2	2	q33	gneg
Path6 : 2	209447849	215151112	q34	gpos100	q34	Path6	-	2	True	208796737	214500000	gpos100	0	Path6 : 2	2	q34	gpos75
Path6 : 2	215151112	221351112	q35	gneg	q35	Path6	-	2	True	214500000	220700000	gneg	0	Path6 : 2	2	q35	gneg
Path6 : 2	221351112	230751112	q36.1	gpos75	q36	Path6	-	2	True	220700000	224300000	gpos100	0	Path6 : 2	2	q36	gpos75
Path6 : 2	230751112	242827032	q37.1	gneg	q37	Path6	-	2	True	230100000	234700000	gneg	0	Path6 : 2	2	q37	gneg
Path7 : 3	1	8082563	p26.1	gpos50	p26	Path7	+	3	True	4000000	8100000	gpos50	0	Path7 : 3	3	p26	gpos75
Path7 : 3	8082563	16282563	p25.1	gneg	p25	Path7	+	3	True	13200000	16300000	gneg	0	Path7 : 3	3	p25	gneg
Path7 : 3	16282563	30782563	p24.1	gpos75	p24	Path7	+	3	True	26300000	30800000	gpos100	0	Path7 : 3	3	p24	gpos100
Path7 : 3	30782563	31982563	p23	gneg	p23	Path7	+	3	True	30800000	32000000	gneg	0	Path7 : 3	3	p23	gneg
Path7 : 3	31982563	43555233	p22.1	gpos75	p22	Path7	+	3	True	40002500	43600000	gpos75	0	Path7 : 3	3	p22	gpos50
Path7 : 3	43555233	54346524	p21.1	gneg	p21	Path7	+	3	True	52300000	54400000	gneg	0	Path7 : 3	3	p21	gneg
Path7 : 3	54346524	69646524	p14.1	gpos50	p14	Path7	+	3	True	63800000	69700000	gpos50	0	Path7 : 3	3	p14	gpos75
Path7 : 3	69646524	74046524	p13	gneg	p13	Path7	+	3	True	69700000	74100000	gneg	0	Path7 : 3	3	p13	gneg
Path7 : 3	74046524	87046524	p12.1	gpos75	p12	Path7	+	3	True	83500000	87100000	gpos75	0	Path7 : 3	3	p12	gpos75
Path7 : 3	87046524	90846524	p11.1	acen	p11	Path7	+	3	True	87800000	90900000	acen	0	Path7 : 3	3	p11	acen
Path7 : 3	90846524	93946524	q11.1	acen	q11	Path7	+	3	True	90900000	94000000	acen	0	Path7 : 3	3	q11.1	acen
Path7 : 3	93946524	98546524	q11.2	gvar	q11	Path7	+	3	True	94000000	98600000	acen	0	Path7 : 3	3	q11.2	acen
Path7 : 3	98546524	103046524	q12.3	gneg	q12	Path7	+	3	True	101200000	103100000	gneg	0	Path7 : 3	3	q12	gneg
Path7 : 3	103046524	111546524	q13.13	gpos50	q13	Path7	+	3	True	108200000	111600000	gpos75	0	Path7 : 3	3	q13.1	gpos75
Path7 : 3	111546524	113646524	q13.2	gneg	q13	Path7	+	3	True	111600000	113700000	gpos75	0	Path7 : 3	3	q13.2	gneg
Path7 : 3	113646524	122146524	q13.33	gpos75	q13	Path7	+	3	True	119300000	122200000	gpos75	0	Path7 : 3	3	q13.3	gpos75
Path7 : 3	122146524	129446524	q21.3	gneg	q21	Path7	+	3	True	126100000	129500000	gneg	0	Path7 : 3	3	q21	gneg
Path7 : 3	129446524	138946524	q22.3	gpos25	q22	Path7	+	3	True	136000000	139000000	gpos25	0	Path7 : 3	3	q22	gpos25
Path7 : 3	138946524	143046524	q23	gneg	q23	Path7	+	3	True	139000000	143100000	gneg	0	Path7 : 3	3	q23	gneg
Path7 : 3	143046524	149146524	q24	gpos100	q24	Path7	+	3	True	143100000	149200000	gpos100	0	Path7 : 3	3	q24	gpos75
Path7 : 3	149146524	160946524	q25.33	gneg	q25	Path7	+	3	True	159300000	161000000	gneg	0	Path7 : 3	3	q25	gneg
Path7 : 3	160946524	167846524	q26.1	gpos100	q26	Path7	+	3	True	161000000	167900000	gneg	0	Path7 : 3	3	q26.1	gpos100
Path7 : 3	167846524	171146524	q26.2	gneg	q26	Path7	+	3	True	167900000	171200000	gneg	0	Path7 : 3	3	q26.2	gneg
Path7 : 3	171146524	182946524	q26.33	gpos75	q26	Path7	+	3	True	179300000	183000000	gneg	0	Path7 : 3	3	q26.3	gpos100
Path7 : 3	182946524	188146524	q27.3	gneg	q27	Path7	+	3	True	186300000	188200000	gneg	0	Path7 : 3	3	q27	gneg
Path7 : 3	188146524	192546524	q28	gpos75	q28	Path7	+	3	True	188200000	192600000	gpos75	0	Path7 : 3	3	q28	gpos50
Path7 : 3	192546524	198164077	q29	gneg	q29	Path7	+	3	True	192600000	198217553	gneg	0	Path7 : 3	3	q29	gneg
Path8 : 3	1	8082563	p26.3	gpos50	p26	Path8	-	3	True	17438	2800000	gpos50	0	Path8 : 3	3	p26	gpos75
Path8 : 3	8082563	16282563	p25.3	gneg	p25	Path8	-	3	True	8100000	11600000	gneg	0	Path8 : 3	3	p25	gneg
Path8 : 3	16282563	30782563	p24.3	gpos100	p24	Path8	-	3	True	16300000	23800000	gpos75	0	Path8 : 3	3	p24	gpos100
Path8 : 3	30782563	31982563	p23	gneg	p23	Path8	-	3	True	30800000	32000000	gneg	0	Path8 : 3	3	p23	gneg
Path8 : 3	31982563	39957733	p22.3	gpos50	p22	Path8	-	3	True	32000000	36400000	gpos75	0	Path8 : 3	3	p22	gpos50
Path8 : 3	39957733	46932471	p21.31	gneg	p21	Path8	-	3	True	47416554	47472638	gneg	0	Path8 : 3	3	p21	gneg
Path8 : 3	46932471	62232471	p14.3	gpos50	p14	Path8	-	3	True	54400000	58600000	gpos50	0	Path8 : 3	3	p14	gpos75
Path8 : 3	62232471	66632471	p13	gneg	p13	Path8	-	3	True	69700000	74100000	gneg	0	Path8 : 3	3	p13	gneg
Path8 : 3	66632471	79632471	p12.3	gpos75	p12	Path8	-	3	True	74100000	79800000	gpos75	0	Path8 : 3	3	p12	gpos75
Path8 : 3	79632471	83432471	p11.2	gneg	p11	Path8	-	3	True	87100000	87800000	acen	0	Path8 : 3	3	p11	acen
Path8 : 3	83432471	86532471	q11.1	acen	q11	Path8	-	3	True	90900000	94000000	acen	0	Path8 : 3	3	q11.1	acen
Path8 : 3	86532471	91132471	q11.2	gvar	q11	Path8	-	3	True	94000000	98600000	acen	0	Path8 : 3	3	q11.2	acen
Path8 : 3	91132471	95632471	q12.1	gneg	q12	Path8	-	3	True	98600000	100300000	gneg	0	Path8 : 3	3	q12	gneg
Path8 : 3	95632471	104132471	q13.11	gpos75	q13	Path8	-	3	True	103100000	106500000	gpos75	0	Path8 : 3	3	q13.1	gpos75
Path8 : 3	104132471	106232471	q13.2	gneg	q13	Path8	-	3	True	111600000	113700000	gpos75	0	Path8 : 3	3	q13.2	gneg
Path8 : 3	106232471	114732471	q13.31	gpos75	q13	Path8	-	3	True	113700000	117600000	gpos75	0	Path8 : 3	3	q13.3	gpos75
Path8 : 3	114732471	122032471	q21.1	gneg	q21	Path8	-	3	True	122200000	124100000	gneg	0	Path8 : 3	3	q21	gneg
Path8 : 3	122032471	131532471	q22.1	gpos25	q22	Path8	-	3	True	129500000	134000000	gpos25	0	Path8 : 3	3	q22	gpos25
Path8 : 3	131532471	135632471	q23	gneg	q23	Path8	-	3	True	139000000	143100000	gneg	0	Path8 : 3	3	q23	gneg
Path8 : 3	135632471	141732471	q24	gpos100	q24	Path8	-	3	True	143100000	149200000	gpos100	0	Path8 : 3	3	q24	gpos75
Path8 : 3	141732471	153532471	q25.1	gneg	q25	Path8	-	3	True	149200000	152300000	gneg	0	Path8 : 3	3	q25	gneg
Path8 : 3	153532471	160432471	q26.1	gpos100	q26	Path8	-	3	True	161000000	167900000	gpos75	0	Path8 : 3	3	q26.1	gpos100
Path8 : 3	160432471	163732471	q26.2	gneg	q26	Path8	-	3	True	167900000	171200000	gpos75	0	Path8 : 3	3	q26.2	gneg
Path8 : 3	163732471	175532471	q26.31	gpos75	q26	Path8	-	3	True	171200000	176000000	gpos75	0	Path8 : 3	3	q26.3	gpos100
Path8 : 3	175532471	180732471	q27.1	gneg	q27	Path8	-	3	True	183000000	184800000	gneg	0	Path8 : 3	3	q27	gneg
Path8 : 3	180732471	185132471	q28	gpos75	q28	Path8	-	3	True	188200000	192600000	gpos75	0	Path8 : 3	3	q28	gpos50
Path8 : 3	185132471	190750024	q29	gneg	q29	Path8	-	3	False	192600000	198217553	gneg	0	Path8 : 3	3	q29	gneg
Path10 : 4	1	11285426	p16.3	gneg	p16	Path10	-	4	True	14575	4500000	gneg	0	Path10 : 4	4	p16	gneg
Path10 : 4	11285426	21285426	p15.33	gpos50	p15	Path10	-	4	True	11300000	15000000	gneg	0	Path10 : 4	4	p15.3	gpos100
Path10 : 4	21285426	27685426	p15.2	gneg	p15	Path10	-	4	True	21300000	27700000	gneg	0	Path10 : 4	4	p15.2	gneg
Path10 : 4	27685426	35785426	p15.1	gpos100	p15	Path10	-	4	True	27700000	35800000	gneg	0	Path10 : 4	4	p15.1	gpos100
Path10 : 4	35785426	36105414	p14	gneg	p14	Path10	-	4	True	35800000	36119988	gneg	0	Path10 : 4	4	p14	gneg
Path10 : 4	36105414	37485159	p13	gpos50	p13	Path10	-	4	True	43218399	43326019	gpos50	0	Path10 : 4	4	p13	gpos75
Path10 : 4	37485159	41085159	p12	gneg	p12	Path10	-	4	True	44600000	48200000	gneg	0	Path10 : 4	4	p12	gneg
Path10 : 4	41085159	42885159	p11	acen	p11	Path10	-	4	True	48200000	50000000	acen	0	Path10 : 4	4	p11	acen
Path10 : 4	42885159	44685159	q11	acen	q11	Path10	-	4	True	50000000	51800000	acen	0	Path10 : 4	4	q11	acen
Path10 : 4	44685159	51385159	q12	gneg	q12	Path10	-	4	True	51800000	58500000	gneg	0	Path10 : 4	4	q12	gneg
Path10 : 4	51385159	68185159	q13.1	gpos100	q13	Path10	-	4	True	58500000	65500000	gpos75	0	Path10 : 4	4	q13	gpos100
Path10 : 4	68185159	79985159	q21.1	gneg	q21	Path10	-	4	True	75300000	78000000	gneg	0	Path10 : 4	4	q21	gneg
Path10 : 4	79985159	90785159	q22.1	gpos75	q22	Path10	-	4	True	87100000	92800000	gpos75	0	Path10 : 4	4	q22	gpos100
Path10 : 4	90785159	92985159	q23	gneg	q23	Path10	-	4	True	97900000	100100000	gneg	0	Path10 : 4	4	q23	gneg
